WITTCASE NUMBER: HA000029
SAMPLE NUMBER:   1
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  AO     	  AO'		  RV     	  RV'		
 75.67   	-300.10		  5.43   	-457.78		
 74.47   	-259.41		  3.60   	-447.61		
 73.43   	-218.72		  1.81   	-396.74		
 72.55   	-162.77		  0.22   	-335.71		
 71.90   	-127.16		 -1.12   	-274.67		
 71.39   	-106.82		 -2.22   	-203.46		
 70.97   	 -96.64		 -3.03   	-142.42		
 70.58   	 -86.47		 -3.60   	-101.73		
 70.23   	 -76.30		 -4.01   	 -45.78		
 69.93   	 -61.04		 -4.19   	  10.17		
 69.68   	 -61.04		 -4.15   	  50.86		
 69.44   	 -55.95		 -3.95   	  76.30		
 69.22   	 -50.86		 -3.64   	 116.99		
 69.01   	 -66.12		 -3.17   	 147.51		
 68.75   	 -55.95		 -2.58   	 172.94		
 68.52   	 -61.04		 -1.89   	 183.11		
 68.28   	 -71.21		 -1.16   	 183.11		
 68.00   	 -81.38		 -0.43   	 183.11		
 67.67   	 -81.38		  0.31   	 178.03		
 67.34   	 -81.38		  1.02   	 162.77		
 67.02   	 -91.56		  1.67   	 147.51		
 66.65   	 -66.12		  2.26   	 132.25		
 66.39   	  -5.09		  2.79   	 116.99		
 66.37   	  30.52		  3.26   	  96.64		
 66.49   	 -15.26		  3.64   	  66.12		
 66.43   	 -55.95		  3.91   	  40.69		
 66.21   	 -35.61		  4.07   	  45.78		
 66.06   	  -5.09		  4.25   	  45.78		
 66.04   	 -30.52		  4.44   	   5.09		
 65.92   	 -71.21		  4.46   	 -35.61		
 65.64   	 -76.30		  4.31   	 -61.04		
 65.33   	 -71.21		  4.07   	 -76.30		
 65.05   	 -81.38		  3.76   	 -86.47		
 64.72   	 -91.56		  3.42   	-101.73		
 64.35   	 -91.56		  3.01   	 -91.56		
 63.99   	 -96.64		  2.64   	 -81.38		
 63.60   	-106.82		  2.32   	 -86.47		
 63.17   	-122.07		  1.97   	 -96.64		
 62.69   	-106.82		  1.59   	 -86.47		
 62.26   	 -71.21		  1.24   	 -66.12		
 61.97   	 -61.04		  0.98   	 -40.69		
 61.73   	 -71.21		  0.81   	 -45.78		
 61.44   	 -71.21		  0.63   	 -35.61		
 61.16   	 -35.61		  0.49   	 -10.17		
 61.02   	 -25.43		  0.45   	  25.43		
 60.92   	 -30.52		  0.55   	  40.69		
 60.79   	 -50.86		  0.71   	  55.95		
 60.59   	 -81.38		  0.94   	  61.04		
 60.26   	 -86.47		  1.18   	  50.86		
 59.92   	 -76.30		  1.38   	  55.95		
 59.61   	 -71.21		  1.61   	  61.04		
 59.33   	 -76.30		  1.85   	  66.12		
 59.02   	 -76.30		  2.12   	  61.04		
 58.72   	 -55.95		  2.36   	  71.21		
 58.49   	 -61.04		  2.64   	  81.38		
 58.25   	 -66.12		  2.97   	  76.30		
 57.99   	 -71.21		  3.28   	  66.12		
 57.70   	 -50.86		  3.54   	  61.04		
 57.50   	 -50.86		  3.78   	  71.21		
 57.29   	 -66.12		  4.07   	  66.12		
 57.03   	 -55.95		  4.33   	  55.95		
 56.81   	 -45.78		  4.56   	  55.95		
 56.62   	 -45.78		  4.78   	  55.95		
 56.44   	 -55.95		  5.01   	  45.78		
 56.22   	 -55.95		  5.19   	  25.43		
 55.99   	 -55.95		  5.29   	  10.17		
 55.77   	 -45.78		  5.33   	  15.26		
 55.58   	 -40.69		  5.39   	  20.35		
 55.42   	 -61.04		  5.47   	  25.43		
 55.18   	 -55.95		  5.57   	  25.43		
 54.95   	 -35.61		  5.68   	  15.26		
 54.81   	 -35.61		  5.74   	  10.17		
 54.67   	 -50.86		  5.78   	   5.09		
 54.47   	 -71.21		  5.80   	 -10.17		
 54.18   	 -71.21		  5.76   	  -5.09		
 53.90   	 -55.95		  5.74   	   0.00		
 53.67   	 -66.12		  5.74   	  -5.09		
 53.41   	 -66.12		  5.72   	 -10.17		
 53.14   	 -55.95		  5.68   	 -15.26		
 52.92   	 -50.86		  5.62   	   0.00		
 52.72   	 -50.86		  5.62(E)	  15.26		
 52.51   	 -61.04		  5.68   	  15.26		
 52.27   	 -50.86		  5.74   	   5.09		
 52.06   	 -50.86		  5.76   	  10.17		
 51.86   	-101.73		  5.80   	  30.52		
 51.45   	 -50.86		  5.92   	  20.35		
 51.25   	 -45.78		  6.00   	  25.43		
 51.07   	 -50.86		  6.10   	  35.61		
 50.86   	 -50.86		  6.25   	  45.78		
 50.66   	 -45.78		  6.43   	  55.95		
 50.48   	 -45.78		  6.65   	  55.95		
 50.29   	 -50.86		  6.88   	  61.04		
 50.09   	 -50.86		  7.12   	  66.12		
 49.89   	 -55.95		  7.39   	  86.47		
 49.66   	 -45.78		  7.73   	 101.73		
 49.48   	 -45.78		  8.14   	 122.07		
 49.30   	 -55.95		  8.63   	 147.51		
 49.07   	 -50.86		  9.22   	 208.54		
 48.87   	 -35.61		 10.05   	 310.27		
 48.73   	 -20.35		 11.29   	 381.48		
 48.65   	 -35.61		 12.82   	 350.97		
 48.50   	 -45.78		 14.22   	 269.58		
 48.32   	 -50.86		 15.30   	 244.15		
 48.12   	 -61.04		 16.28   	 320.45		
 47.87   	 -66.12		 17.56   	 391.66		
 47.61   	 -66.12		 19.13   	 391.66		
 47.34   	 -50.86		 20.69   	 356.05		
 47.14   	 -55.95		 22.12   	 335.71		
 46.92   	 -66.12		 23.46   	 325.53		
 46.65   	 -71.21		 24.76   	 274.67		
 46.37   	 -55.95		 25.86   	 233.98		
 46.14   	 -55.95		 26.80   	 218.72		
 45.92   	 -61.04		 27.67   	 198.37		
 45.68   	 -55.95		 28.46   	 162.77		
 45.45   	 -55.95		 29.11   	 132.25		
 45.23   	 -45.78		 29.64   	  86.47		
 45.05   	 -25.43		 29.99   	 -25.43		
 44.94   	  -5.09		 29.89   	-244.15		
 44.92   	  35.61		 28.91   	-412.00		
 45.07   	 106.82		 27.26   	-249.24		
 45.49   	 223.80		 26.27   	 137.33		
 46.39   	 361.14		 26.82   	 218.72		
 47.83   	 457.78		 27.69   	 -45.78		
 49.66   	 554.42		 27.51   	-111.90		
 51.88   	 651.07		 27.06   	 137.33		
 54.49   	 717.19		 27.61   	 274.67		
 57.35   	 747.71		 28.71   	 106.82		
 60.35   	 747.71		 29.14   	 -35.61		
 63.34   	 732.45		 28.99   	  61.04		
 66.27   	 722.28		 29.24   	 208.54		
 69.16   	 686.67		 30.07   	 147.51		
 71.90   	 635.81		 30.66   	   0.00		
 74.45   	 584.94		 30.66   	 -10.17		
 76.79   	 534.08		 30.62   	  81.38		
 78.92   	 483.21		 30.95   	  76.30		
 80.85   	 422.18		 31.25   	  10.17		
 82.54   	 376.40		 31.29   	 -10.17		
 84.05   	 325.53		 31.25   	  30.52		
 85.35   	 274.67		 31.37   	  40.69		
 86.45   	 213.63		 31.54(S)	   0.00		
 87.30   	 183.11		 31.54   	 -35.61		
 88.04   	 142.42		 31.39   	 -35.61		
 88.61   	 101.73		 31.25   	 -20.35		
 89.01   	  76.30		 31.17   	 -25.43		
 89.32   	  61.04		 31.07   	 -50.86		
 89.56   	  40.69		 30.86   	 -61.04		
 89.72   	  30.52		 30.62   	 -61.04		
 89.85   	  10.17		 30.38   	 -66.12		
 89.89   	   5.09		 30.11   	 -76.30		
 89.91(S)	   0.00		 29.81   	 -86.47		
 89.91   	  -5.09		 29.46   	 -81.38		
 89.89   	  -5.09		 29.14   	 -71.21		
 89.87   	 -10.17		 28.85   	 -55.95		
 89.83   	 -10.17		 28.63   	 -45.78		
 89.79   	 -10.17		 28.44   	 -45.78		
 89.75   	 -10.17		 28.26   	 -45.78		
 89.70   	 -10.17		 28.08   	 -45.78		
 89.66   	  -5.09		 27.89   	 -50.86		
 89.64   	  -5.09		 27.69   	 -61.04		
 89.62   	  -5.09		 27.45   	 -61.04		
 89.60   	  -5.09		 27.20   	 -61.04		
 89.58   	   0.00		 26.96   	 -71.21		
 89.58   	  -5.09		 26.67   	 -86.47		
 89.56   	 -15.26		 26.33   	 -86.47		
 89.50   	 -20.35		 25.98   	 -86.47		
 89.42   	 -15.26		 25.64   	 -96.64		
 89.36   	 -25.43		 25.25   	 -86.47		
 89.26   	 -30.52		 24.90   	 -86.47		
 89.13   	 -35.61		 24.56   	 -86.47		
 88.99   	 -40.69		 24.21   	 -86.47		
 88.83   	 -50.86		 23.87   	 -86.47		
 88.63   	 -61.04		 23.52   	 -86.47		
 88.38   	 -71.21		 23.17   	 -86.47		
 88.10   	 -86.47		 22.83   	 -96.64		
 87.75   	 -96.64		 22.44   	-106.82		
 87.36   	-122.07		 22.01   	-122.07		
 86.88   	-132.25		 21.53   	-137.33		
 86.35   	-147.51		 20.98   	-172.94		
 85.76   	-172.94		 20.28   	-193.29		
 85.07   	-193.29		 19.51   	-218.72		
 84.29   	-208.54		 18.64   	-249.24		
 83.46   	-223.80		 17.64   	-279.75		
 82.56   	-249.24		 16.52   	-289.93		
 81.57   	-279.75		 15.36   	-325.53		
 80.45   	-289.93		 14.06   	-391.66		
 79.29   	-310.27		 12.49   	-457.78		
 78.05   	-310.27		 10.66   	-462.87		
 76.81   	-305.19		  8.81   	-422.18		
 75.58   	-274.67		  7.12   	-396.74		
 74.49   	-244.15		  5.53   	-401.83		
 73.51   	-203.46		  3.93   	-386.57		
 72.70   	-172.94		  2.38   	-340.79		
 72.00   	-137.33		  1.02   	-289.93		
 71.45   	-111.90		 -0.14   	-239.06		
 71.01   	 -86.47		 -1.10   	-198.37		
 70.66   	 -71.21		 -1.89   	-152.59		
 70.38   	 -61.04		 -2.50   	 -96.64		
 70.13   	 -50.86		 -2.89   	 -45.78		
 69.93   	 -50.86		 -3.07(D)	   5.09		
 69.73   	 -45.78		 -3.05   	  45.78		
 69.54   	 -50.86		 -2.87   	  86.47		
 69.34   	 -50.86		 -2.52   	 122.07		
 69.14   	 -55.95		 -2.03   	 157.68		
 68.91   	 -66.12		 -1.40   	 172.94		
 68.65   	 -71.21		 -0.71   	 188.20		
 68.36   	 -71.21		  0.04   	 193.29		
 68.08   	 -71.21		  0.81   	 178.03		
 67.79   	 -71.21		  1.53   	 167.85		
 67.51   	 -71.21		  2.20   	 152.59		
 67.22   	 -71.21		  2.81   	 127.16		
 66.94   	 -66.12		  3.32   	  96.64		
 66.67   	 -61.04		  3.70   	  71.21		
 66.43   	 -61.04		  3.99   	  40.69		
 66.18   	 -55.95		  4.15   	  20.35		
 65.96   	 -50.86		  4.23   	 -15.26		
 65.76   	 -45.78		  4.17   	 -35.61		
 65.57   	 -50.86		  4.03   	 -45.78		
 65.37   	 -50.86		  3.85   	 -45.78		
 65.17   	 -45.78		  3.66   	 -40.69		
 64.98   	 -45.78		  3.50   	 -40.69		
 64.80   	 -45.78		  3.34   	 -45.78		
 64.62   	 -50.86		  3.15   	 -45.78		
 64.41   	 -45.78		  2.97   	 -61.04		
 64.23   	 -50.86		  2.73   	 -50.86		
 64.03   	 -55.95		  2.52   	 -35.61		
 63.80   	 -66.12		  2.38   	 -10.17		
 63.54   	 -66.12		  2.34   	   0.00		
 63.28   	 -71.21		  2.34   	   0.00		
 62.99   	 -66.12		  2.34   	 -15.26		
 62.73   	 -71.21		  2.28   	  -5.09		
 62.44   	 -76.30		  2.26   	  25.43		
 62.14   	 -71.21		  2.36   	  50.86		
 61.85   	 -71.21		  2.56   	  50.86		
 61.57   	 -71.21		  2.77   	  50.86		
 61.28   	 -76.30		  2.97   	  50.86		
 60.98   	 -76.30		  3.17   	  71.21		
 60.67   	 -71.21		  3.46   	  66.12		
 60.39   	 -71.21		  3.72   	  55.95		
 60.10   	 -71.21		  3.95   	  61.04		
 59.82   	 -71.21		  4.19   	  66.12		
 59.53   	 -66.12		  4.46   	  61.04		
 59.27   	 -61.04		  4.70   	  66.12		
 59.02   	 -66.12		  4.96   	  50.86		
 58.76   	 -55.95		  5.17   	  45.78		
 58.53   	 -50.86		  5.35   	  45.78		
 58.33   	 -50.86		  5.53   	  40.69		
 58.13   	 -55.95		  5.70   	  25.43		
 57.90   	 -55.95		  5.80   	  20.35		
 57.68   	 -50.86		  5.88   	  25.43		
 57.48   	 -55.95		  5.98   	  15.26		
 57.25   	 -55.95		  6.04   	  10.17		
 57.03   	 -61.04		  6.08   	 -10.17		
 56.79   	 -55.95		  6.04   	 -10.17		
 56.56   	 -50.86		  6.00   	 -15.26		
 56.36   	 -61.04		  5.94   	 -15.26		
 56.11   	 -55.95		  5.88   	 -10.17		
 55.89   	 -55.95		  5.84   	 -10.17		
 55.67   	 -55.95		  5.80   	   0.00		
 55.44   	 -55.95		  5.80   	   5.09		
 55.22   	 -61.04		  5.82   	  15.26		
 54.97   	 -55.95		  5.88   	  20.35		
 54.75   	 -61.04		  5.96   	  30.52		
 54.51   	 -61.04		  6.08   	  30.52		
 54.26   	 -61.04		  6.21   	  40.69		
 54.02   	 -55.95		  6.37   	  40.69		
 53.79   	 -50.86		  6.53   	  45.78		
 53.59   	 -55.95		  6.71   	  55.95		
 53.37   	 -45.78		  6.94   	  50.86		
 53.18   	 -45.78		  7.14   	  50.86		
 53.00   	 -45.78		  7.34   	  45.78		
 52.82   	 -40.69		  7.53   	  50.86		
 52.65   	 -40.69		  7.73   	  45.78		
 52.49   	 -81.38		  7.91   	  71.21		
 52.17   	 -40.69		  8.20   	  30.52		
 52.00   	 -50.86		  8.32(E)	  25.43		
 51.80   	 -45.78		  8.42   	  20.35		
 51.62   	 -45.78		  8.50   	  10.17		
 51.43   	 -45.78		  8.55   	  15.26		
 51.25   	 -50.86		  8.61   	  10.17		
 51.05   	 -50.86		  8.65   	  20.35		
 50.84   	 -45.78		  8.73   	  40.69		
 50.66   	 -45.78		  8.89   	  66.12		
 50.48   	 -55.95		  9.16   	  91.56		
 50.25   	 -55.95		  9.52   	 101.73		
 50.03   	 -50.86		  9.93   	 132.25		
 49.83   	 -45.78		 10.46   	 198.37		
 49.64   	 -45.78		 11.25   	 284.84		
 49.46   	 -40.69		 12.39   	 310.27		
 49.30   	 -45.78		 13.63   	 300.10		
 49.11   	 -45.78		 14.83   	 335.71		
 48.93   	 -45.78		 16.17   	 437.43		
 48.75   	 -45.78		 17.92   	 518.82		
 48.57   	 -55.95		 20.00   	 528.99		
 48.34   	 -55.95		 22.12   	 493.39		
 48.12   	 -55.95		 24.09   	 483.21		
 47.89   	 -61.04		 26.02   	 488.30		
 47.65   	 -66.12		 27.98   	 442.52		
 47.39   	 -55.95		 29.75   	 356.05		
 47.16   	 -55.95		 31.17   	 284.84		
 46.94   	 -55.95		 32.31   	 249.24		
 46.71   	 -50.86		 33.31   	 203.46		
 46.51   	 -40.69		 34.12   	 122.07		
 46.35   	 -30.52		 34.61   	  50.86		
 46.23   	 -10.17		 34.81   	  -5.09		
 46.18(D)	  30.52		 34.79   	 -35.61		
 46.31   	  86.47		 34.65   	 -76.30		
 46.65   	 172.94		 34.34   	-111.90		
 47.34   	 264.50		 33.90   	-142.42		
 48.40   	 371.31		 33.33   	-152.59		
 49.89   	 483.21		 32.72   	-157.68		
 51.82   	 569.68		 32.09   	-157.68		
 54.10   	 640.89		 31.45   	-127.16		
 56.66   	 701.93		 30.95   	 -96.64		
 59.47   	 737.54		 30.56   	 -61.04		
 62.42   	 742.62		 30.32   	 -40.69		
 65.39   	 742.62		 30.15   	  -5.09		
 68.36   	 722.28		 30.13   	  25.43		
 71.25   	 691.76		 30.23   	  71.21		
 74.02   	 645.98		 30.52   	 101.73		
 76.60   	 590.03		 30.93   	 111.90		
 78.96   	 534.08		 31.37   	 116.99		
 81.10   	 478.13		 31.84   	 132.25		
 83.01   	 422.18		 32.37   	 142.42		
 84.70   	 371.31		 32.94   	 132.25		
 86.18   	 320.45		 33.47   	 132.25		
 87.47   	 269.58		 34.00   	 127.16		
 88.54   	 233.98		 34.51   	  96.64		
 89.48   	 188.20		 34.89   	  71.21		
 90.23   	 152.59		 35.18   	  45.78		
 90.84   	 122.07		 35.36   	  35.61		
 91.33   	  91.56		 35.50   	  20.35		
 91.70   	  61.04		 35.58(S)	  -5.09		
 91.94   	  50.86		 35.56   	 -35.61		
 92.15   	  20.35		 35.42   	 -55.95		
 92.23(S)	   0.00		 35.20   	 -81.38		
 92.23   	 -15.26		 34.87   	-106.82		
 92.17   	 -20.35		 34.45   	-132.25		
 92.09   	 -30.52		 33.92   	-132.25		
 91.96   	 -25.43		 33.39   	-122.07		
 91.86   	 -30.52		 32.90   	-106.82		
 91.74   	 -30.52		 32.47   	-106.82		
 91.62   	 -25.43		 32.04   	-101.73		
 91.52   	 -10.17		 31.64   	 -91.56		
 91.47   	  -5.09		 31.27   	 -76.30		
 91.45   	   0.00		 30.97   	 -61.04		
 91.45   	  -5.09		 30.72   	 -55.95		
 91.43   	   5.09		 30.50   	 -55.95		
 91.45   	   5.09		 30.27   	 -45.78		
 91.47   	   5.09		 30.09   	 -45.78		
 91.50   	   0.00		 29.91   	 -30.52		
 91.50   	   0.00		 29.79   	 -30.52		
 91.50   	   0.00		 29.66   	 -35.61		
 91.50   	  -5.09		 29.52   	 -35.61		
 91.47   	 -20.35		 29.38   	 -40.69		
 91.39   	 -20.35		 29.22   	 -45.78		
 91.31   	 -20.35		 29.03   	 -50.86		
 91.23   	 -35.61		 28.83   	 -61.04		
 91.09   	 -45.78		 28.59   	 -71.21		
 90.91   	 -55.95		 28.30   	 -86.47		
 90.68   	 -61.04		 27.96   	 -96.64		
 90.44   	 -76.30		 27.57   	-111.90		
 90.13   	 -96.64		 27.12   	-132.25		
 89.75   	-111.90		 26.59   	-142.42		
 89.30   	-116.99		 26.02   	-162.77		
 88.83   	-137.33		 25.37   	-178.03		
 88.28   	-152.59		 24.66   	-218.72		
 87.67   	-167.85		 23.78   	-249.24		
 87.00   	-183.11		 22.79   	-259.41		
 86.27   	-203.46		 21.75   	-279.75		
 85.45   	-228.89		 20.63   	-320.45		
 84.54   	-254.32		 19.35   	-366.22		
 83.52   	-279.75		 17.88   	-427.26		
 82.40   	-300.10		 16.17   	-467.95		
 81.20   	-310.27		 14.30   	-478.13		
 79.96   	-315.36		 12.39   	-457.78		
 78.70   	-300.10		 10.56   	-442.52		
 77.50   	-274.67		  8.79   	-427.26		
 76.40   	-233.98		  7.08   	-412.00		
 75.46   	-198.37		  5.43   	-366.22		
 74.67   	-162.77		  3.97   	-315.36		
 74.02   	-132.25		  2.71   	-269.58		
 73.49   	-101.73		  1.63   	-228.89		
 73.08   	 -91.56		  0.71   	-172.94		
 72.72   	 -76.30		  0.02   	-127.16		
 72.41   	 -61.04		 -0.49   	 -81.38		
 72.17   	 -55.95		 -0.81   	 -35.61		
 71.94   	 -61.04		 -0.96(D)	   5.09		
 71.70   	 -61.04		 -0.94   	  45.78		
 71.45   	 -61.04		 -0.75   	  76.30		
 71.21   	 -61.04		 -0.45   	  96.64		
 70.97   	 -66.12		 -0.06   	 122.07		
 70.70   	 -71.21		  0.43   	 142.42		
 70.42   	 -76.30		  1.00   	 152.59		
 70.11   	 -71.21		  1.61   	 152.59		
 69.83   	 -76.30		  2.22   	 157.68		
 69.52   	 -81.38		  2.85   	 152.59		
 69.20   	 -76.30		  3.46   	 132.25		
 68.89   	 -71.21		  3.99   	 122.07		
 68.61   	 -66.12		  4.48   	 111.90		
 68.34   	 -66.12		  4.92   	  91.56		
 68.08   	 -61.04		  5.29   	  61.04		
 67.83   	 -61.04		  5.53   	  30.52		
 67.59   	 -61.04		  5.66   	  10.17		
 67.34   	 -50.86		  5.70   	 -10.17		
 67.14   	 -55.95		  5.66   	 -25.43		
 66.92   	 -55.95		  5.55   	 -35.61		
 66.69   	 -45.78		  5.41   	 -35.61		
 66.51   	 -55.95		  5.27   	 -50.86		
 66.29   	 -50.86		  5.07   	 -50.86		
 66.08   	 -50.86		  4.86   	 -55.95		
 65.88   	 -50.86		  4.64   	 -50.86		
 65.68   	 -55.95		  4.44   	 -50.86		
 65.45   	 -66.12		  4.23   	 -45.78		
 65.19   	 -61.04		  4.05   	 -40.69		
 64.94   	 -61.04		  3.89   	 -35.61		
 64.70   	 -71.21		  3.74   	 -25.43		
 64.41   	 -71.21		  3.64   	 -20.35		
 64.13   	 -76.30		  3.56   	 -15.26		
 63.82   	 -76.30		  3.50   	  -5.09		
 63.52   	 -76.30		  3.48   	   5.09		
 63.21   	 -81.38		  3.50   	   5.09		
 62.89   	 -81.38		  3.52   	  15.26		
 62.56   	 -76.30		  3.58   	  25.43		
 62.26   	 -71.21		  3.68   	  30.52		
 61.97   	 -81.38		  3.80   	  40.69		
 61.65   	 -76.30		  3.97   	  45.78		
 61.34   	 -71.21		  4.15   	  50.86		
 61.06   	 -71.21		  4.35   	  55.95		
 60.77   	 -71.21		  4.58   	  61.04		
 60.49   	 -66.12		  4.82   	  55.95		
 60.22   	 -66.12		  5.05   	  50.86		
 59.96   	 -61.04		  5.25   	  50.86		
 59.71   	 -61.04		  5.45   	  45.78		
 59.47   	 -55.95		  5.64   	  35.61		
 59.25   	 -55.95		  5.78   	  30.52		
 59.02   	 -55.95		  5.90   	  25.43		
 58.80   	 -61.04		  6.00   	  20.35		
 58.56   	 -61.04		  6.08   	  10.17		
 58.31   	 -61.04		  6.12   	   0.00		
 58.07   	 -66.12		  6.12   	   0.00		
 57.80   	 -61.04		  6.12   	  -5.09		
 57.56   	 -71.21		  6.10   	 -10.17		
 57.27   	 -66.12		  6.06   	 -15.26		
 57.01   	 -66.12		  6.00   	 -15.26		
 56.74   	 -66.12		  5.94   	 -10.17		
 56.48   	 -66.12		  5.90   	 -20.35		
 56.22   	 -66.12		  5.82   	 -10.17		
 55.95   	 -61.04		  5.78   	  -5.09		
 55.71   	 -66.12		  5.76   	 -10.17		
 55.44   	 -71.21		  5.72   	   0.00		
 55.16   	 -66.12		  5.72   	  -5.09		
 54.89   	 -55.95		  5.70   	   5.09		
 54.67   	 -61.04		  5.72(E)	  10.17		
 54.43   	 -61.04		  5.76   	  15.26		
 54.18   	 -55.95		  5.82   	  25.43		
 53.96   	 -45.78		  5.92   	  30.52		
 53.77   	 -55.95		  6.04   	  30.52		
 53.55   	 -45.78		  6.16   	  35.61		
 53.37   	 -50.86		  6.31   	  35.61		
 53.16   	 -45.78		  6.45   	  40.69		
 52.98   	 -81.38		  6.61   	  86.47		
 52.65   	 -40.69		  6.96   	  40.69		
 52.49   	 -40.69		  7.12   	  35.61		
 52.33   	 -40.69		  7.26   	  30.52		
 52.17   	 -45.78		  7.39   	  25.43		
 51.98   	 -45.78		  7.49   	  25.43		
 51.80   	 -45.78		  7.59   	  20.35		
 51.62   	 -55.95		  7.67   	  30.52		
 51.39   	 -55.95		  7.79   	  50.86		
 51.17   	 -55.95		  8.00   	  76.30		
 50.95   	 -55.95		  8.30   	 101.73		
 50.72   	 -55.95		  8.71   	 116.99		
 50.50   	 -50.86		  9.18   	 127.16		
 50.29   	 -55.95		  9.68   	 178.03		
 50.07   	 -50.86		 10.40   	 249.24		
 49.87   	 -40.69		 11.39   	 310.27		
 49.70   	 -45.78		 12.63   	 305.19		
 49.52   	 -55.95		 13.86   	 310.27		
 49.30   	 -55.95		 15.10   	 391.66		
 49.07   	 -50.86		 16.66   	 493.39		
 48.87   	 -55.95		 18.64   	 518.82		
 48.65   	 -61.04		 20.71   	 478.13		
 48.40   	 -61.04		 22.62   	 462.87		
 48.16   	 -61.04		 24.48   	 457.78		
 47.91   	 -61.04		 26.31   	 427.26		
 47.67   	 -61.04		 28.02   	 371.31		
 47.43   	 -61.04		 29.50   	 305.19		
 47.18   	 -50.86		 30.72   	 264.50		
 46.98   	 -50.86		 31.78   	 218.72		
 46.77   	 -45.78		 32.66   	 162.77		
 46.59   	 -35.61		 33.31   	  81.38		
 46.45   	 -15.26		 33.63(S)	 -15.26		
 46.39(D)	  35.61		 33.57   	 -71.21		
 46.53   	  91.56		 33.29   	 -96.64		
 46.90   	 178.03		 32.90   	-116.99		
 47.61   	 274.67		 32.43   	-142.42		
 48.71   	 391.66		 31.86   	-147.51		
 50.27   	 493.39		 31.27   	-157.68		
 52.25   	 574.77		 30.64   	-167.85		
 54.55   	 645.98		 29.97   	-157.68		
 57.13   	 707.02		 29.34   	-122.07		
 59.96   	 732.45		 28.85   	 -91.56		
 62.89   	 732.45		 28.48   	 -96.64		
 65.82   	 732.45		 28.10   	 -86.47		
 68.75   	 717.19		 27.75   	 -45.78		
 71.62   	 676.50		 27.57   	  20.35		
 74.32   	 635.81		 27.65   	  55.95		
 76.87   	 579.86		 27.87   	  61.04		
 79.19   	 528.99		 28.12   	  61.04		
 81.30   	 478.13		 28.36   	  81.38		
 83.21   	 422.18		 28.69   	 116.99		
 84.90   	 366.22		 29.16   	 137.33		
 86.37   	 325.53		 29.70   	 132.25		
 87.67   	 269.58		 30.23   	 127.16		
 88.75   	 228.89		 30.74   	 111.90		
 89.66   	 188.20		 31.19   	 101.73		
 90.42   	 157.68		 31.60   	  91.56		
 91.05   	 116.99		 31.96   	  55.95		
