WITTCASE NUMBER: HB002748
SAMPLE NUMBER:   3
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  MPA     	  MPA'		  AO     	  AO'		
 42.89   	 -15.26		 55.89   	 -76.30		
 42.83   	 -20.35		 55.58   	 -81.38		
 42.75   	 -30.52		 55.26   	 -76.30		
 42.62   	 -45.78		 54.95   	 -71.21		
 42.44   	 -71.21		 54.67   	 -76.30		
 42.16   	 -76.30		 54.36   	 -71.21		
 41.85   	 -86.47		 54.08   	 -66.12		
 41.51   	 -81.38		 53.81   	 -61.04		
 41.18   	 -86.47		 53.57   	 -55.95		
 40.83   	 -86.47		 53.35   	 -55.95		
 40.49   	 -86.47		 53.12   	 -50.86		
 40.14   	 -81.38		 52.92   	 -50.86		
 39.82   	 -81.38		 52.72   	 -45.78		
 39.49   	 -76.30		 52.53   	 -45.78		
 39.19   	 -76.30		 52.35   	 -45.78		
 38.88   	 -66.12		 52.17   	 -45.78		
 38.62   	 -66.12		 51.98   	 -35.61		
 38.35   	 -66.12		 51.84   	 -40.69		
 38.09   	 -61.04		 51.68   	 -35.61		
 37.84   	 -45.78		 51.54   	 -35.61		
 37.66   	 -30.52		 51.39   	 -35.61		
 37.54   	 -15.26		 51.25   	 -35.61		
 37.48   	  10.17		 51.11   	 -30.52		
 37.52   	  25.43		 50.99   	 -35.61		
 37.62   	  30.52		 50.84   	 -30.52		
 37.74   	  30.52		 50.72   	 -30.52		
 37.86   	  20.35		 50.60   	 -35.61		
 37.94   	   5.09		 50.46   	 -30.52		
 37.97   	 -20.35		 50.34   	 -30.52		
 37.88   	 -81.38		 50.21   	 -30.52		
 37.56   	-101.73		 50.09   	 -35.61		
 37.15   	-122.07		 49.95   	 -30.52		
 36.66   	-127.16		 49.83   	 -30.52		
 36.15   	-132.25		 49.70   	 -35.61		
 35.63   	-127.16		 49.56   	 -30.52		
 35.12   	-111.90		 49.44   	 -30.52		
 34.67   	 -91.56		 49.32   	 -25.43		
 34.30   	 -76.30		 49.22   	 -30.52		
 34.00   	 -50.86		 49.09   	 -30.52		
 33.79   	 -40.69		 48.97   	 -30.52		
 33.63   	 -15.26		 48.85   	 -30.52		
 33.57   	  -5.09		 48.73   	 -25.43		
 33.55(D)	  15.26		 48.63   	 -25.43		
 33.61   	  35.61		 48.52   	 -25.43		
 33.75   	  50.86		 48.42   	 -25.43		
 33.96   	  71.21		 48.32   	 -20.35		
 34.24   	  86.47		 48.24   	 -25.43		
 34.59   	  96.64		 48.14   	 -20.35		
 34.97   	 116.99		 48.06   	 -20.35		
 35.44   	 122.07		 47.98   	 -20.35		
 35.93   	 132.25		 47.89   	 -20.35		
 36.46   	 137.33		 47.81   	 -15.26		
 37.01   	 147.51		 47.75   	  -5.09		
 37.60   	 152.59		 47.73(D)	   5.09		
 38.21   	 183.11		 47.75   	  30.52		
 38.94   	 183.11		 47.87   	  50.86		
 39.67   	 188.20		 48.08   	  66.12		
 40.43   	 188.20		 48.34   	  91.56		
 41.18   	 193.29		 48.71   	 106.82		
 41.95   	 188.20		 49.14   	 122.07		
 42.71   	 188.20		 49.62   	 137.33		
 43.46   	 183.11		 50.17   	 142.42		
 44.19   	 183.11		 50.74   	 147.51		
 44.92   	 172.94		 51.33   	 152.59		
 45.62   	 172.94		 51.94   	 147.51		
 46.31   	 167.85		 52.53   	 147.51		
 46.98   	 172.94		 53.12   	 147.51		
 47.67   	 167.85		 53.71   	 137.33		
 48.34   	 178.03		 54.26   	 142.42		
 49.05   	 172.94		 54.83   	 142.42		
 49.75   	 178.03		 55.40   	 137.33		
 50.46   	 178.03		 55.95   	 137.33		
 51.17   	 172.94		 56.50   	 142.42		
 51.86   	 167.85		 57.07   	 137.33		
 52.53   	 152.59		 57.62   	 132.25		
 53.14   	 132.25		 58.15   	 132.25		
 53.67   	 122.07		 58.68   	 127.16		
 54.16   	  96.64		 59.19   	 127.16		
 54.55   	  71.21		 59.69   	 116.99		
 54.83   	  30.52		 60.16   	 127.16		
 54.95   	   5.09		 60.67   	 127.16		
 54.97   	 -10.17		 61.18   	 116.99		
 54.93   	 -25.43		 61.65   	 116.99		
 54.83   	 -30.52		 62.12   	 111.90		
 54.71   	 -25.43		 62.56   	 106.82		
 54.61   	 -20.35		 62.99   	  96.64		
 54.53   	 -10.17		 63.38   	  91.56		
 54.49   	 -15.26		 63.74   	  81.38		
 54.43   	 -20.35		 64.07   	  71.21		
 54.34   	 -40.69		 64.35   	  61.04		
 54.18   	 -66.12		 64.60   	  50.86		
 53.92   	 -91.56		 64.80   	  40.69		
 53.55   	-127.16		 64.96   	  30.52		
 53.04   	-157.68		 65.09   	  20.35		
 52.41   	-178.03		 65.17   	   5.09		
 51.70   	-193.29		 65.19   	  -5.09		
 50.93   	-203.46		 65.17   	 -20.35		
 50.11   	-203.46		 65.09   	 -35.61		
 49.30   	-193.29		 64.94   	 -45.78		
 48.52   	-183.11		 64.76   	 -55.95		
 47.79   	-162.77		 64.54   	 -71.21		
 47.14   	-147.51		 64.25   	 -76.30		
 46.55   	-132.25		 63.95   	 -91.56		
 46.02   	-111.90		 63.58   	-101.73		
 45.57   	 -96.64		 63.17   	-101.73		
 45.19   	 -81.38		 62.77   	-111.90		
 44.86   	 -61.04		 62.32   	-111.90		
 44.62   	 -55.95		 61.87   	-116.99		
 44.39   	 -35.61		 61.40   	-116.99		
 44.25   	 -25.43		 60.94   	-116.99		
 44.15   	 -15.26		 60.47   	-106.82		
 44.09   	  -5.09		 60.04   	-101.73		
 44.07   	  -5.09		 59.63   	-101.73		
 44.05   	   0.00		 59.23   	 -91.56		
 44.05   	   5.09		 58.86   	 -96.64		
 44.07   	   0.00		 58.47   	 -91.56		
 44.07   	   0.00		 58.11   	 -91.56		
 44.07   	  -5.09		 57.74   	 -86.47		
 44.05   	 -10.17		 57.40   	 -86.47		
 44.01   	 -10.17		 57.05   	 -86.47		
 43.97   	 -20.35		 56.70   	 -86.47		
 43.89   	 -25.43		 56.36   	 -81.38		
 43.78   	 -25.43		 56.03   	 -81.38		
 43.68   	 -20.35		 55.71   	 -81.38		
 43.60   	 -25.43		 55.38   	 -76.30		
 43.50   	 -15.26		 55.08   	 -71.21		
 43.44   	  -5.09		 54.79   	 -71.21		
 43.42   	   5.09		 54.51   	 -71.21		
 43.44   	  10.17		 54.22   	 -61.04		
 43.48   	  10.17		 53.98   	 -61.04		
 43.52   	   0.00		 53.73   	 -61.04		
 43.52   	 -10.17		 53.49   	 -50.86		
 43.48   	 -30.52		 53.29   	 -55.95		
 43.36   	 -76.30		 53.06   	 -50.86		
 43.05   	-101.73		 52.86   	 -50.86		
 42.64   	-122.07		 52.65   	 -50.86		
 42.16   	-137.33		 52.45   	 -50.86		
 41.61   	-152.59		 52.25   	 -45.78		
 41.00   	-152.59		 52.06   	 -45.78		
 40.39   	-157.68		 51.88   	 -45.78		
 39.76   	-147.51		 51.70   	 -45.78		
 39.17   	-137.33		 51.52   	 -40.69		
 38.62   	-127.16		 51.35   	 -45.78		
 38.11   	-106.82		 51.17   	 -45.78		
 37.68   	 -91.56		 50.99   	 -40.69		
 37.31   	 -71.21		 50.82   	 -40.69		
 37.03   	 -50.86		 50.66   	 -40.69		
 36.83   	 -35.61		 50.50   	 -40.69		
 36.68   	 -10.17		 50.34   	 -40.69		
 36.64   	   0.00		 50.17   	 -35.61		
 36.64   	  15.26		 50.03   	 -40.69		
 36.70   	  25.43		 49.87   	 -35.61		
 36.81   	  40.69		 49.73   	 -35.61		
 36.97   	  50.86		 49.58   	 -35.61		
 37.17   	  55.95		 49.44   	 -30.52		
 37.40   	  66.12		 49.32   	 -30.52		
 37.66   	  66.12		 49.20   	 -30.52		
 37.92   	  71.21		 49.07   	 -30.52		
 38.21   	  91.56		 48.95   	 -30.52		
 38.58   	  86.47		 48.83   	 -25.43		
 38.92   	  91.56		 48.73   	 -25.43		
 39.29   	  91.56		 48.63   	 -20.35		
 39.65   	 101.73		 48.55   	 -20.35		
 40.06   	  96.64		 48.46   	  -5.09		
 40.45   	 106.82		 48.44   	  -5.09		
 40.87   	 101.73		 48.42   	   5.09		
 41.28   	 111.90		 48.44   	  15.26		
 41.73   	 106.82		 48.50   	  25.43		
 42.16   	 106.82		 48.61   	  35.61		
 42.58   	 106.82		 48.75   	  45.78		
 43.01   	 106.82		 48.93   	  50.86		
 43.44   	  96.64		 49.14   	  55.95		
 43.82   	  96.64		 49.36   	  66.12		
 44.21   	  91.56		 49.62   	  66.12		
 44.58   	  86.47		 49.89   	  71.21		
 44.92   	  81.38		 50.17   	  71.21		
 45.25   	  76.30		 50.46   	  76.30		
 45.55   	  71.21		 50.76   	  76.30		
 45.84   	  66.12		 51.07   	  76.30		
 46.10   	  61.04		 51.37   	  81.38		
 46.35   	  61.04		 51.70   	  76.30		
 46.59   	  61.04		 52.00   	  81.38		
 46.84   	  61.04		 52.33   	  81.38		
 47.08   	  66.12		 52.65   	  86.47		
 47.34   	  66.12		 53.00   	  86.47		
 47.61   	  55.95		 53.35   	  81.38		
 47.83   	  40.69		 53.67   	  81.38		
 48.00   	  15.26		 54.00   	  76.30		
 48.06   	 -15.26		 54.30   	  71.21		
 48.00   	 -55.95		 54.59   	  66.12		
 47.77   	 -86.47		 54.85   	  66.12		
 47.43   	-122.07		 55.12   	  61.04		
 46.94   	-152.59		 55.36   	  50.86		
 46.33   	-167.85		 55.56   	  50.86		
 45.66   	-188.20		 55.77   	  35.61		
 44.90   	-188.20		 55.91   	  35.61		
 44.15   	-193.29		 56.05   	  20.35		
 43.38   	-183.11		 56.13   	  15.26		
 42.64   	-167.85		 56.20   	  10.17		
 41.97   	-162.77		 56.24   	   0.00		
 41.32   	-147.51		 56.24   	 -10.17		
 40.73   	-142.42		 56.20   	 -15.26		
 40.16   	-127.16		 56.13   	 -25.43		
 39.65   	-122.07		 56.03   	 -30.52		
 39.17   	-116.99		 55.91   	 -35.61		
 38.70   	-106.82		 55.77   	 -40.69		
 38.27   	 -96.64		 55.61   	 -50.86		
 37.88   	 -86.47		 55.40   	 -50.86		
 37.54   	 -66.12		 55.20   	 -50.86		
 37.27   	 -45.78		 54.99   	 -55.95		
 37.09   	 -20.35		 54.77   	 -50.86		
 37.01   	   0.00		 54.57   	 -50.86		
 37.01   	  30.52		 54.36   	 -50.86		
 37.13   	  45.78		 54.16   	 -45.78		
 37.31   	  66.12		 53.98   	 -40.69		
 37.58   	  76.30		 53.81   	 -40.69		
 37.88   	  81.38		 53.65   	 -40.69		
 38.21   	  81.38		 53.49   	 -45.78		
 38.53   	  71.21		 53.31   	 -45.78		
 38.82   	  61.04		 53.12   	 -50.86		
 39.06   	  40.69		 52.92   	 -50.86		
 39.23   	  25.43		 52.72   	 -50.86		
 39.33   	   5.09		 52.51   	 -55.95		
 39.35   	 -10.17		 52.29   	 -50.86		
 39.31   	 -30.52		 52.09   	 -55.95		
 39.19   	 -40.69		 51.86   	 -50.86		
 39.02   	 -55.95		 51.66   	 -55.95		
 38.80   	 -66.12		 51.43   	 -50.86		
 38.53   	 -76.30		 51.23   	 -50.86		
 38.23   	 -76.30		 51.03   	 -45.78		
 37.92   	 -81.38		 50.84   	 -50.86		
 37.60   	 -76.30		 50.64   	 -45.78		
 37.29   	 -81.38		 50.46   	 -45.78		
 36.97   	 -71.21		 50.27   	 -50.86		
 36.68   	 -71.21		 50.07   	 -45.78		
 36.40   	 -66.12		 49.89   	 -40.69		
 36.13   	 -61.04		 49.73   	 -45.78		
 35.89   	 -55.95		 49.54   	 -40.69		
 35.67   	 -50.86		 49.38   	 -40.69		
 35.46   	 -45.78		 49.22   	 -40.69		
 35.28   	 -50.86		 49.05   	 -40.69		
 35.08   	 -45.78		 48.89   	 -35.61		
 34.89   	 -45.78		 48.75   	 -35.61		
 34.71   	 -45.78		 48.61   	 -35.61		
 34.53   	 -50.86		 48.46   	 -35.61		
 34.32   	 -55.95		 48.32   	 -35.61		
 34.10   	 -55.95		 48.18   	 -30.52		
 33.88   	 -66.12		 48.06   	 -30.52		
 33.61   	 -71.21		 47.93   	 -30.52		
 33.33   	 -76.30		 47.81   	 -35.61		
 33.02   	 -81.38		 47.67   	 -30.52		
 32.70   	 -86.47		 47.55   	 -30.52		
 32.35   	 -86.47		 47.43   	 -35.61		
 32.00   	 -96.64		 47.28   	 -30.52		
 31.62   	 -96.64		 47.16   	 -30.52		
 31.23   	 -96.64		 47.04   	 -30.52		
 30.84   	 -96.64		 46.92   	 -30.52		
 30.46   	 -96.64		 46.80   	 -30.52		
 30.07   	 -86.47		 46.67   	 -25.43		
 29.73   	 -91.56		 46.57   	 -30.52		
 29.36   	 -86.47		 46.45   	 -30.52		
 29.01   	 -76.30		 46.33   	 -25.43		
 28.71   	 -71.21		 46.23   	 -30.52		
 28.42   	 -61.04		 46.10   	 -25.43		
 28.18   	 -50.86		 46.00   	 -25.43		
 27.98   	 -45.78		 45.90   	 -25.43		
 27.79   	 -35.61		 45.80   	 -30.52		
 27.65   	 -20.35		 45.68   	 -20.35		
 27.57(D)	   0.00		 45.59   	 -25.43		
 27.57   	  10.17		 45.49   	 -25.43		
 27.61   	  30.52		 45.39   	 -25.43		
 27.73   	  40.69		 45.29   	 -20.35		
 27.89   	  40.69		 45.21   	 -20.35		
 28.06   	  40.69		 45.13   	 -20.35		
 28.22   	  30.52		 45.05   	 -20.35		
 28.34   	  25.43		 44.96   	 -20.35		
 28.44   	  15.26		 44.88   	 -20.35		
 28.50   	  10.17		 44.80   	 -20.35		
 28.55   	  10.17		 44.72   	 -15.26		
 28.59   	   5.09		 44.66   	 -20.35		
 28.61   	   5.09		 44.58   	 -20.35		
 28.63   	   0.00		 44.50   	 -15.26		
 28.63   	   0.00		 44.44   	 -15.26		
 28.63   	  -5.09		 44.37   	 -15.26		
 28.61   	 -10.17		 44.31   	 -15.26		
 28.57   	 -10.17		 44.25   	 -15.26		
 28.52   	  -5.09		 44.19   	 -15.26		
 28.50   	  10.17		 44.13   	 -15.26		
 28.55   	  20.35		 44.07   	 -20.35		
 28.63   	  45.78		 43.99   	 -15.26		
 28.81   	  71.21		 43.93   	 -10.17		
 29.09   	 111.90		 43.89   	 -15.26		
 29.54   	 142.42		 43.82   	 -10.17		
 30.11   	 172.94		 43.78   	 -15.26		
 30.80   	 208.54		 43.72   	  -5.09		
 31.64   	 228.89		 43.70   	 -10.17		
 32.55   	 249.24		 43.66   	  -5.09		
 33.55   	 264.50		 43.64(D)	   5.09		
 34.61   	 274.67		 43.66   	  15.26		
 35.71   	 269.58		 43.72   	  30.52		
 36.79   	 264.50		 43.85   	  55.95		
 37.84   	 254.32		 44.07   	  81.38		
 38.86   	 239.06		 44.39   	 111.90		
 39.82   	 228.89		 44.84   	 147.51		
 40.73   	 213.63		 45.43   	 183.11		
 41.59   	 193.29		 46.16   	 208.54		
 42.36   	 188.20		 47.00   	 228.89		
 43.11   	 183.11		 47.91   	 239.06		
 43.85   	 183.11		 48.87   	 249.24		
 44.58   	 218.72		 49.87   	 279.75		
 45.45   	 223.80		 50.99   	 274.67		
 46.35   	 239.06		 52.09   	 259.41		
 47.30   	 249.24		 53.12   	 254.32		
 48.30   	 259.41		 54.14   	 244.15		
 49.34   	 274.67		 55.12   	 244.15		
 50.44   	 279.75		 56.09   	 233.98		
 51.56   	 295.01		 57.03   	 233.98		
 52.74   	 300.10		 57.97   	 233.98		
 53.94   	 310.27		 58.90   	 228.89		
 55.18   	 310.27		 59.82   	 223.80		
 56.42   	 310.27		 60.71   	 223.80		
 57.66   	 300.10		 61.61   	 213.63		
 58.86   	 284.84		 62.46   	 213.63		
 60.00   	 269.58		 63.32   	 203.46		
 61.08   	 244.15		 64.13   	 193.29		
 62.05   	 218.72		 64.90   	 188.20		
 62.93   	 183.11		 65.66   	 172.94		
 63.66   	 152.59		 66.35   	 167.85		
