WITTCASE NUMBER: HA001922
SAMPLE NUMBER:   12
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  MPA     	  MPA'		  RFA     	  RFA'		
 35.83   	  -5.09		 53.49   	 -96.64		
 35.81   	   5.09		 53.10   	 -91.56		
 35.83   	   5.09		 52.74   	 -81.38		
 35.85   	   0.00		 52.41   	 -71.21		
 35.85   	  -5.09		 52.13   	 -71.21		
 35.83   	 -15.26		 51.84   	 -76.30		
 35.77   	 -20.35		 51.54   	 -71.21		
 35.69   	 -40.69		 51.25   	 -55.95		
 35.52   	 -50.86		 51.03   	 -55.95		
 35.32   	 -66.12		 50.80   	 -45.78		
 35.06   	 -81.38		 50.62   	 -50.86		
 34.73   	-101.73		 50.42   	 -61.04		
 34.32   	-101.73		 50.17   	 -55.95		
 33.92   	-106.82		 49.95   	 -61.04		
 33.49   	 -91.56		 49.70   	 -45.78		
 33.12   	 -61.04		 49.52   	 -40.69		
 32.88   	 -45.78		 49.36   	 -45.78		
 32.70   	 -61.04		 49.18   	 -50.86		
 32.45   	 -66.12		 48.97   	 -45.78		
 32.19   	 -50.86		 48.79   	 -40.69		
 31.98   	 -35.61		 48.63   	 -45.78		
 31.84   	 -45.78		 48.44   	 -45.78		
 31.66   	 -61.04		 48.26   	 -61.04		
 31.41   	 -61.04		 48.02   	 -55.95		
 31.17   	 -50.86		 47.79   	 -50.86		
 30.97   	 -50.86		 47.59   	 -40.69		
 30.76   	 -61.04		 47.43   	 -35.61		
 30.52   	 -55.95		 47.28   	 -40.69		
 30.29   	 -61.04		 47.12   	 -40.69		
 30.05   	 -55.95		 46.96   	 -40.69		
 29.83   	 -55.95		 46.80   	 -40.69		
 29.60   	 -45.78		 46.63   	 -50.86		
 29.42   	 -15.26		 46.43   	 -50.86		
 29.36   	  15.26		 46.23   	 -45.78		
 29.42   	 -30.52		 46.04   	 -50.86		
 29.30   	-101.73		 45.84   	 -55.95		
 28.89   	 -50.86		 45.62   	 -66.12		
 28.69   	 -55.95		 45.35   	 -55.95		
 28.46   	 -76.30		 45.13   	 -50.86		
 28.16   	 -66.12		 44.92   	 -50.86		
 27.89   	 -30.52		 44.72   	 -50.86		
 27.77(D)	  10.17		 44.52   	 -50.86		
 27.81   	  55.95		 44.31   	 -55.95		
 28.04   	 137.33		 44.09   	 -55.95		
 28.59   	 208.54		 43.87   	 -55.95		
 29.42   	 244.15		 43.64   	 -55.95		
 30.40   	 274.67		 43.42   	 -50.86		
 31.50   	 315.36		 43.21   	 -45.78		
 32.76   	 335.71		 43.03   	 -40.69		
 34.10   	 320.45		 42.87   	 -30.52		
 35.38   	 305.19		 42.75   	 -20.35		
 36.60   	 279.75		 42.67   	 -10.17		
 37.72   	 254.32		 42.62(D)	  10.17		
 38.74   	 218.72		 42.67   	  40.69		
 39.61   	 183.11		 42.83   	 101.73		
 40.35   	 152.59		 43.23   	 162.77		
 40.96   	 127.16		 43.89   	 239.06		
 41.46   	 106.82		 44.84   	 315.36		
 41.89   	  96.64		 46.10   	 366.22		
 42.28   	  86.47		 47.57   	 401.83		
 42.62   	  86.47		 49.18   	 406.92		
 42.97   	 101.73		 50.80   	 437.43		
 43.38   	 116.99		 52.55   	 417.09		
 43.85   	 116.99		 54.22   	 401.83		
 44.31   	 127.16		 55.83   	 396.74		
 44.82   	 132.25		 57.42   	 401.83		
 45.35   	 132.25		 59.02   	 442.52		
 45.88   	 137.33		 60.79   	 473.04		
 46.43   	 127.16		 62.69   	 493.39		
 46.94   	 122.07		 64.66   	 488.30		
 47.43   	 101.73		 66.61   	 462.87		
 47.83   	  91.56		 68.46   	 432.35		
 48.20   	  86.47		 70.19   	 391.66		
 48.55   	  66.12		 71.76   	 330.62		
 48.81   	  55.95		 73.08   	 274.67		
 49.03   	  40.69		 74.18   	 233.98		
 49.20   	  30.52		 75.12   	 203.46		
 49.32   	  20.35		 75.93   	 188.20		
 49.40   	   5.09		 76.68   	 157.68		
 49.42(S)	  -5.09		 77.31   	 122.07		
 49.40   	 -15.26		 77.80   	  86.47		
 49.34   	 -15.26		 78.15   	  55.95		
 49.28   	 -30.52		 78.37   	  15.26		
 49.16   	 -35.61		 78.43(S)	 -20.35		
 49.01   	 -35.61		 78.35   	 -50.86		
 48.87   	 -45.78		 78.15   	 -81.38		
 48.69   	 -76.30		 77.82   	-122.07		
 48.38   	 -86.47		 77.33   	-127.16		
 48.04   	 -96.64		 76.83   	-127.16		
 47.65   	-137.33		 76.32   	-132.25		
 47.10   	-152.59		 75.79   	-137.33		
 46.49   	-162.77		 75.24   	-147.51		
 45.84   	-193.29		 74.65   	-162.77		
 45.07   	-223.80		 74.00   	-167.85		
 44.17   	-172.94		 73.33   	-172.94		
 43.48   	-111.90		 72.63   	-193.29		
 43.03   	-101.73		 71.86   	-203.46		
 42.62   	 -96.64		 71.05   	-213.63		
 42.24   	 -50.86		 70.19   	-203.46		
 42.03   	  -5.09		 69.38   	-208.54		
 42.01   	  15.26		 68.55   	-213.63		
 42.08   	  -5.09		 67.69   	-223.80		
 42.05   	 -25.43		 66.80   	-239.06		
 41.95   	 -50.86		 65.84   	-254.32		
 41.75   	 -76.30		 64.82   	-259.41		
 41.44   	 -86.47		 63.78   	-254.32		
 41.10   	-106.82		 62.77   	-244.15		
 40.67   	-142.42		 61.79   	-223.80		
 40.10   	-162.77		 60.89   	-188.20		
 39.45   	-142.42		 60.14   	-162.77		
 38.88   	-101.73		 59.49   	-152.59		
 38.47   	-101.73		 58.88   	-157.68		
 38.07   	 -91.56		 58.25   	-162.77		
 37.70   	 -81.38		 57.60   	-162.77		
 37.38   	 -71.21		 56.95   	-162.77		
 37.09   	 -71.21		 56.30   	-147.51		
 36.81   	 -61.04		 55.71   	-137.33		
 36.56   	 -45.78		 55.16   	-116.99		
 36.38   	 -30.52		 54.69   	-111.90		
 36.26   	 -25.43		 54.24   	-101.73		
 36.15   	 -20.35		 53.83   	-101.73		
 36.07   	 -15.26		 53.43   	 -86.47		
 36.01   	 -15.26		 53.08   	 -81.38		
 35.95   	 -20.35		 52.76   	 -71.21		
 35.87   	 -25.43		 52.47   	 -76.30		
 35.77   	 -35.61		 52.17   	 -76.30		
 35.63   	 -45.78		 51.86   	 -71.21		
 35.44   	 -55.95		 51.58   	 -61.04		
 35.22   	 -61.04		 51.33   	 -55.95		
 34.97   	 -55.95		 51.11   	 -45.78		
 34.75   	 -71.21		 50.93   	 -45.78		
 34.47   	 -91.56		 50.74   	 -50.86		
 34.10   	 -96.64		 50.54   	 -50.86		
 33.71   	 -86.47		 50.34   	 -50.86		
 33.37   	 -91.56		 50.13   	 -55.95		
 33.00   	 -86.47		 49.91   	 -55.95		
 32.66   	 -61.04		 49.68   	 -61.04		
 32.41   	 -25.43		 49.44   	 -50.86		
 32.31   	 -20.35		 49.24   	 -45.78		
 32.23   	 -50.86		 49.05   	 -45.78		
 32.02   	 -55.95		 48.87   	 -45.78		
 31.80   	 -45.78		 48.69   	 -45.78		
 31.62   	 -40.69		 48.50   	 -40.69		
 31.45   	 -45.78		 48.34   	 -40.69		
 31.27   	 -55.95		 48.18   	 -50.86		
 31.05   	 -55.95		 47.98   	 -50.86		
 30.82   	 -55.95		 47.77   	 -50.86		
 30.60   	 -45.78		 47.57   	 -50.86		
 30.42   	 -61.04		 47.37   	 -45.78		
 30.17   	 -66.12		 47.18   	 -45.78		
 29.91   	 -66.12		 47.00   	 -45.78		
 29.64   	 -55.95		 46.82   	 -55.95		
 29.42   	 -40.69		 46.59   	 -45.78		
 29.26   	 -20.35		 46.41   	 -50.86		
 29.18   	 -25.43		 46.21   	 -50.86		
 29.07   	 -76.30		 46.00   	 -35.61		
 28.77   	-106.82		 45.86   	 -45.78		
 28.34   	 -35.61		 45.68   	 -66.12		
 28.20   	 -45.78		 45.41   	 -71.21		
 28.02   	 -55.95		 45.13   	 -61.04		
 27.79   	 -30.52		 44.88   	 -55.95		
 27.67(D)	  25.43		 44.66   	 -55.95		
 27.77   	  86.47		 44.44   	 -55.95		
 28.12   	 127.16		 44.21   	 -55.95		
 28.63   	 162.77		 43.99   	 -45.78		
 29.28   	 218.72		 43.80   	 -45.78		
 30.15   	 295.01		 43.62   	 -45.78		
 31.33   	 320.45		 43.44   	 -45.78		
 32.61   	 300.10		 43.26   	 -40.69		
 33.81   	 300.10		 43.09   	 -50.86		
 35.02   	 310.27		 42.89   	 -35.61		
 36.26   	 284.84		 42.75   	 -30.52		
 37.40   	 244.15		 42.62   	  -5.09		
 38.37   	 213.63		 42.60(D)	  20.35		
 39.23   	 183.11		 42.69   	  61.04		
 39.96   	 157.68		 42.93   	 111.90		
 40.59   	 127.16		 43.38   	 193.29		
 41.10   	 101.73		 44.15   	 274.67		
 41.51   	  91.56		 45.25   	 345.88		
 41.87   	  86.47		 46.63   	 391.66		
 42.22   	  81.38		 48.20   	 396.74		
 42.54   	  76.30		 49.79   	 386.57		
 42.85   	 106.82		 51.33   	 396.74		
 43.28   	 111.90		 52.92   	 381.48		
 43.72   	 122.07		 54.45   	 366.22		
 44.21   	 127.16		 55.91   	 376.40		
 44.72   	 122.07		 57.42   	 406.92		
 45.21   	 122.07		 59.04   	 442.52		
 45.70   	 122.07		 60.81   	 462.87		
 46.18   	 122.07		 62.67   	 483.21		
 46.67   	 101.73		 64.60   	 473.04		
 47.08   	 101.73		 66.49   	 452.69		
 47.49   	  86.47		 68.30   	 406.92		
 47.83   	  71.21		 69.93   	 345.88		
 48.12   	  50.86		 71.31   	 289.93		
 48.32   	  45.78		 72.47   	 244.15		
 48.50   	  25.43		 73.45   	 208.54		
 48.61   	  20.35		 74.28   	 178.03		
 48.69   	   5.09		 74.99   	 157.68		
 48.71(S)	  -5.09		 75.63   	 132.25		
 48.69   	 -15.26		 76.15   	 116.99		
 48.63   	 -25.43		 76.62   	  86.47		
 48.52   	 -30.52		 76.97   	  45.78		
 48.40   	 -40.69		 77.15   	  10.17		
 48.24   	 -45.78		 77.19(S)	 -25.43		
 48.06   	 -55.95		 77.09   	 -66.12		
 47.83   	 -61.04		 76.83   	 -91.56		
 47.59   	 -91.56		 76.46   	-147.51		
 47.22   	-122.07		 75.87   	-157.68		
 46.73   	-147.51		 75.24   	-157.68		
 46.14   	-178.03		 74.61   	-147.51		
 45.43   	-198.37		 74.02   	-152.59		
 44.64   	-223.80		 73.41   	-152.59		
 43.74   	-208.54		 72.80   	-157.68		
 42.91   	-147.51		 72.17   	-167.85		
 42.32   	-106.82		 71.50   	-188.20		
 41.89   	-116.99		 70.74   	-203.46		
 41.42   	 -96.64		 69.93   	-208.54		
 41.04   	 -30.52		 69.09   	-218.72		
 40.92   	   5.09		 68.22   	-223.80		
 40.94   	 -15.26		 67.32   	-239.06		
 40.87   	 -55.95		 66.37   	-239.06		
 40.65   	 -61.04		 65.41   	-244.15		
 40.41   	 -35.61		 64.44   	-254.32		
 40.26   	 -55.95		 63.42   	-249.24		
 40.04   	 -96.64		 62.42   	-239.06		
 39.65   	-132.25		 61.46   	-218.72		
 39.12   	-147.51		 60.59   	-193.29		
 38.53   	-152.59		 59.82   	-172.94		
 37.92   	-132.25		 59.12   	-167.85		
 37.40   	-116.99		 58.45   	-162.77		
 36.93   	-116.99		 57.80   	-157.68		
 36.46   	-127.16		 57.17   	-178.03		
 35.95   	-111.90		 56.46   	-167.85		
 35.50   	 -71.21		 55.79   	-157.68		
 35.22   	 -50.86		 55.16   	-152.59		
 35.02   	 -40.69		 54.55   	-137.33		
 34.85   	 -30.52		 54.00   	-122.07		
 34.73   	 -10.17		 53.51   	-111.90		
 34.69   	   5.09		 53.06   	-101.73		
 34.71   	   0.00		 52.65   	 -96.64		
 34.71   	 -10.17		 52.27   	 -91.56		
 34.67   	 -20.35		 51.90   	 -81.38		
 34.59   	 -30.52		 51.58   	 -81.38		
 34.47   	 -40.69		 51.25   	 -66.12		
 34.30   	 -50.86		 50.99   	 -66.12		
 34.10   	 -66.12		 50.72   	 -61.04		
 33.84   	 -81.38		 50.48   	 -66.12		
 33.51   	 -91.56		 50.21   	 -66.12		
 33.14   	-106.82		 49.95   	 -55.95		
 32.72   	-106.82		 49.73   	 -55.95		
 32.29   	-101.73		 49.50   	 -50.86		
 31.88   	-122.07		 49.30   	 -45.78		
 31.39   	-111.90		 49.11   	 -50.86		
 30.95   	 -81.38		 48.91   	 -45.78		
 30.62   	 -66.12		 48.73   	 -55.95		
 30.36   	 -61.04		 48.50   	 -50.86		
 30.11   	 -50.86		 48.30   	 -50.86		
 29.91   	 -40.69		 48.10   	 -50.86		
 29.75   	 -40.69		 47.89   	 -45.78		
 29.58   	 -40.69		 47.71   	 -40.69		
 29.42   	 -50.86		 47.55   	 -40.69		
 29.22   	 -55.95		 47.39   	 -45.78		
 28.99   	 -66.12		 47.20   	 -45.78		
 28.73   	 -61.04		 47.02   	 -40.69		
 28.48   	 -50.86		 46.86   	 -45.78		
 28.28   	 -40.69		 46.67   	 -35.61		
 28.12   	 -45.78		 46.53   	 -50.86		
 27.93   	 -61.04		 46.33   	 -50.86		
 27.69   	 -76.30		 46.12   	 -45.78		
 27.39   	 -76.30		 45.94   	 -50.86		
 27.08   	 -61.04		 45.74   	 -45.78		
 26.84   	 -55.95		 45.55   	 -50.86		
 26.61   	 -45.78		 45.35   	 -55.95		
 26.43   	 -25.43		 45.13   	 -55.95		
 26.33   	 -50.86		 44.90   	 -40.69		
 26.12   	-111.90		 44.74   	 -35.61		
 25.68   	 -96.64		 44.60   	 -50.86		
 25.29   	 -55.95		 44.39   	 -55.95		
 25.07   	 -50.86		 44.17   	 -55.95		
 24.86   	 -25.43		 43.95   	 -55.95		
 24.76(D)	  15.26		 43.72   	 -55.95		
 24.82   	  76.30		 43.50   	 -61.04		
 25.13   	 152.59		 43.26   	 -66.12		
 25.74   	 223.80		 42.99   	 -66.12		
 26.63   	 259.41		 42.73   	 -55.95		
 27.67   	 269.58		 42.50   	 -50.86		
 28.75   	 300.10		 42.30   	 -45.78		
 29.95   	 320.45		 42.12   	 -35.61		
 31.23   	 315.36		 41.97   	 -35.61		
 32.49   	 289.93		 41.83   	 -25.43		
 33.65   	 264.50		 41.73   	 -30.52		
 34.71   	 244.15		 41.61   	 -15.26		
 35.69   	 213.63		 41.55   	 -10.17		
 36.54   	 183.11		 41.51(D)	  10.17		
 37.27   	 152.59		 41.55   	  45.78		
 37.88   	 127.16		 41.73   	 106.82		
 38.39   	 106.82		 42.16   	 178.03		
 38.82   	 101.73		 42.87   	 244.15		
 39.23   	  86.47		 43.85   	 310.27		
 39.57   	  86.47		 45.09   	 350.97		
 39.92   	  86.47		 46.49   	 381.48		
 40.26   	 127.16		 48.02   	 406.92		
 40.77   	 127.16		 49.64   	 381.48		
 41.28   	 127.16		 51.17   	 361.14		
 41.79   	 142.42		 52.61   	 361.14		
 42.36   	 142.42		 54.06   	 371.31		
 42.93   	 132.25		 55.54   	 381.48		
 43.46   	 127.16		 57.07   	 401.83		
 43.97   	 116.99		 58.68   	 422.18		
 44.44   	 116.99		 60.37   	 447.61		
 44.90   	 101.73		 62.16   	 447.61		
 45.31   	  81.38		 63.95   	 427.26		
 45.64   	  71.21		 65.66   	 391.66		
 45.92   	  61.04		 67.22   	 350.97		
 46.16   	  50.86		 68.63   	 310.27		
 46.37   	  35.61		 69.87   	 264.50		
 46.51   	  20.35		 70.93   	 218.72		
 46.59   	  15.26		 71.80   	 188.20		
 46.65   	   5.09		 72.55   	 167.85		
 46.67(S)	   0.00		 73.22   	 147.51		
 46.67   	  -5.09		 73.81   	 127.16		
 46.65   	 -15.26		 74.32   	  96.64		
 46.59   	 -20.35		 74.71   	  55.95		
 46.51   	 -20.35		 74.93   	  15.26		
 46.43   	 -30.52		 74.99(S)	 -25.43		
 46.31   	 -35.61		 74.89   	 -55.95		
 46.16   	 -61.04		 74.67   	-111.90		
 45.92   	 -76.30		 74.22   	-122.07		
 45.62   	-106.82		 73.73   	-127.16		
 45.19   	 -96.64		 73.22   	-127.16		
 44.80   	-116.99		 72.72   	-137.33		
 44.33   	-172.94		 72.17   	-147.51		
 43.64   	-218.72		 71.58   	-167.85		
 42.77   	-228.89		 70.91   	-178.03		
 41.85   	-208.54		 70.19   	-183.11		
 41.02   	-183.11		 69.46   	-188.20		
 40.28   	-137.33		 68.71   	-193.29		
 39.74   	-111.90		 67.93   	-203.46		
 39.29   	-101.73		 67.12   	-208.54		
 38.88   	 -66.12		 66.29   	-218.72		
