WITTCASE NUMBER: HA002423
SAMPLE NUMBER:   3
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  RV     	  RV'		  AO     	  AO'		
  4.54   	   0.00		 57.13   	 -15.26		
  4.54   	   5.09		 57.07   	 -15.26		
  4.56   	  25.43		 57.01   	 -25.43		
  4.66   	  35.61		 56.91   	 -25.43		
  4.80   	  66.12		 56.81   	 -30.52		
  5.07   	  86.47		 56.68   	 -35.61		
  5.41   	 101.73		 56.54   	 -45.78		
  5.82   	 111.90		 56.36   	 -40.69		
  6.27   	 116.99		 56.20   	 -50.86		
  6.73   	 122.07		 55.99   	 -50.86		
  7.22   	 127.16		 55.79   	 -50.86		
  7.73   	 116.99		 55.58   	 -50.86		
  8.20   	  81.38		 55.38   	 -45.78		
  8.52   	  50.86		 55.20   	 -45.78		
  8.73   	  -5.09		 55.02   	 -45.78		
  8.71   	 -96.64		 54.83   	 -40.69		
  8.32   	-208.54		 54.67   	 -50.86		
  7.49   	-264.50		 54.47   	 -55.95		
  6.43   	-244.15		 54.24   	 -50.86		
  5.45   	-183.11		 54.04   	 -55.95		
  4.72   	-106.82		 53.81   	 -61.04		
  4.29   	 -45.78		 53.57   	 -55.95		
  4.11   	 -15.26		 53.35   	 -50.86		
  4.05   	  15.26		 53.14   	 -55.95		
  4.11(E)	  55.95		 52.92   	 -55.95		
  4.33   	 111.90		 52.70   	 -50.86		
  4.78   	 147.51		 52.49   	 -50.86		
  5.37   	 193.29		 52.29   	 -61.04		
  6.14   	 178.03		 52.04   	 -55.95		
  6.86   	 147.51		 51.82   	 -55.95		
  7.45   	 106.82		 51.60   	 -55.95		
  7.87   	  55.95		 51.37   	 -45.78		
  8.10   	  15.26		 51.19   	 -50.86		
  8.16   	 -25.43		 50.99   	 -45.78		
  8.06   	 -61.04		 50.80   	 -45.78		
  7.81   	 -96.64		 50.62   	 -45.78		
  7.43   	-101.73		 50.44   	 -40.69		
  7.02   	 -91.56		 50.27   	 -40.69		
  6.65   	 -66.12		 50.11   	 -45.78		
  6.39   	 -20.35		 49.93   	 -50.86		
  6.31   	  20.35		 49.73   	 -45.78		
  6.39   	  76.30		 49.54   	 -40.69		
  6.69   	 147.51		 49.38   	 -40.69		
  7.28   	 233.98		 49.22   	 -40.69		
  8.22   	 310.27		 49.05   	 -40.69		
  9.46   	 376.40		 48.89   	 -40.69		
 10.97   	 432.35		 48.73   	 -35.61		
 12.70   	 422.18		 48.59   	 -30.52		
 14.38   	 371.31		 48.46   	 -35.61		
 15.87   	 381.48		 48.32   	 -35.61		
 17.40   	 406.92		 48.18   	 -35.61		
 19.02   	 412.00		 48.04   	 -35.61		
 20.67   	 417.09		 47.89   	 -50.86		
 22.34   	 401.83		 47.69   	 -40.69		
 23.95   	 427.26		 47.53   	 -40.69		
 25.66   	 467.95		 47.37   	 -45.78		
 27.53   	 483.21		 47.18   	 -35.61		
 29.46   	 447.61		 47.04   	 -30.52		
 31.25   	 356.05		 46.92   	 -25.43		
 32.68   	 233.98		 46.82   	 -30.52		
 33.61   	 228.89		 46.69   	 -25.43		
 34.53   	 269.58		 46.59   	 -35.61		
 35.61   	 274.67		 46.45   	 -35.61		
 36.70   	 249.24		 46.31   	 -40.69		
 37.70   	 203.46		 46.14   	 -40.69		
 38.51   	 147.51		 45.98   	 -40.69		
 39.10   	 132.25		 45.82   	 -45.78		
 39.63   	  61.04		 45.64   	 -35.61		
 39.88   	 -15.26		 45.49   	 -25.43		
 39.82   	 -50.86		 45.39   	 -30.52		
 39.61   	-106.82		 45.27   	 -25.43		
 39.19   	-167.85		 45.17   	 -20.35		
 38.51   	-198.37		 45.09   	 -20.35		
 37.72   	-157.68		 45.00   	 -20.35		
 37.09   	 -71.21		 44.92   	 -10.17		
 36.81   	  35.61		 44.88   	  -5.09		
 36.95   	 152.59		 44.86   	  -5.09		
 37.56   	 356.05		 44.84(D)	  25.43		
 38.98   	 427.26		 44.94   	  45.78		
 40.69   	 493.39		 45.13   	  81.38		
 42.67   	 498.47		 45.45   	 122.07		
 44.66   	 493.39		 45.94   	 152.59		
 46.63   	 478.13		 46.55   	 193.29		
 48.55   	 432.35		 47.32   	 239.06		
 50.27   	 340.79		 48.28   	 289.93		
 51.64   	 254.32		 49.44   	 340.79		
 52.65   	 198.37		 50.80   	 391.66		
 53.45   	 147.51		 52.37   	 447.61		
 54.04   	  96.64		 54.16   	 498.47		
 54.43   	  61.04		 56.15   	 539.16		
 54.67   	  40.69		 58.31   	 574.77		
 54.83   	  50.86		 60.61   	 605.29		
 55.04   	  66.12		 63.03   	 615.46		
 55.30   	  96.64		 65.49   	 605.29		
 55.69   	 127.16		 67.91   	 579.86		
 56.20   	 142.42		 70.23   	 534.08		
 56.76   	 172.94		 72.37   	 483.21		
 57.46   	 193.29		 74.30   	 427.26		
 58.23   	 193.29		 76.01   	 361.14		
 59.00   	 162.77		 77.46   	 310.27		
 59.65   	 137.33		 78.70   	 254.32		
 60.20   	 122.07		 79.71   	 213.63		
 60.69   	  91.56		 80.57   	 157.68		
 61.06   	  45.78		 81.20   	 127.16		
 61.24   	  10.17		 81.71   	 101.73		
 61.28   	  10.17		 82.12   	  76.30		
 61.32(S)	  -5.09		 82.42   	  50.86		
 61.30   	 -50.86		 82.62   	  30.52		
 61.10   	 -76.30		 82.75(S)	   0.00		
 60.79   	 -86.47		 82.75   	 -20.35		
 60.45   	-111.90		 82.66   	 -45.78		
 60.00   	-116.99		 82.48   	 -61.04		
 59.53   	-111.90		 82.24   	 -86.47		
 59.08   	-111.90		 81.89   	-106.82		
 58.64   	-152.59		 81.46   	-122.07		
 58.03   	-244.15		 80.98   	-132.25		
 57.05   	-340.79		 80.45   	-147.51		
 55.69   	-366.22		 79.86   	-142.42		
 54.22   	-356.05		 79.29   	-157.68		
 52.80   	-345.88		 78.66   	-157.68		
 51.41   	-361.14		 78.03   	-157.68		
 49.97   	-356.05		 77.40   	-162.77		
 48.55   	-249.24		 76.74   	-167.85		
 47.55   	  61.04		 76.07   	-162.77		
 47.79   	 376.40		 75.42   	-162.77		
 49.30   	 442.52		 74.77   	-152.59		
 51.07   	 371.31		 74.16   	-157.68		
 52.55   	 340.79		 73.53   	-152.59		
 53.92   	 345.88		 72.92   	-152.59		
 55.30   	 284.84		 72.31   	-152.59		
 56.44   	 147.51		 71.70   	-157.68		
 57.03   	   0.00		 71.07   	-157.68		
 57.03   	-132.25		 70.44   	-167.85		
 56.50   	-239.06		 69.77   	-167.85		
 55.54   	-300.10		 69.09   	-167.85		
 54.34   	-335.71		 68.42   	-167.85		
 53.00   	-371.31		 67.75   	-172.94		
 51.52   	-386.57		 67.06   	-172.94		
 49.97   	-412.00		 66.37   	-167.85		
 48.32   	-442.52		 65.70   	-167.85		
 46.55   	-523.90		 65.03   	-162.77		
 44.46   	-727.36		 64.37   	-157.68		
 41.55   	-991.86		 63.74   	-142.42		
 37.58   	-1017.29		 63.17   	-147.51		
 33.51   	-885.04		 62.58   	-137.33		
 29.97   	-844.35		 62.03   	-127.16		
 26.59   	-859.61		 61.53   	-122.07		
 23.15   	-864.70		 61.04   	-116.99		
 19.69   	-824.00		 60.57   	-106.82		
 16.40   	-727.36		 60.14   	-106.82		
 13.49   	-605.29		 59.71   	-101.73		
 11.07   	-508.65		 59.31   	 -96.64		
  9.03   	-401.83		 58.92   	 -86.47		
  7.43   	-305.19		 58.58   	 -81.38		
  6.21   	-254.32		 58.25   	 -71.21		
  5.19   	-289.93		 57.97   	 -66.12		
  4.03   	-274.67		 57.70   	 -61.04		
  2.93   	-137.33		 57.46   	 -45.78		
  2.38(D)	  10.17		 57.27   	 -40.69		
  2.42   	  91.56		 57.11   	 -25.43		
  2.79   	 116.99		 57.01   	 -25.43		
  3.26   	 101.73		 56.91   	 -20.35		
  3.66   	  86.47		 56.83   	 -15.26		
  4.01   	  91.56		 56.76   	 -10.17		
  4.37   	  91.56		 56.72   	  -5.09		
  4.74   	  71.21		 56.70   	   5.09		
  5.03   	  45.78		 56.72   	  10.17		
  5.21   	   5.09		 56.76   	  15.26		
  5.23   	 -25.43		 56.83   	  20.35		
  5.13   	 -50.86		 56.91   	  20.35		
  4.92   	 -66.12		 56.99   	  25.43		
  4.66   	 -76.30		 57.09   	  20.35		
  4.35   	 -81.38		 57.17   	  25.43		
  4.03   	 -71.21		 57.27   	  20.35		
  3.74   	 -61.04		 57.35   	  20.35		
  3.50   	 -40.69		 57.44   	  15.26		
  3.34   	 -15.26		 57.50   	  10.17		
  3.28   	   5.09		 57.54   	  15.26		
  3.30   	  20.35		 57.60   	  15.26		
  3.38   	  35.61		 57.66   	  15.26		
  3.52   	  50.86		 57.72   	  10.17		
  3.72   	  61.04		 57.76   	  10.17		
  3.97   	  61.04		 57.80   	   0.00		
  4.21   	  66.12		 57.80   	  -5.09		
  4.48   	  50.86		 57.78   	 -15.26		
  4.68   	  40.69		 57.72   	 -15.26		
  4.84   	  20.35		 57.66   	 -20.35		
  4.92   	   0.00		 57.58   	 -25.43		
  4.92   	 -20.35		 57.48   	 -30.52		
  4.84   	 -30.52		 57.35   	 -35.61		
  4.72   	 -30.52		 57.21   	 -30.52		
  4.60   	 -20.35		 57.09   	 -35.61		
  4.52   	   5.09		 56.95   	 -30.52		
  4.54   	  25.43		 56.83   	 -40.69		
  4.64   	  55.95		 56.66   	 -40.69		
  4.86   	  71.21		 56.50   	 -40.69		
  5.15   	 101.73		 56.34   	 -45.78		
  5.55   	 122.07		 56.15   	 -50.86		
  6.04   	 142.42		 55.95   	 -50.86		
  6.61   	 157.68		 55.75   	 -50.86		
  7.24   	 172.94		 55.54   	 -45.78		
  7.93   	 167.85		 55.36   	 -50.86		
  8.61   	 127.16		 55.16   	 -50.86		
  9.11   	  76.30		 54.95   	 -50.86		
  9.42   	  25.43		 54.75   	 -55.95		
  9.52   	 -20.35		 54.53   	 -50.86		
  9.44   	 -81.38		 54.32   	 -50.86		
  9.11   	-183.11		 54.12   	 -50.86		
  8.38   	-249.24		 53.92   	 -50.86		
  7.39   	-249.24		 53.71   	 -45.78		
  6.39   	-208.54		 53.53   	 -50.86		
  5.55   	-157.68		 53.33   	 -50.86		
  4.92   	-106.82		 53.12   	 -55.95		
  4.50   	 -71.21		 52.90   	 -50.86		
  4.21   	 -15.26		 52.70   	 -50.86		
  4.15(E)	  55.95		 52.49   	 -50.86		
  4.37   	 122.07		 52.29   	 -50.86		
  4.86   	 223.80		 52.09   	 -55.95		
  5.76   	 223.80		 51.86   	 -50.86		
  6.65   	 203.46		 51.66   	 -45.78		
  7.47   	 172.94		 51.47   	 -35.61		
  8.16   	 137.33		 51.33   	 -40.69		
  8.71   	  86.47		 51.17   	 -40.69		
  9.05   	  35.61		 51.01   	 -40.69		
  9.20   	 -20.35		 50.84   	 -45.78		
  9.11   	 -71.21		 50.66   	 -40.69		
  8.83   	-106.82		 50.50   	 -45.78		
  8.40   	-116.99		 50.32   	 -40.69		
  7.93   	-106.82		 50.15   	 -40.69		
  7.51   	 -66.12		 49.99   	 -40.69		
  7.24   	 -30.52		 49.83   	 -45.78		
  7.12   	  20.35		 49.64   	 -40.69		
  7.20   	  91.56		 49.48   	 -45.78		
  7.57   	 178.03		 49.30   	 -45.78		
  8.28   	 233.98		 49.11   	 -35.61		
  9.22   	 284.84		 48.97   	 -40.69		
 10.36   	 325.53		 48.81   	 -40.69		
 11.66   	 381.48		 48.65   	 -35.61		
 13.18   	 417.09		 48.50   	 -30.52		
 14.85   	 417.09		 48.38   	 -35.61		
 16.52   	 406.92		 48.24   	 -30.52		
 18.15   	 412.00		 48.12   	 -30.52		
 19.80   	 493.39		 48.00   	 -30.52		
 21.77   	 508.65		 47.87   	 -35.61		
 23.80   	 523.90		 47.73   	 -40.69		
 25.90   	 534.08		 47.57   	 -35.61		
 28.04   	 528.99		 47.43   	 -35.61		
 30.15   	 488.30		 47.28   	 -30.52		
 32.11   	 391.66		 47.16   	 -35.61		
 33.67   	 233.98		 47.02   	 -30.52		
 34.61   	 183.11		 46.90   	 -35.61		
 35.34   	 249.24		 46.75   	 -30.52		
 36.34   	 274.67		 46.63   	 -35.61		
 37.44   	 259.41		 46.49   	 -35.61		
 38.47   	 264.50		 46.35   	 -30.52		
 39.53   	 239.06		 46.23   	 -35.61		
 40.49   	 178.03		 46.08   	 -25.43		
 41.20   	 198.37		 45.98   	 -30.52		
 41.99   	 228.89		 45.86   	 -35.61		
 42.91   	  96.64		 45.72   	 -30.52		
 43.30   	-106.82		 45.59   	 -25.43		
 42.87   	-193.29		 45.49   	 -20.35		
 42.10   	-223.80		 45.41   	 -15.26		
 41.20   	-249.24		 45.35   	 -15.26		
 40.20   	-239.06		 45.29   	 -10.17		
 39.25   	-178.03		 45.25   	  -5.09		
 38.53   	 -71.21		 45.23(D)	  10.17		
 38.25   	 208.54		 45.27   	  40.69		
 39.08   	 335.71		 45.43   	  61.04		
 40.43   	 422.18		 45.68   	  86.47		
 42.12   	 488.30		 46.02   	 122.07		
 44.07   	 544.25		 46.51   	 152.59		
 46.25   	 584.94		 47.12   	 203.46		
 48.59   	 590.03		 47.93   	 249.24		
 50.95   	 554.42		 48.93   	 310.27		
 53.16   	 467.95		 50.17   	 371.31		
 55.04   	 350.97		 51.66   	 432.35		
 56.44   	 228.89		 53.39   	 493.39		
 57.35   	 122.07		 55.36   	 549.34		
 57.84   	  40.69		 57.56   	 600.20		
 58.01   	 -25.43		 59.96   	 645.98		
 57.90   	 -71.21		 62.54   	 661.24		
 57.62   	 -86.47		 65.19   	 661.24		
 57.27   	 -71.21		 67.83   	 640.89		
 56.99   	 -30.52		 70.40   	 605.29		
 56.87   	  25.43		 72.82   	 559.51		
 56.97   	  91.56		 75.06   	 493.39		
 57.33   	 137.33		 77.03   	 427.26		
 57.88   	 183.11		 78.74   	 371.31		
 58.62   	 223.80		 80.22   	 310.27		
 59.51   	 244.15		 81.46   	 259.41		
 60.49   	 239.06		 82.50   	 213.63		
 61.44   	 213.63		 83.36   	 172.94		
 62.30   	 172.94		 84.05   	 132.25		
 62.99   	 122.07		 84.58   	 106.82		
 63.48   	  86.47		 85.00   	  86.47		
 63.82   	  40.69		 85.35   	  50.86		
 63.99   	  10.17		 85.55   	  25.43		
 64.03(S)	 -15.26		 85.66(S)	   0.00		
 63.97   	 -71.21		 85.66   	 -25.43		
 63.68   	-127.16		 85.55   	 -50.86		
 63.17   	-152.59		 85.35   	 -76.30		
 62.56   	-142.42		 85.05   	-101.73		
 61.99   	-172.94		 84.64   	-116.99		
 61.30   	-223.80		 84.17   	-127.16		
 60.41   	-233.98		 83.66   	-137.33		
 59.47   	-269.58		 83.11   	-147.51		
 58.39   	-371.31		 82.52   	-162.77		
 56.91   	-391.66		 81.87   	-172.94		
 55.34   	-361.14		 81.18   	-162.77		
 53.90   	-391.66		 80.53   	-167.85		
 52.33   	-422.18		 79.86   	-172.94		
 50.64   	-386.57		 79.17   	-172.94		
 49.09   	-315.36		 78.47   	-157.68		
 47.83   	-167.85		 77.84   	-157.68		
 47.16   	  71.21		 77.21   	-152.59		
 47.45   	 279.75		 76.60   	-152.59		
 48.57   	 401.83		 75.99   	-147.51		
 50.17   	 539.16		 75.40   	-142.42		
 52.33   	 630.72		 74.83   	-147.51		
 54.85   	 600.20		 74.24   	-147.51		
 57.25   	 467.95		 73.65   	-152.59		
 59.12   	 284.84		 73.04   	-157.68		
 60.26   	  86.47		 72.41   	-152.59		
 60.61   	-101.73		 71.80   	-162.77		
 60.20   	-249.24		 71.15   	-167.85		
 59.21   	-371.31		 70.48   	-167.85		
 57.72   	-467.95		 69.81   	-162.77		
 55.85   	-513.73		 69.16   	-167.85		
 53.79   	-498.47		 68.48   	-162.77		
 51.80   	-447.61		 67.83   	-162.77		
 50.01   	-391.66		 67.18   	-157.68		
 48.44   	-330.62		 66.55   	-147.51		
 47.12   	-254.32		 65.96   	-142.42		
 46.10   	-188.20		 65.39   	-142.42		
 45.35   	-183.11		 64.82   	-142.42		
 44.62   	-340.79		 64.25   	-137.33		
 43.26   	-666.32		 63.70   	-127.16		
 40.59   	-844.35		 63.19   	-127.16		
 37.21   	-752.79		 62.69   	-116.99		
 34.20   	-701.93		 62.22   	-106.82		
 31.39   	-778.23		 61.79   	-101.73		
 28.28   	-859.61		 61.38   	-101.73		
 24.84   	-874.87		 60.98   	 -81.38		
 21.34   	-803.66		 60.65   	 -76.30		
 18.13   	-681.58		 60.35   	 -61.04		
 15.40   	-574.77		 60.10   	 -50.86		
 13.10   	-498.47		 59.90   	 -45.78		
 11.11   	-417.09		 59.71   	 -35.61		
  9.44   	-325.53		 59.57   	 -30.52		
  8.14   	-213.63		 59.45   	 -20.35		
  7.28   	-137.33		 59.37   	 -10.17		
  6.73   	-127.16		 59.33   	 -15.26		
  6.23   	-193.29		 59.27   	  -5.09		
  5.45   	-208.54		 59.25   	  -5.09		
  4.62   	-101.73		 59.23   	   0.00		
  4.21(D)	  10.17		 59.23   	  10.17		
  4.25   	  71.21		 59.27   	  10.17		
  4.54   	  91.56		 59.31   	  15.26		
  4.90   	  86.47		 59.37   	  20.35		
  5.25   	  71.21		 59.45   	  25.43		
  5.53   	  81.38		 59.55   	  25.43		
  5.86   	  86.47		 59.65   	  25.43		
  6.21   	  76.30		 59.76   	  25.43		
  6.51   	  50.86		 59.86   	  30.52		
  6.71   	  25.43		 59.98   	  25.43		
  6.82   	   5.09		 60.08   	  20.35		
  6.84   	 -10.17		 60.16   	  20.35		
  6.80   	 -15.26		 60.24   	  15.26		
  6.73   	 -35.61		 60.30   	  10.17		
  6.59   	 -30.52		 60.35   	   5.09		
  6.47   	 -30.52		 60.37   	   0.00		
  6.35   	 -40.69		 60.37   	   0.00		
  6.19   	 -35.61		 60.37   	 -10.17		
  6.04   	 -25.43		 60.33   	 -10.17		
  5.94   	   0.00		 60.28   	 -20.35		
  5.94   	  20.35		 60.20   	 -25.43		
  6.02   	  45.78		 60.10   	 -30.52		
  6.21   	  61.04		 59.98   	 -30.52		
  6.45   	  86.47		 59.86   	 -35.61		
  6.80   	 106.82		 59.71   	 -30.52		
  7.22   	 116.99		 59.59   	 -40.69		
  7.69   	 106.82		 59.43   	 -40.69		
  8.12   	 101.73		 59.27   	 -35.61		
  8.52   	  86.47		 59.12   	 -40.69		
  8.87   	  66.12		 58.96   	 -40.69		
  9.14   	  40.69		 58.80   	 -45.78		
  9.30   	  -5.09		 58.62   	 -45.78		
  9.28   	 -40.69		 58.43   	 -55.95		
  9.11   	 -81.38		 58.21   	 -61.04		
  8.79   	-127.16		 57.97   	 -61.04		
  8.28   	-162.77		 57.72   	 -66.12		
  7.63   	-152.59		 57.46   	 -66.12		
  7.02   	-127.16		 57.19   	 -66.12		
  6.51   	 -81.38		 56.93   	 -66.12		
  6.19   	 -25.43		 56.66   	 -66.12		
  6.08(E)	  45.78		 56.40   	 -61.04		
  6.27   	  96.64		 56.15   	 -55.95		
  6.65   	 122.07		 55.93   	 -45.78		
  7.14   	 132.25		 55.75   	 -50.86		
  7.67   	 137.33		 55.54   	 -55.95		
  8.22   	 132.25		 55.32   	 -45.78		
  8.75   	 122.07		 55.14   	 -71.21		
  9.24   	 106.82		 54.85   	 -66.12		
  9.66   	  81.38		 54.59   	 -61.04		
  9.99   	  61.04		 54.34   	 -55.95		
 10.23   	  40.69		 54.12   	 -61.04		
 10.40   	  20.35		 53.88   	 -50.86		
 10.48   	   5.09		 53.67   	 -50.86		
 10.50   	   5.09		 53.47   	 -45.78		
 10.52   	  15.26		 53.29   	 -45.78		
 10.58   	  20.35		 53.10   	 -40.69		
 10.66   	  35.61		 52.94   	 -45.78		
 10.80   	  61.04		 52.76   	 -50.86		
 11.05   	  66.12		 52.55   	 -50.86		
 11.31   	  76.30		 52.35   	 -50.86		
 11.62   	  76.30		 52.15   	 -45.78		
 11.92   	  81.38		 51.96   	 -50.86		
 12.25   	  86.47		 51.76   	 -45.78		
 12.59   	  86.47		 51.58   	 -50.86		
 12.94   	  96.64		 51.37   	 -45.78		
 13.33   	 101.73		 51.19   	 -45.78		
 13.73   	 152.59		 51.01   	 -40.69		
 14.34   	 264.50		 50.84   	 -35.61		
 15.40   	 330.62		 50.70   	 -35.61		
 16.72   	 264.50		 50.56   	 -30.52		
