WITTCASE NUMBER: HB002057
SAMPLE NUMBER:   3
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  FA     	  FA'		  RV     	  RV'		
 78.21   	 -30.52		 67.47   	 -15.26		
 78.09   	 -35.61		 67.41   	 -25.43		
 77.94   	 -35.61		 67.30   	 -40.69		
 77.80   	 -50.86		 67.14   	 -66.12		
 77.60   	 -66.12		 66.88   	 -81.38		
 77.33   	 -61.04		 66.55   	-106.82		
 77.09   	 -71.21		 66.12   	-132.25		
 76.81   	 -86.47		 65.59   	-178.03		
 76.46   	 -86.47		 64.88   	-223.80		
 76.11   	-101.73		 63.99   	-284.84		
 75.71   	-111.90		 62.85   	-350.97		
 75.26   	-106.82		 61.44   	-422.18		
 74.83   	-142.42		 59.76   	-513.73		
 74.26   	-183.11		 57.70   	-645.98		
 73.53   	-183.11		 55.12   	-783.31		
 72.80   	-203.46		 51.98   	-849.44		
 71.98   	-233.98		 48.59   	-885.04		
 71.05   	-213.63		 45.05   	-895.22		
 70.19   	-172.94		 41.46   	-895.22		
 69.50   	-162.77		 37.88   	-895.22		
 68.85   	-157.68		 34.30   	-895.22		
 68.22   	-142.42		 30.72   	-859.61		
 67.65   	-152.59		 27.28   	-803.66		
 67.04   	-157.68		 24.07   	-722.28		
 66.41   	-152.59		 21.18   	-635.81		
 65.80   	-137.33		 18.64   	-554.42		
 65.25   	-137.33		 16.42   	-483.21		
 64.70   	-142.42		 14.49   	-422.18		
 64.13   	-132.25		 12.80   	-366.22		
 63.60   	-142.42		 11.33   	-305.19		
 63.03   	-137.33		 10.11   	-254.32		
 62.48   	-132.25		  9.09   	-193.29		
 61.95   	-127.16		  8.32   	-142.42		
 61.44   	-122.07		  7.75   	-106.82		
 60.96   	-101.73		  7.32   	 -66.12		
 60.55   	-106.82		  7.06   	 -40.69		
 60.12   	-106.82		  6.90   	 -25.43		
 59.69   	-106.82		  6.80   	  -5.09		
 59.27   	-101.73		  6.78   	  10.17		
 58.86   	 -91.56		  6.82   	   5.09		
 58.49   	 -86.47		  6.84   	 -15.26		
 58.15   	 -86.47		  6.78   	 -40.69		
 57.80   	 -91.56		  6.61   	 -55.95		
 57.44   	 -81.38		  6.39   	 -40.69		
 57.11   	 -86.47		  6.23   	 -20.35		
 56.76   	 -81.38		  6.14   	  -5.09		
 56.44   	 -81.38		  6.12   	   5.09		
 56.11   	 -81.38		  6.14   	   5.09		
 55.79   	 -91.56		  6.16   	 -20.35		
 55.42   	 -76.30		  6.08   	 -35.61		
 55.12   	 -71.21		  5.94   	 -40.69		
 54.83   	 -71.21		  5.78   	 -20.35		
 54.55   	 -66.12		  5.70   	  -5.09		
 54.28   	 -71.21		  5.68(D)	  30.52		
 54.00   	 -71.21		  5.80   	  45.78		
 53.71   	 -81.38		  5.98   	  76.30		
 53.39   	 -66.12		  6.29   	  91.56		
 53.12   	 -66.12		  6.65   	  91.56		
 52.86   	 -66.12		  7.02   	  81.38		
 52.59   	 -76.30		  7.34   	  55.95		
 52.29   	 -71.21		  7.57   	  50.86		
 52.00   	 -76.30		  7.77   	  45.78		
 51.70   	 -76.30		  7.96   	  35.61		
 51.39   	 -76.30		  8.10   	  40.69		
 51.09   	 -55.95		  8.26   	  35.61		
 50.86   	 -66.12		  8.40   	  35.61		
 50.60   	 -71.21		  8.55   	  40.69		
 50.32   	 -61.04		  8.71   	  55.95		
 50.07   	 -61.04		  8.93   	  76.30		
 49.83   	 -66.12		  9.24   	 106.82		
 49.56   	 -66.12		  9.66   	 142.42		
 49.30   	 -61.04		 10.23   	 188.20		
 49.05   	 -66.12		 10.99   	 218.72		
 48.79   	 -55.95		 11.86   	 213.63		
 48.57   	 -66.12		 12.72   	 193.29		
 48.30   	 -71.21		 13.49   	 259.41		
 48.02   	 -55.95		 14.53   	 406.92		
 47.79   	 -40.69		 16.15   	 569.68		
 47.63   	 -76.30		 18.43   	 803.66		
 47.32   	 -55.95		 21.65   	 778.23		
 47.10   	 -50.86		 24.76   	 757.88		
 46.90   	 -61.04		 27.79   	 752.79		
 46.65   	 -50.86		 30.80   	 757.88		
 46.45   	 -45.78		 33.84   	 737.54		
 46.27   	 -40.69		 36.79   	 676.50		
 46.10   	 -35.61		 39.49   	 574.77		
 45.96   	 -35.61		 41.79   	 467.95		
 45.82   	 -15.26		 43.66   	 371.31		
 45.76(D)	  20.35		 45.15   	 300.10		
 45.84   	  76.30		 46.35   	 249.24		
 46.14   	 152.59		 47.34   	 188.20		
 46.75   	 203.46		 48.10   	 137.33		
 47.57   	 269.58		 48.65   	  91.56		
 48.65   	 330.62		 49.01   	  76.30		
 49.97   	 356.05		 49.32   	  81.38		
 51.39   	 361.14		 49.64   	  96.64		
 52.84   	 371.31		 50.03   	 127.16		
 54.32   	 361.14		 50.54   	 162.77		
 55.77   	 350.97		 51.19   	 183.11		
 57.17   	 366.22		 51.92   	 213.63		
 58.64   	 371.31		 52.78   	 249.24		
 60.12   	 366.22		 53.77   	 284.84		
 61.59   	 361.14		 54.91   	 300.10		
 63.03   	 371.31		 56.11   	 310.27		
 64.52   	 366.22		 57.35   	 310.27		
 65.98   	 381.48		 58.60   	 315.36		
 67.51   	 381.48		 59.86   	 305.19		
 69.03   	 340.79		 61.08   	 279.75		
 70.40   	 300.10		 62.20   	 244.15		
 71.60   	 274.67		 63.17   	 208.54		
 72.70   	 264.50		 64.01   	 178.03		
 73.75   	 223.80		 64.72   	 147.51		
 74.65   	 188.20		 65.31   	 127.16		
 75.40   	 152.59		 65.82   	  91.56		
 76.01   	 127.16		 66.18   	  76.30		
 76.52   	 111.90		 66.49   	  55.95		
 76.97   	  86.47		 66.71   	  50.86		
 77.31   	  66.12		 66.92   	  40.69		
 77.58   	  55.95		 67.08   	  25.43		
 77.80   	  45.78		 67.18   	  10.17		
 77.99   	  35.61		 67.22   	  10.17		
 78.13(S)	   0.00		 67.26   	   5.09		
 78.13   	 -25.43		 67.28(S)	   0.00		
 78.03   	 -20.35		 67.28   	 -10.17		
 77.94   	 -20.35		 67.24   	 -20.35		
 77.86   	 -35.61		 67.16   	 -35.61		
 77.72   	 -40.69		 67.02   	 -45.78		
 77.56   	 -45.78		 66.84   	 -71.21		
 77.38   	 -66.12		 66.55   	 -91.56		
 77.11   	 -81.38		 66.18   	-127.16		
 76.79   	 -86.47		 65.68   	-167.85		
 76.44   	 -76.30		 65.00   	-213.63		
 76.13   	 -96.64		 64.15   	-259.41		
 75.75   	-111.90		 63.11   	-320.45		
 75.30   	-116.99		 61.83   	-391.66		
 74.83   	-137.33		 60.26   	-462.87		
 74.28   	-152.59		 58.41   	-579.86		
 73.67   	-183.11		 56.09   	-717.19		
 72.94   	-208.54		 53.22   	-834.18		
 72.11   	-213.63		 49.89   	-885.04		
 71.25   	-218.72		 46.35   	-890.13		
 70.38   	-198.37		 42.79   	-890.13		
 69.58   	-162.77		 39.23   	-885.04		
 68.93   	-147.51		 35.69   	-879.96		
 68.34   	-147.51		 32.17   	-874.87		
 67.75   	-137.33		 28.67   	-824.00		
 67.20   	-147.51		 25.37   	-757.88		
 66.61   	-157.68		 22.34   	-671.41		
 65.98   	-157.68		 19.65   	-584.94		
 65.35   	-137.33		 17.31   	-503.56		
 64.80   	-147.51		 15.30   	-447.61		
 64.21   	-157.68		 13.51   	-391.66		
 63.58   	-152.59		 11.94   	-335.71		
 62.97   	-127.16		 10.60   	-284.84		
 62.46   	-127.16		  9.46   	-223.80		
 61.95   	-137.33		  8.57   	-167.85		
 61.40   	-116.99		  7.89   	-122.07		
 60.94   	-111.90		  7.41   	 -76.30		
 60.49   	-111.90		  7.10   	 -50.86		
 60.04   	-101.73		  6.90   	 -35.61		
 59.63   	-101.73		  6.75   	 -20.35		
 59.23   	 -96.64		  6.67   	  -5.09		
 58.84   	 -81.38		  6.65   	   5.09		
 58.51   	 -86.47		  6.67   	   5.09		
 58.17   	-106.82		  6.69   	 -10.17		
 57.74   	-101.73		  6.65   	 -40.69		
 57.33   	 -76.30		  6.49   	 -55.95		
 57.03   	 -81.38		  6.27   	 -55.95		
 56.70   	 -91.56		  6.04   	 -45.78		
 56.34   	 -81.38		  5.86   	 -10.17		
 56.01   	 -86.47		  5.82   	   5.09		
 55.67   	 -81.38		  5.84   	   5.09		
 55.34   	 -71.21		  5.86   	  -5.09		
 55.06   	 -71.21		  5.84   	  -5.09		
 54.77   	 -71.21		  5.82   	  -5.09		
 54.49   	 -61.04		  5.80(D)	  15.26		
 54.24   	 -81.38		  5.86   	  40.69		
 53.92   	 -71.21		  6.02   	  30.52		
 53.63   	 -61.04		  6.14   	  35.61		
 53.39   	 -66.12		  6.29   	  45.78		
 53.12   	 -71.21		  6.47   	  66.12		
 52.84   	 -71.21		  6.73   	  81.38		
 52.55   	 -76.30		  7.06   	  71.21		
 52.25   	 -81.38		  7.34   	  50.86		
 51.92   	 -86.47		  7.55(E)	  40.69		
 51.58   	 -81.38		  7.71   	  25.43		
 51.25   	 -66.12		  7.81   	  35.61		
 50.99   	 -71.21		  7.96   	  45.78		
 50.70   	 -66.12		  8.14   	  50.86		
 50.44   	 -50.86		  8.34   	  50.86		
 50.23   	 -61.04		  8.55   	  50.86		
 49.99   	 -66.12		  8.75   	  66.12		
 49.73   	 -61.04		  9.01   	 101.73		
 49.48   	 -61.04		  9.42   	 147.51		
 49.24   	 -61.04		 10.01   	 203.46		
 48.99   	 -50.86		 10.82   	 233.98		
 48.79   	 -61.04		 11.76   	 228.89		
 48.55   	 -76.30		 12.68   	 218.72		
 48.24   	 -66.12		 13.55   	 295.01		
 47.98   	 -61.04		 14.73   	 427.26		
 47.73   	 -50.86		 16.44   	 569.68		
 47.53   	 -66.12		 18.72   	 793.49		
 47.26   	 -61.04		 21.89   	 768.05		
 47.02   	 -50.86		 24.96   	 752.79		
 46.82   	 -50.86		 27.98   	 752.79		
 46.61   	 -55.95		 30.99   	 742.62		
 46.39   	 -55.95		 33.96   	 717.19		
 46.16   	 -50.86		 36.83   	 651.07		
 45.96   	 -40.69		 39.43   	 549.34		
 45.80   	 -20.35		 41.63   	 447.61		
 45.72   	  -5.09		 43.42   	 366.22		
 45.70(D)	  20.35		 44.88   	 289.93		
 45.78   	  76.30		 46.04   	 239.06		
 46.08   	 137.33		 47.00   	 188.20		
 46.63   	 208.54		 47.75   	 132.25		
 47.47   	 284.84		 48.28   	 101.73		
 48.61   	 340.79		 48.69   	  81.38		
 49.97   	 345.88		 49.01   	  81.38		
 51.35   	 366.22		 49.34   	 106.82		
 52.82   	 366.22		 49.77   	 132.25		
 54.28   	 350.97		 50.29   	 152.59		
 55.69   	 361.14		 50.91   	 193.29		
 57.13   	 366.22		 51.68   	 223.80		
 58.60   	 361.14		 52.57   	 244.15		
 60.04   	 366.22		 53.55   	 279.75		
 61.51   	 356.05		 54.67   	 300.10		
 62.93   	 356.05		 55.87   	 305.19		
 64.35   	 366.22		 57.09   	 305.19		
 65.82   	 366.22		 58.31   	 289.93		
 67.28   	 345.88		 59.47   	 279.75		
 68.67   	 330.62		 60.59   	 264.50		
 69.99   	 310.27		 61.65   	 239.06		
 71.23   	 284.84		 62.60   	 213.63		
 72.37   	 249.24		 63.46   	 188.20		
 73.37   	 223.80		 64.21   	 152.59		
 74.26   	 208.54		 64.82   	 122.07		
 75.10   	 167.85		 65.31   	  96.64		
 75.77   	 137.33		 65.70   	  76.30		
 76.32   	 116.99		 66.00   	  61.04		
 76.79   	 101.73		 66.25   	  40.69		
 77.19   	  81.38		 66.41   	  30.52		
 77.52   	  61.04		 66.53   	  25.43		
 77.76   	  40.69		 66.63   	  10.17		
 77.92   	  35.61		 66.67   	   5.09		
 78.07   	  20.35		 66.69   	   5.09		
 78.15   	   5.09		 66.71(S)	  -5.09		
 78.17(S)	 -10.17		 66.69   	 -10.17		
 78.13   	 -25.43		 66.65   	 -15.26		
 78.03   	 -35.61		 66.59   	 -20.35		
 77.88   	 -40.69		 66.51   	 -40.69		
 77.72   	 -50.86		 66.35   	 -45.78		
 77.52   	 -50.86		 66.16   	 -71.21		
 77.31   	 -66.12		 65.88   	 -96.64		
 77.05   	 -81.38		 65.49   	-127.16		
 76.72   	 -81.38		 64.98   	-172.94		
 76.40   	 -81.38		 64.29   	-208.54		
 76.07   	 -96.64		 63.46   	-264.50		
 75.69   	-106.82		 62.40   	-330.62		
 75.26   	-116.99		 61.08   	-391.66		
 74.79   	-137.33		 59.51   	-478.13		
 74.24   	-162.77		 57.60   	-579.86		
 73.59   	-178.03		 55.28   	-722.28		
 72.88   	-193.29		 52.39   	-818.92		
 72.11   	-218.72		 49.11   	-869.78		
 71.23   	-228.89		 45.64   	-885.04		
 70.32   	-183.11		 42.10   	-885.04		
 69.58   	-162.77		 38.56   	-874.87		
 68.93   	-152.59		 35.06   	-874.87		
 68.32   	-152.59		 31.56   	-849.44		
 67.71   	-152.59		 28.16   	-813.83		
 67.10   	-152.59		 24.90   	-742.62		
 66.49   	-157.68		 21.93   	-661.24		
 65.86   	-152.59		 19.29   	-584.94		
 65.25   	-147.51		 16.95   	-503.56		
 64.66   	-137.33		 14.93   	-442.52		
 64.11   	-137.33		 13.16   	-376.40		
 63.56   	-142.42		 11.66   	-325.53		
 62.99   	-142.42		 10.36   	-274.67		
 62.42   	-137.33		  9.26   	-218.72		
 61.87   	-127.16		  8.38   	-162.77		
 61.36   	-116.99		  7.73   	-106.82		
 60.89   	-116.99		  7.30   	 -71.21		
 60.43   	-111.90		  7.02   	 -40.69		
 59.98   	-106.82		  6.86   	 -25.43		
 59.55   	-101.73		  6.75   	 -10.17		
 59.15   	 -96.64		  6.71   	   5.09		
 58.76   	 -86.47		  6.73   	   5.09		
 58.41   	 -76.30		  6.75   	 -15.26		
 58.11   	 -91.56		  6.69   	 -20.35		
 57.74   	-106.82		  6.61   	 -30.52		
 57.31   	 -96.64		  6.49   	 -25.43		
 56.93   	 -91.56		  6.39   	 -30.52		
 56.56   	 -91.56		  6.27   	 -40.69		
 56.20   	 -71.21		  6.10   	 -55.95		
 55.91   	 -71.21		  5.88   	 -45.78		
 55.63   	 -86.47		  5.70   	 -35.61		
 55.28   	 -96.64		  5.55   	 -20.35		
 54.89   	 -81.38		  5.47   	  -5.09		
 54.57   	 -71.21		  5.45(D)	   0.00		
 54.28   	 -55.95		  5.45   	  10.17		
 54.06   	 -50.86		  5.49   	  15.26		
 53.86   	 -71.21		  5.55   	  66.12		
 53.57   	 -61.04		  5.82   	  86.47		
 53.33   	 -71.21		  6.16   	  96.64		
 53.04   	 -81.38		  6.55   	 101.73		
 52.72   	 -71.21		  6.96   	  86.47		
 52.43   	 -71.21		  7.30   	  76.30		
 52.15   	 -71.21		  7.61   	  66.12		
 51.86   	 -66.12		  7.87(E)	  55.95		
 51.60   	 -86.47		  8.10   	  50.86		
 51.25   	 -81.38		  8.30   	  45.78		
 50.93   	 -66.12		  8.48   	  30.52		
 50.66   	 -66.12		  8.61   	  20.35		
 50.40   	 -61.04		  8.69   	  20.35		
 50.15   	 -61.04		  8.77   	  25.43		
 49.91   	 -71.21		  8.87   	  55.95		
 49.62   	 -71.21		  9.09   	  86.47		
 49.34   	 -55.95		  9.44   	 137.33		
 49.11   	 -55.95		  9.99   	 188.20		
 48.89   	 -66.12		 10.74   	 218.72		
 48.63   	 -55.95		 11.62   	 208.54		
 48.40   	 -55.95		 12.45   	 198.37		
 48.18   	 -71.21		 13.25   	 259.41		
 47.89   	 -66.12		 14.28   	 386.57		
 47.63   	 -61.04		 15.83   	 513.73		
 47.39   	 -61.04		 17.88   	 620.55		
 47.14   	 -45.78		 20.37   	 824.00		
 46.96   	 -50.86		 23.66   	 793.49		
 46.75   	 -61.04		 26.84   	 778.23		
 46.51   	 -55.95		 29.95   	 757.88		
 46.29   	 -50.86		 32.98   	 727.36		
 46.08   	 -50.86		 35.89   	 666.32		
 45.88   	 -45.78		 38.56   	 579.86		
 45.70   	 -20.35		 40.87   	 483.21		
 45.62   	 -10.17		 42.81   	 381.48		
 45.57(D)	  10.17		 44.33   	 295.01		
 45.62   	  61.04		 45.51   	 228.89		
 45.86   	 132.25		 46.43   	 172.94		
 46.39   	 208.54		 47.12   	 132.25		
 47.22   	 274.67		 47.65   	  96.64		
 48.32   	 315.36		 48.04   	  86.47		
 49.58   	 356.05		 48.38   	  96.64		
 51.01   	 361.14		 48.77   	 106.82		
 52.45   	 366.22		 49.20   	 142.42		
 53.92   	 371.31		 49.77   	 167.85		
 55.40   	 366.22		 50.44   	 203.46		
 56.87   	 366.22		 51.25   	 233.98		
 58.33   	 376.40		 52.19   	 264.50		
 59.84   	 356.05		 53.24   	 284.84		
 61.26   	 356.05		 54.38   	 305.19		
 62.69   	 356.05		 55.61   	 310.27		
 64.11   	 371.31		 56.85   	 310.27		
 65.59   	 366.22		 58.09   	 295.01		
 67.06   	 356.05		 59.27   	 279.75		
 68.48   	 340.79		 60.39   	 259.41		
 69.85   	 330.62		 61.42   	 233.98		
 71.17   	 305.19		 62.36   	 213.63		
 72.39   	 259.41		 63.21   	 183.11		
 73.43   	 239.06		 63.95   	 157.68		
 74.38   	 223.80		 64.58   	 127.16		
 75.28   	 188.20		 65.09   	 111.90		
 76.03   	 157.68		 65.53   	  81.38		
 76.66   	 137.33		 65.86   	  66.12		
 77.21   	 111.90		 66.12   	  50.86		
 77.66   	  71.21		 66.33   	  35.61		
 77.94   	  55.95		 66.47   	  25.43		
 78.17   	  55.95		 66.57   	  20.35		
 78.39   	  30.52		 66.65   	  10.17		
 78.51   	   5.09		 66.69   	  10.17		
 78.53   	   5.09		 66.73(S)	   0.00		
 78.56(S)	 -10.17		 66.73   	 -10.17		
 78.51   	 -35.61		 66.69   	 -15.26		
 78.37   	 -25.43		 66.63   	 -25.43		
 78.27   	 -30.52		 66.53   	 -35.61		
 78.15   	 -50.86		 66.39   	 -50.86		
 77.94   	 -61.04		 66.18   	 -61.04		
 77.70   	 -66.12		 65.94   	 -91.56		
 77.44   	 -61.04		 65.57   	-111.90		
 77.19   	 -76.30		 65.13   	-152.59		
 76.89   	 -86.47		 64.52   	-198.37		
 76.54   	 -86.47		 63.72   	-244.15		
 76.20   	 -96.64		 62.75   	-305.19		
 75.81   	-122.07		 61.53   	-371.31		
 75.32   	-127.16		 60.04   	-447.61		
 74.81   	-147.51		 58.25   	-534.08		
 74.22   	-178.03		 56.11   	-666.32		
 73.51   	-193.29		 53.45   	-788.40		
 72.74   	-208.54		 50.29   	-849.44		
 71.90   	-223.80		 46.90   	-874.87		
 71.01   	-208.54		 43.40   	-874.87		
 70.17   	-167.85		 39.90   	-864.70		
 69.50   	-162.77		 36.44   	-859.61		
 68.85   	-147.51		 33.00   	-844.35		
 68.26   	-137.33		 29.62   	-808.75		
 67.71   	-142.42		 26.39   	-742.62		
 67.14   	-157.68		 23.42   	-671.41		
 66.51   	-142.42		 20.73   	-579.86		
 65.94   	-147.51		 18.41   	-503.56		
 65.35   	-147.51		 16.40   	-447.61		
 64.76   	-142.42		 14.61   	-381.48		
 64.19   	-142.42		 13.08   	-325.53		
 63.62   	-142.42		 11.78   	-269.58		
 63.05   	-137.33		 10.70   	-208.54		
 62.50   	-137.33		  9.87   	-167.85		
 61.95   	-122.07		  9.20   	-132.25		
 61.46   	-116.99		  8.67   	-101.73		
 61.00   	-111.90		  8.26   	 -66.12		
 60.55   	-101.73		  8.00   	 -40.69		
 60.14   	 -96.64		  7.83   	 -10.17		
 59.76   	 -96.64		  7.79   	  10.17		
 59.37   	 -86.47		  7.83   	  20.35		
 59.02   	 -86.47		  7.91   	  20.35		
 58.68   	 -86.47		  8.00   	   0.00		
 58.33   	 -76.30		  8.00   	 -30.52		
 58.03   	 -76.30		  7.87   	 -45.78		
 57.72   	 -96.64		  7.69   	 -40.69		
 57.33   	 -91.56		  7.53   	 -35.61		
 56.97   	 -81.38		  7.39   	 -15.26		
 56.64   	 -76.30		  7.32   	   0.00		
 56.34   	 -86.47		  7.32   	   5.09		
 55.99   	 -86.47		  7.34   	   0.00		
 55.65   	 -86.47		  7.34   	 -10.17		
 55.30   	 -86.47		  7.30   	 -20.35		
 54.95   	 -71.21		  7.22   	 -20.35		
 54.67   	 -66.12		  7.14(D)	   5.09		
 54.40   	 -55.95		  7.16   	  55.95		
 54.18   	 -50.86		  7.39   	  76.30		
 53.98   	 -71.21		  7.69   	  71.21		
 53.69   	 -81.38		  7.98   	  76.30		
 53.37   	 -76.30		  8.28   	  71.21		
 53.06   	 -71.21		  8.57   	  66.12		
 52.78   	 -66.12		  8.83   	  55.95		
 52.51   	 -71.21		  9.05   	  40.69		
 52.23   	 -71.21		  9.22(E)	  25.43		
 51.94   	 -76.30		  9.32   	  30.52		
 51.64   	 -86.47		  9.44   	  30.52		
 51.29   	 -71.21		  9.56   	  25.43		
 51.01   	 -61.04		  9.66   	  30.52		
 50.76   	 -71.21		  9.79   	  35.61		
 50.48   	 -66.12		  9.93   	  45.78		
 50.21   	 -55.95		 10.11   	  76.30		
 49.99   	 -66.12		 10.42   	 127.16		
 49.73   	 -76.30		 10.93   	 178.03		
 49.42   	 -50.86		 11.64   	 223.80		
 49.22   	 -45.78		 12.53   	 244.15		
 49.03   	 -71.21		 13.51   	 213.63		
 48.75   	 -71.21		 14.36   	 188.20		
 48.46   	 -55.95		 15.12   	 233.98		
 48.24   	 -61.04		 16.05   	 350.97		
 48.00   	 -61.04		 17.46   	 513.73		
 47.75   	 -61.04		 19.51   	 788.40		
 47.51   	 -71.21		 22.67   	 803.66		
 47.22   	 -50.86		 25.88   	 788.40		
 47.02   	 -45.78		 29.03   	 768.05		
 46.84   	 -61.04		 32.11   	 747.71		
 46.59   	 -55.95		 35.10   	 722.28		
 46.37   	 -35.61		 37.99   	 671.41		
 46.23   	 -35.61		 40.67   	 574.77		
 46.08   	 -25.43		 42.97   	 478.13		
 45.98(D)	  20.35		 44.88   	 376.40		
 46.06   	  61.04		 46.39   	 295.01		
 46.31   	 106.82		 47.57   	 228.89		
 46.73   	 203.46		 48.48   	 172.94		
 47.55   	 279.75		 49.18   	 127.16		
 48.67   	 315.36		 49.68   	  91.56		
 49.93   	 350.97		 50.05   	  76.30		
 51.33   	 376.40		 50.36   	  76.30		
 52.84   	 366.22		 50.66   	  96.64		
 54.30   	 371.31		 51.05   	 122.07		
 55.79   	 381.48		 51.54   	 157.68		
 57.31   	 376.40		 52.17   	 183.11		
 58.82   	 356.05		 52.90   	 213.63		
 60.24   	 356.05		 53.75   	 244.15		
 61.67   	 356.05		 54.73   	 264.50		
 63.09   	 361.14		 55.79   	 284.84		
 64.54   	 366.22		 56.93   	 300.10		
 66.00   	 371.31		 58.13   	 305.19		
 67.49   	 361.14		 59.35   	 300.10		
 68.93   	 340.79		 60.55   	 284.84		
 70.29   	 325.53		 61.69   	 264.50		
 71.60   	 310.27		 62.75   	 244.15		
 72.84   	 269.58		 63.72   	 208.54		
 73.92   	 233.98		 64.56   	 178.03		
 74.85   	 218.72		 65.27   	 152.59		
 75.73   	 183.11		 65.88   	 122.07		
 76.46   	 152.59		 66.37   	  96.64		
 77.07   	 132.25		 66.75   	  61.04		
 77.60   	 111.90		 67.00   	  45.78		
 78.05   	  91.56		 67.18   	  30.52		
 78.41   	  66.12		 67.30   	  15.26		
 78.68   	  40.69		 67.36   	  10.17		
 78.84   	  30.52		 67.41(S)	   0.00		
 78.96   	  30.52		 67.41   	  -5.09		
 79.08   	   5.09		 67.39   	   0.00		
 79.10(S)	  -5.09		 67.39   	 -10.17		
 79.08   	 -20.35		 67.34   	 -15.26		
 79.00   	 -25.43		 67.28   	 -25.43		
 78.90   	 -25.43		 67.18   	 -25.43		
 78.80   	 -50.86		 67.08   	 -40.69		
 78.60   	 -66.12		 66.92   	 -55.95		
 78.33   	 -55.95		 66.69   	 -76.30		
 78.11   	 -66.12		 66.39   	-101.73		
 77.84   	 -71.21		 65.98   	-137.33		
 77.56   	 -76.30		 65.43   	-178.03		
 77.25   	-106.82		 64.72   	-228.89		
 76.83   	-116.99		 63.80   	-295.01		
 76.36   	-116.99		 62.62   	-356.05		
 75.89   	-127.16		 61.20   	-422.18		
 75.38   	-142.42		 59.51   	-498.47		
 74.81   	-167.85		 57.52   	-595.11		
 74.14   	-198.37		 55.14   	-712.10		
 73.35   	-223.80		 52.29   	-808.75		
 72.45   	-213.63		 49.05   	-874.87		
 71.60   	-193.29		 45.55   	-885.04		
 70.82   	-183.11		 42.01   	-885.04		
 70.09   	-162.77		 38.47   	-859.61		
 69.44   	-152.59		 35.04   	-834.18		
 68.83   	-142.42		 31.70   	-813.83		
 68.26   	-137.33		 28.44   	-773.14		
 67.71   	-137.33		 25.35   	-707.02		
 67.16   	-147.51		 22.52   	-625.63		
 66.57   	-157.68		 20.02   	-549.34		
 65.94   	-152.59		 17.82   	-467.95		
 65.33   	-142.42		 15.95   	-401.83		
 64.76   	-147.51		 14.34   	-345.88		
 64.17   	-132.25		 12.96   	-300.10		
 63.64   	-127.16		 11.76   	-249.24		
 63.13   	-127.16		 10.76   	-193.29		
 62.62   	-127.16		  9.99   	-137.33		
 62.12   	-116.99		  9.44   	 -96.64		
 61.65   	-122.07		  9.05   	 -66.12		
 61.16   	-116.99		  8.79   	 -50.86		
 60.69   	 -96.64		  8.59   	 -35.61		
 60.30   	 -91.56		  8.44   	 -15.26		
 59.94   	 -91.56		  8.38   	  10.17		
 59.57   	 -96.64		  8.42   	  30.52		
 59.19   	 -86.47		  8.55   	  30.52		
 58.84   	 -81.38		  8.67   	  20.35		
 58.51   	 -96.64		  8.75   	  -5.09		
 58.13   	 -91.56		  8.73   	 -40.69		
 57.76   	 -71.21		  8.57   	 -40.69		
 57.48   	 -86.47		  8.40   	 -30.52		
 57.13   	 -96.64		  8.28   	   0.00		
 56.74   	 -86.47		  8.28   	  15.26		
 56.40   	 -76.30		  8.34   	  10.17		
 56.09   	 -71.21		  8.38   	 -20.35		
 55.81   	 -61.04		  8.30   	 -45.78		
 55.56   	 -71.21		  8.12   	 -45.78		
 55.28   	 -81.38		  7.93   	 -40.69		
 54.95   	 -71.21		  7.77(D)	  10.17		
 54.67   	 -71.21		  7.81(E)	  30.52		
 54.38   	 -76.30		  7.93   	  45.78		
 54.08   	 -61.04		  8.12   	  61.04		
 53.83   	 -66.12		  8.36   	  61.04		
 53.57   	 -81.38		  8.61   	  55.95		
 53.24   	 -91.56		  8.83   	  55.95		
 52.88   	 -76.30		  9.05   	  61.04		
 52.57   	 -71.21		  9.30   	  61.04		
 52.29   	 -61.04		  9.54   	  71.21		
 52.04   	 -61.04		  9.83   	  61.04		
 51.80   	 -86.47		 10.07   	  50.86		
 51.45   	 -91.56		 10.27   	  35.61		
 51.09   	 -66.12		 10.42   	  35.61		
 50.82   	 -55.95		 10.56   	  50.86		
 50.60   	 -55.95		 10.76   	  81.38		
 50.38   	 -61.04		 11.09   	 127.16		
 50.13   	 -66.12		 11.60   	 188.20		
 49.87   	 -55.95		 12.35   	 254.32		
 49.64   	 -71.21		 13.37   	 264.50		
 49.36   	 -66.12		 14.43   	 233.98		
 49.09   	 -55.95		 15.36   	 233.98		
 48.87   	 -71.21		 16.30   	 295.01		
 48.59   	 -71.21		 17.48   	 396.74		
 48.30   	 -55.95		 19.06   	 523.90		
 48.08   	 -71.21		 21.16   	 727.36		
 47.79   	 -66.12		 24.07   	 757.88		
 47.53   	 -61.04		 27.10   	 773.14		
 47.28   	 -50.86		 30.19   	 778.23		
 47.08   	 -45.78		 33.31   	 747.71		
 46.90   	 -40.69		 36.30   	 707.02		
 46.73   	 -40.69		 39.12   	 625.63		
 46.57   	 -25.43		 41.63   	 539.16		
 46.47(D)	   0.00		 43.78   	 442.52		
