WITTCASE NUMBER: HA002441
SAMPLE NUMBER:   15
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  RV     	  RV'		  AO     	  AO'		
 10.25   	  30.52		 65.35   	 -50.86		
 10.38   	  20.35		 65.15   	 -55.95		
 10.46   	  10.17		 64.92   	 -55.95		
 10.50   	   5.09		 64.70   	 -50.86		
 10.52   	  -5.09		 64.50   	 -61.04		
 10.50   	  -5.09		 64.25   	 -55.95		
 10.48   	 -15.26		 64.03   	 -50.86		
 10.42   	 -15.26		 63.82   	 -55.95		
 10.36   	 -15.26		 63.60   	 -50.86		
 10.29   	 -15.26		 63.40   	 -50.86		
 10.23   	 -15.26		 63.19   	 -50.86		
 10.17   	 -10.17		 62.99   	 -55.95		
 10.13   	  -5.09		 62.77   	 -50.86		
 10.11   	   0.00		 62.56   	 -45.78		
 10.11   	   5.09		 62.38   	 -50.86		
 10.13   	  15.26		 62.18   	 -50.86		
 10.19   	  20.35		 61.97   	 -55.95		
 10.27   	  20.35		 61.75   	 -55.95		
 10.36   	  25.43		 61.53   	 -50.86		
 10.46   	  30.52		 61.32   	 -55.95		
 10.58   	  35.61		 61.10   	 -55.95		
 10.72   	  35.61		 60.87   	 -50.86		
 10.86   	  40.69		 60.67   	 -45.78		
 11.03   	  45.78		 60.49   	 -45.78		
 11.21   	  40.69		 60.30   	 -45.78		
 11.37   	  45.78		 60.12   	 -50.86		
 11.56   	  35.61		 59.92   	 -50.86		
 11.70   	  35.61		 59.71   	 -45.78		
 11.84   	  35.61		 59.53   	 -45.78		
 11.98   	  25.43		 59.35   	 -50.86		
 12.09   	  25.43		 59.15   	 -45.78		
 12.19   	  25.43		 58.96   	 -45.78		
 12.29   	  15.26		 58.78   	 -50.86		
 12.35   	  15.26		 58.58   	 -45.78		
 12.41   	   5.09		 58.39   	 -45.78		
 12.43   	   0.00		 58.21   	 -45.78		
 12.43   	 -10.17		 58.03   	 -50.86		
 12.39   	  -5.09		 57.82   	 -45.78		
 12.37(E)	   0.00		 57.64   	 -40.69		
 12.37   	  10.17		 57.48   	 -45.78		
 12.41   	  20.35		 57.29   	 -50.86		
 12.49   	  30.52		 57.09   	 -45.78		
 12.61   	  55.95		 56.91   	 -55.95		
 12.84   	  55.95		 56.68   	 -50.86		
 13.06   	  61.04		 56.48   	 -45.78		
 13.31   	  50.86		 56.30   	 -40.69		
 13.51   	  50.86		 56.13   	 -35.61		
 13.71   	  40.69		 55.99   	 -35.61		
 13.88   	  45.78		 55.85   	 -35.61		
 14.06   	  45.78		 55.71   	 -40.69		
 14.24   	  66.12		 55.54   	 -40.69		
 14.51   	  91.56		 55.38   	 -40.69		
 14.87   	 132.25		 55.22   	 -45.78		
 15.40   	 183.11		 55.04   	 -40.69		
 16.13   	 213.63		 54.87   	 -30.52		
 16.99   	 223.80		 54.75   	 -25.43		
 17.88   	 213.63		 54.65   	 -30.52		
 18.74   	 203.46		 54.53   	 -30.52		
 19.55   	 208.54		 54.40   	 -30.52		
 20.39   	 259.41		 54.28   	 -40.69		
 21.42   	 300.10		 54.12   	 -45.78		
 22.62   	 340.79		 53.94   	 -45.78		
 23.99   	 356.05		 53.75   	 -40.69		
 25.41   	 366.22		 53.59   	 -35.61		
 26.88   	 391.66		 53.45   	 -35.61		
 28.44   	 412.00		 53.31   	 -30.52		
 30.09   	 432.35		 53.18   	 -35.61		
 31.82   	 432.35		 53.04   	 -30.52		
 33.55   	 427.26		 52.92   	 -35.61		
 35.26   	 422.18		 52.78   	 -30.52		
 36.95   	 412.00		 52.65   	 -25.43		
 38.60   	 401.83		 52.55   	 -25.43		
 40.20   	 381.48		 52.45   	 -30.52		
 41.73   	 356.05		 52.33   	 -30.52		
 43.15   	 325.53		 52.21   	 -30.52		
 44.46   	 305.19		 52.09   	 -35.61		
 45.68   	 279.75		 51.94   	 -30.52		
 46.80   	 259.41		 51.82   	 -20.35		
 47.83   	 223.80		 51.74(D)	   0.00		
 48.73   	 198.37		 51.74   	  50.86		
 49.52   	 167.85		 51.94   	 147.51		
 50.19   	 142.42		 52.53   	 310.27		
 50.76   	 122.07		 53.77   	 483.21		
 51.25   	  96.64		 55.71   	 605.29		
 51.64   	  86.47		 58.13   	 651.07		
 51.98   	  71.21		 60.73   	 630.72		
 52.27   	  61.04		 63.26   	 534.08		
 52.51   	  45.78		 65.39   	 412.00		
 52.70   	  45.78		 67.04   	 284.84		
 52.88   	  40.69		 68.18   	 193.29		
 53.04   	  30.52		 68.95   	 157.68		
 53.16   	  25.43		 69.58   	 172.94		
 53.27   	  25.43		 70.27   	 213.63		
 53.37   	  25.43		 71.13   	 289.93		
 53.47   	  15.26		 72.29   	 366.22		
 53.53   	  15.26		 73.75   	 432.35		
 53.59   	  10.17		 75.48   	 462.87		
 53.63   	   5.09		 77.33   	 473.04		
 53.65   	   5.09		 79.23   	 462.87		
 53.67(S)	  -5.09		 81.08   	 432.35		
 53.65   	   0.00		 82.81   	 386.57		
 53.65   	  -5.09		 84.35   	 345.88		
 53.63   	  -5.09		 85.74   	 335.71		
 53.61   	 -10.17		 87.08   	 320.45		
 53.57   	 -10.17		 88.36   	 300.10		
 53.53   	 -15.26		 89.56   	 310.27		
 53.47   	 -10.17		 90.80   	 330.62		
 53.43   	 -10.17		 92.13   	 305.19		
 53.39   	 -15.26		 93.35   	 300.10		
 53.33   	 -15.26		 94.55   	 310.27		
 53.27   	 -10.17		 95.79   	 228.89		
 53.22   	 -15.26		 96.70   	 208.54		
 53.16   	 -15.26		 97.54   	 289.93		
 53.10   	 -20.35		 98.70   	 279.75		
 53.02   	 -25.43		 99.82   	 183.11		
 52.92   	 -25.43		100.55   	 111.90		
 52.82   	 -25.43		101.00   	  96.64		
 52.72   	 -35.61		101.38   	  71.21		
 52.57   	 -40.69		101.67   	  35.61		
 52.41   	 -45.78		101.81   	  40.69		
 52.23   	 -45.78		101.97   	  25.43		
 52.04   	 -50.86		102.07   	  20.35		
 51.84   	 -55.95		102.16(S)	 -30.52		
 51.62   	 -55.95		102.03   	 -61.04		
 51.39   	 -66.12		101.79   	   5.09		
 51.13   	 -66.12		101.81   	 -20.35		
 50.86   	 -76.30		101.73   	 -91.56		
 50.56   	 -76.30		101.36   	 -71.21		
 50.25   	 -86.47		101.08   	 -86.47		
 49.91   	 -96.64		100.73   	-157.68		
 49.52   	-106.82		100.10   	-157.68		
 49.09   	-122.07		 99.47   	-122.07		
 48.61   	-137.33		 98.98   	-106.82		
 48.06   	-162.77		 98.56   	-127.16		
 47.41   	-178.03		 98.05   	-137.33		
 46.69   	-208.54		 97.50   	-132.25		
 45.86   	-239.06		 96.97   	-157.68		
 44.90   	-264.50		 96.34   	-183.11		
 43.85   	-295.01		 95.60   	-183.11		
 42.67   	-320.45		 94.87   	-162.77		
 41.38   	-350.97		 94.22   	-142.42		
 39.98   	-366.22		 93.65   	-132.25		
 38.51   	-381.48		 93.12   	-147.51		
 36.99   	-401.83		 92.53   	-157.68		
 35.38   	-422.18		 91.90   	-157.68		
 33.69   	-442.52		 91.27   	-178.03		
 31.92   	-452.69		 90.56   	-188.20		
 30.11   	-452.69		 89.81   	-178.03		
 28.30   	-442.52		 89.09   	-172.94		
 26.53   	-437.43		 88.40   	-162.77		
 24.78   	-427.26		 87.75   	-162.77		
 23.07   	-406.92		 87.10   	-188.20		
 21.44   	-391.66		 86.35   	-218.72		
 19.88   	-366.22		 85.47   	-218.72		
 18.41   	-335.71		 84.60   	-218.72		
 17.07   	-310.27		 83.72   	-203.46		
 15.83   	-284.84		 82.91   	-178.03		
 14.69   	-249.24		 82.20   	-142.42		
 13.69   	-218.72		 81.63   	-116.99		
 12.82   	-193.29		 81.16   	-106.82		
 12.04   	-157.68		 80.73   	-106.82		
 11.41   	-132.25		 80.30   	-106.82		
 10.89   	-111.90		 79.88   	-132.25		
 10.44   	 -81.38		 79.35   	-152.59		
 10.11   	 -66.12		 78.74   	-162.77		
  9.85   	 -40.69		 78.09   	-162.77		
  9.68   	 -30.52		 77.44   	-152.59		
  9.56   	 -10.17		 76.83   	-132.25		
  9.52   	  -5.09		 76.30   	-122.07		
  9.50   	   0.00		 75.81   	-106.82		
  9.50   	  10.17		 75.38   	-101.73		
  9.54   	  15.26		 74.97   	-101.73		
  9.60   	  20.35		 74.57   	 -96.64		
  9.68   	  10.17		 74.18   	-101.73		
  9.73   	  10.17		 73.77   	 -91.56		
  9.77   	   0.00		 73.41   	 -96.64		
  9.77   	 -10.17		 73.02   	 -86.47		
  9.73   	 -15.26		 72.68   	 -86.47		
  9.66   	 -20.35		 72.33   	 -81.38		
  9.58   	 -30.52		 72.00   	 -81.38		
  9.46   	 -30.52		 71.68   	 -76.30		
  9.34   	 -35.61		 71.37   	 -71.21		
  9.20   	 -35.61		 71.09   	 -71.21		
  9.05   	 -30.52		 70.80   	 -76.30		
  8.93   	 -20.35		 70.50   	 -71.21		
  8.85   	 -15.26		 70.21   	 -66.12		
  8.79(D)	   0.00		 69.95   	 -66.12		
  8.79   	   5.09		 69.68   	 -66.12		
  8.81   	  20.35		 69.42   	 -61.04		
  8.89   	  25.43		 69.18   	 -66.12		
  8.99   	  40.69		 68.91   	 -61.04		
  9.16   	  45.78		 68.67   	 -66.12		
  9.34   	  45.78		 68.40   	 -66.12		
  9.52   	  55.95		 68.14   	 -66.12		
  9.75   	  61.04		 67.87   	 -55.95		
  9.99   	  61.04		 67.65   	 -61.04		
 10.23   	  55.95		 67.41   	 -55.95		
 10.46   	  55.95		 67.18   	 -61.04		
 10.68   	  45.78		 66.94   	 -55.95		
 10.86   	  40.69		 66.71   	 -55.95		
 11.03   	  30.52		 66.49   	 -55.95		
 11.15   	  20.35		 66.27   	 -61.04		
 11.23   	  10.17		 66.02   	 -61.04		
 11.27   	   0.00		 65.78   	 -66.12		
 11.27   	  -5.09		 65.51   	 -61.04		
 11.25   	  -5.09		 65.27   	 -61.04		
 11.23   	 -10.17		 65.03   	 -61.04		
 11.19   	 -15.26		 64.78   	 -50.86		
 11.13   	 -15.26		 64.58   	 -50.86		
 11.07   	 -10.17		 64.37   	 -50.86		
 11.03   	 -15.26		 64.17   	 -50.86		
 10.97   	  -5.09		 63.97   	 -50.86		
 10.95   	 -10.17		 63.76   	 -50.86		
 10.91   	  -5.09		 63.56   	 -55.95		
 10.89   	  -5.09		 63.34   	 -55.95		
 10.86   	   0.00		 63.11   	 -61.04		
 10.86   	   5.09		 62.87   	 -61.04		
 10.89   	   5.09		 62.62   	 -50.86		
 10.91   	  10.17		 62.42   	 -55.95		
 10.95   	  20.35		 62.20   	 -50.86		
 11.03   	  20.35		 61.99   	 -45.78		
 11.11   	  30.52		 61.81   	 -45.78		
 11.23   	  25.43		 61.63   	 -50.86		
 11.33   	  35.61		 61.42   	 -45.78		
 11.48   	  30.52		 61.24   	 -50.86		
 11.60   	  25.43		 61.04   	 -55.95		
 11.70   	  30.52		 60.81   	 -61.04		
 11.82   	  30.52		 60.57   	 -55.95		
 11.94   	  25.43		 60.35   	 -61.04		
 12.04   	  30.52		 60.10   	 -50.86		
 12.17   	  25.43		 59.90   	 -45.78		
 12.27   	  20.35		 59.71   	 -40.69		
 12.35   	  25.43		 59.55   	 -40.69		
 12.45   	  20.35		 59.39   	 -45.78		
 12.53   	  15.26		 59.21   	 -40.69		
 12.59   	  10.17		 59.04   	 -50.86		
 12.63(E)	  10.17		 58.84   	 -55.95		
 12.68   	  15.26		 58.62   	 -50.86		
 12.74   	  25.43		 58.41   	 -50.86		
 12.84   	  35.61		 58.21   	 -55.95		
 12.98   	  35.61		 57.99   	 -50.86		
 13.12   	  30.52		 57.78   	 -50.86		
 13.25   	  25.43		 57.58   	 -50.86		
 13.35   	  20.35		 57.38   	 -50.86		
 13.43   	  25.43		 57.17   	 -45.78		
 13.53   	  25.43		 56.99   	 -40.69		
 13.63   	  30.52		 56.83   	 -35.61		
 13.75   	  35.61		 56.68   	 -40.69		
 13.90   	  35.61		 56.52   	 -35.61		
 14.04   	  35.61		 56.38   	 -35.61		
 14.18   	  50.86		 56.24   	 -45.78		
 14.38   	  81.38		 56.05   	 -45.78		
 14.71   	 122.07		 55.87   	 -40.69		
 15.20   	 178.03		 55.71   	 -40.69		
 15.91   	 223.80		 55.54   	 -30.52		
 16.81   	 233.98		 55.42   	 -30.52		
 17.74   	 228.89		 55.30   	 -30.52		
 18.66   	 213.63		 55.18   	 -25.43		
 19.51   	 218.72		 55.08   	 -35.61		
 20.39   	 249.24		 54.93   	 -40.69		
 21.38   	 289.93		 54.77   	 -40.69		
 22.54   	 320.45		 54.61   	 -45.78		
 23.82   	 350.97		 54.43   	 -45.78		
 25.23   	 371.31		 54.24   	 -40.69		
 26.71   	 396.74		 54.08   	 -40.69		
 28.30   	 427.26		 53.92   	 -30.52		
 30.01   	 437.43		 53.79   	 -30.52		
 31.76   	 437.43		 53.67   	 -35.61		
 33.51   	 432.35		 53.53   	 -30.52		
 35.24   	 422.18		 53.41   	 -30.52		
 36.93   	 406.92		 53.29   	 -35.61		
 38.56   	 396.74		 53.14   	 -30.52		
 40.14   	 366.22		 53.02   	 -40.69		
 41.61   	 340.79		 52.86   	 -40.69		
 42.97   	 320.45		 52.70   	 -40.69		
 44.25   	 300.10		 52.53   	 -35.61		
 45.45   	 279.75		 52.39   	 -20.35		
 46.57   	 249.24		 52.31   	  -5.09		
 47.57   	 218.72		 52.29(D)	  35.61		
 48.44   	 188.20		 52.43   	 122.07		
 49.20   	 162.77		 52.92   	 254.32		
 49.85   	 132.25		 53.94   	 432.35		
 50.38   	 106.82		 55.67   	 574.77		
 50.80   	  86.47		 57.97   	 645.98		
 51.15   	  71.21		 60.55   	 640.89		
 51.43   	  55.95		 63.11   	 564.60		
 51.66   	  45.78		 65.37   	 447.61		
 51.84   	  35.61		 67.16   	 315.36		
 51.98   	  25.43		 68.42   	 208.54		
 52.09   	  25.43		 69.26   	 152.59		
 52.19   	  15.26		 69.87   	 147.51		
 52.25   	  15.26		 70.46   	 183.11		
 52.31   	  10.17		 71.19   	 254.32		
 52.35   	   5.09		 72.21   	 340.79		
 52.37   	   5.09		 73.57   	 406.92		
 52.39   	   5.09		 75.20   	 457.78		
 52.41(S)	   0.00		 77.03   	 467.95		
 52.41   	  -5.09		 78.90   	 462.87		
 52.39   	  -5.09		 80.75   	 427.26		
 52.37   	 -10.17		 82.46   	 396.74		
 52.33   	 -10.17		 84.05   	 361.14		
 52.29   	 -10.17		 85.49   	 335.71		
 52.25   	 -20.35		 86.84   	 335.71		
 52.17   	 -20.35		 88.18   	 356.05		
 52.09   	 -20.35		 89.60   	 376.40		
 52.00   	 -25.43		 91.11   	 320.45		
 51.90   	 -30.52		 92.39   	 274.67		
 51.78   	 -30.52		 93.49   	 305.19		
 51.66   	 -35.61		 94.71   	 264.50		
 51.52   	 -30.52		 95.77   	 162.77		
 51.39   	 -30.52		 96.42   	 178.03		
 51.27   	 -30.52		 97.13   	 213.63		
 51.15   	 -30.52		 97.99   	 218.72		
 51.03   	 -35.61		 98.86   	 239.06		
 50.88   	 -35.61		 99.82   	 137.33		
 50.74   	 -35.61		100.37   	  76.30		
 50.60   	 -40.69		100.67   	 147.51		
 50.44   	 -40.69		101.26   	 106.82		
 50.27   	 -45.78		101.69(S)	 -20.35		
 50.09   	 -50.86		101.61   	 -25.43		
 49.89   	 -45.78		101.51   	 -20.35		
 49.70   	 -55.95		101.42   	  -5.09		
 49.48   	 -61.04		101.40   	  30.52		
 49.24   	 -66.12		101.53   	 -10.17		
 48.97   	 -76.30		101.48   	 -86.47		
 48.67   	 -76.30		101.14   	 -66.12		
 48.36   	 -86.47		100.87   	 -50.86		
 48.02   	 -91.56		100.67   	-116.99		
 47.65   	-106.82		100.20   	-122.07		
 47.22   	-116.99		 99.71   	 -61.04		
 46.75   	-137.33		 99.47   	 -50.86		
 46.21   	-162.77		 99.27   	-116.99		
 45.55   	-178.03		 98.80   	-162.77		
 44.84   	-208.54		 98.15   	-198.37		
 44.01   	-233.98		 97.35   	-188.20		
 43.07   	-269.58		 96.60   	-162.77		
 41.99   	-295.01		 95.95   	-142.42		
 40.81   	-325.53		 95.38   	-157.68		
 39.51   	-356.05		 94.75   	-162.77		
 38.09   	-376.40		 94.10   	-147.51		
 36.58   	-396.74		 93.51   	-137.33		
 34.99   	-406.92		 92.96   	-157.68		
 33.37   	-427.26		 92.33   	-178.03		
 31.66   	-442.52		 91.62   	-193.29		
 29.89   	-457.78		 90.84   	-198.37		
 28.06   	-457.78		 90.05   	-203.46		
 26.23   	-452.69		 89.24   	-183.11		
 24.41   	-432.35		 88.50   	-183.11		
 22.69   	-417.09		 87.77   	-198.37		
 21.02   	-396.74		 86.98   	-203.46		
 19.43   	-376.40		 86.16   	-203.46		
 17.92   	-350.97		 85.35   	-208.54		
 16.52   	-320.45		 84.52   	-213.63		
 15.24   	-289.93		 83.66   	-198.37		
 14.08   	-259.41		 82.87   	-183.11		
 13.04   	-228.89		 82.14   	-167.85		
 12.13   	-198.37		 81.46   	-152.59		
 11.33   	-172.94		 80.85   	-132.25		
 10.64   	-152.59		 80.33   	-127.16		
 10.03   	-122.07		 79.82   	-116.99		
  9.54   	-106.82		 79.35   	-122.07		
  9.11   	 -91.56		 78.86   	-122.07		
  8.75   	 -66.12		 78.37   	-132.25		
  8.48   	 -50.86		 77.84   	-137.33		
  8.28   	 -35.61		 77.29   	-147.51		
  8.14   	 -30.52		 76.70   	-142.42		
  8.02   	 -20.35		 76.13   	-142.42		
  7.93   	 -10.17		 75.56   	-127.16		
  7.89   	   0.00		 75.06   	-116.99		
  7.89   	  -5.09		 74.59   	-111.90		
  7.87   	 -10.17		 74.14   	-106.82		
  7.83   	 -15.26		 73.71   	 -96.64		
  7.77   	 -30.52		 73.33   	 -91.56		
  7.65   	 -30.52		 72.96   	 -91.56		
  7.53   	 -40.69		 72.59   	 -91.56		
  7.37   	 -40.69		 72.23   	 -91.56		
  7.20   	 -45.78		 71.86   	 -81.38		
  7.02   	 -40.69		 71.54   	 -81.38		
  6.86   	 -40.69		 71.21   	 -76.30		
  6.69   	 -30.52		 70.91   	 -76.30		
  6.57   	 -30.52		 70.60   	 -66.12		
  6.45   	 -15.26		 70.34   	 -71.21		
  6.39(D)	   0.00		 70.05   	 -66.12		
  6.39   	  10.17		 69.79   	 -71.21		
  6.43   	  20.35		 69.50   	 -66.12		
  6.51   	  35.61		 69.24   	 -66.12		
  6.65   	  40.69		 68.97   	 -66.12		
  6.82   	  50.86		 68.71   	 -61.04		
  7.02   	  55.95		 68.46   	 -66.12		
  7.24   	  61.04		 68.20   	 -71.21		
  7.49   	  66.12		 67.91   	 -66.12		
  7.75   	  71.21		 67.65   	 -66.12		
  8.04   	  61.04		 67.39   	 -61.04		
  8.28   	  61.04		 67.14   	 -55.95		
  8.52   	  50.86		 66.92   	 -55.95		
  8.73   	  45.78		 66.69   	 -55.95		
  8.91   	  45.78		 66.47   	 -55.95		
  9.09   	  35.61		 66.25   	 -55.95		
  9.24   	  35.61		 66.02   	 -61.04		
  9.38   	  20.35		 65.78   	 -66.12		
  9.46   	  15.26		 65.51   	 -66.12		
  9.52   	  10.17		 65.25   	 -66.12		
  9.56   	  -5.09		 64.98   	 -61.04		
  9.54   	   0.00		 64.74   	 -55.95		
  9.54   	   0.00		 64.52   	 -45.78		
  9.54   	  -5.09		 64.33   	 -50.86		
  9.52   	  -5.09		 64.13   	 -45.78		
  9.50   	 -10.17		 63.95   	 -50.86		
  9.46   	 -20.35		 63.74   	 -55.95		
  9.38   	 -15.26		 63.52   	 -61.04		
  9.32   	 -15.26		 63.28   	 -61.04		
  9.26   	 -15.26		 63.03   	 -55.95		
  9.20   	  -5.09		 62.81   	 -55.95		
  9.18   	 -10.17		 62.58   	 -55.95		
  9.14   	  -5.09		 62.36   	 -55.95		
  9.11   	   0.00		 62.14   	 -55.95		
  9.11   	   5.09		 61.91   	 -55.95		
  9.14   	  10.17		 61.69   	 -50.86		
  9.18   	  10.17		 61.49   	 -55.95		
  9.22   	  15.26		 61.26   	 -55.95		
  9.28   	  10.17		 61.04   	 -55.95		
  9.32   	  15.26		 60.81   	 -55.95		
  9.38   	  10.17		 60.59   	 -55.95		
  9.42   	  20.35		 60.37   	 -45.78		
  9.50   	  15.26		 60.18   	 -50.86		
  9.56   	  25.43		 59.98   	 -45.78		
  9.66   	  20.35		 59.80   	 -45.78		
  9.75   	  20.35		 59.61   	 -50.86		
  9.83   	  20.35		 59.41   	 -50.86		
  9.91   	  20.35		 59.21   	 -55.95		
  9.99   	  10.17		 58.98   	 -50.86		
 10.03   	  10.17		 58.78   	 -50.86		
 10.07   	   5.09		 58.58   	 -45.78		
 10.09   	   0.00		 58.39   	 -45.78		
 10.09   	   5.09		 58.21   	 -40.69		
 10.11   	   0.00		 58.05   	 -45.78		
 10.11   	  10.17		 57.86   	 -40.69		
 10.15   	  15.26		 57.70   	 -45.78		
 10.21   	  40.69		 57.52   	 -50.86		
 10.38(E)	  45.78		 57.31   	 -55.95		
 10.56   	  50.86		 57.09   	 -55.95		
 10.76   	  55.95		 56.87   	 -55.95		
 10.99   	  55.95		 56.64   	 -45.78		
 11.21   	  66.12		 56.46   	 -45.78		
 11.48   	  66.12		 56.28   	 -45.78		
 11.74   	  66.12		 56.09   	 -40.69		
 12.00   	  61.04		 55.93   	 -40.69		
