WITTCASE NUMBER: HA000189
SAMPLE NUMBER:   12
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  MPA     	  MPA'		  AO     	  AO'		
 18.60   	 -35.61		 78.33   	 -40.69		
 18.45   	 -45.78		 78.17   	 -61.04		
 18.27   	 -76.30		 77.92   	 -71.21		
 17.97   	-101.73		 77.64   	 -76.30		
 17.56   	 -86.47		 77.33   	 -81.38		
 17.21   	 -55.95		 77.01   	 -81.38		
 16.99   	 -45.78		 76.68   	 -81.38		
 16.81   	 -50.86		 76.36   	 -71.21		
 16.60   	 -61.04		 76.07   	 -66.12		
 16.36   	 -66.12		 75.81   	 -55.95		
 16.09   	 -55.95		 75.58   	 -55.95		
 15.87   	 -40.69		 75.36   	 -76.30		
 15.71   	 -30.52		 75.06   	 -86.47		
 15.58   	 -25.43		 74.71   	 -66.12		
 15.48   	 -30.52		 74.45   	 -66.12		
 15.36   	 -40.69		 74.18   	 -76.30		
 15.20   	 -30.52		 73.88   	 -76.30		
 15.08   	 -30.52		 73.57   	 -50.86		
 14.95   	 -30.52		 73.37   	 -25.43		
 14.83   	 -30.52		 73.27   	 -35.61		
 14.71   	 -35.61		 73.12   	 -71.21		
 14.57   	   5.09		 72.84   	 -91.56		
 14.59   	  86.47		 72.47   	 -66.12		
 14.93   	 122.07		 72.21   	 -50.86		
 15.42   	  86.47		 72.00   	 -45.78		
 15.77   	 122.07		 71.82   	 -66.12		
 16.26   	 269.58		 71.56   	 -81.38		
 17.33   	 432.35		 71.23   	 -86.47		
 19.06   	 508.65		 70.88   	 -86.47		
 21.10   	 473.04		 70.54   	 -55.95		
 22.99   	 437.43		 70.32   	 -30.52		
 24.74   	 493.39		 70.19   	 -35.61		
 26.71   	 467.95		 70.05   	 -66.12		
 28.59   	 259.41		 69.79   	 -91.56		
 29.62   	 137.33		 69.42   	 -81.38		
 30.17   	 274.67		 69.09   	 -55.95		
 31.27   	 488.30		 68.87   	 -50.86		
 33.22   	 534.08		 68.67   	 -55.95		
 35.36   	 412.00		 68.44   	 -66.12		
 37.01   	 284.84		 68.18   	 -71.21		
 38.15   	 264.50		 67.89   	 -96.64		
 39.21   	 356.05		 67.51   	-106.82		
 40.63   	 417.09		 67.08   	-122.07		
 42.30   	 381.48		 66.59   	-116.99		
 43.82   	 295.01		 66.12   	 -86.47		
 45.00   	 239.06		 65.78   	 -50.86		
 45.96   	 244.15		 65.57   	  -5.09		
 46.94   	 264.50		 65.55   	  81.38		
 48.00   	 244.15		 65.88   	 284.84		
 48.97   	 198.37		 67.02   	 584.94		
 49.77   	 142.42		 69.36   	 976.60		
 50.34   	 111.90		 73.27   	1312.30		
 50.78   	 122.07		 78.51   	1459.81		
 51.27   	 162.77		 84.35   	1434.38		
 51.92   	 167.85		 90.09   	1312.30		
 52.59   	 122.07		 95.34   	1169.88		
 53.08   	  86.47		100.02   	1017.29		
 53.43   	  76.30		104.09   	 834.18		
 53.73   	  71.21		107.43   	 615.46		
 54.02   	  66.12		109.89   	 437.43		
 54.28   	  25.43		111.64   	 325.53		
 54.38(S)	 -25.43		112.94   	 249.24		
 54.28   	 -45.78		113.94   	 167.85		
 54.10   	 -30.52		114.61   	 127.16		
 53.98   	 -10.17		115.12   	 137.33		
 53.94   	   0.00		115.67   	 193.29		
 53.94   	 -10.17		116.44   	 259.41		
 53.90   	 -45.78		117.48   	 300.10		
 53.71   	 -71.21		118.68   	 305.19		
 53.43   	 -71.21		119.90   	 310.27		
 53.14   	 -55.95		121.14   	 305.19		
 52.92   	 -61.04		122.36   	 289.93		
 52.68   	 -81.38		123.52   	 233.98		
 52.35   	-106.82		124.46   	 147.51		
 51.92   	-111.90		125.05   	  66.12		
 51.47   	-116.99		125.31(S)	   0.00		
 51.01   	-111.90		125.31   	 -71.21		
 50.56   	-106.82		125.02   	-142.42		
 50.13   	-101.73		124.46   	-213.63		
 49.73   	-116.99		123.60   	-254.32		
 49.26   	-122.07		122.58   	-254.32		
 48.77   	-116.99		121.57   	-249.24		
 48.30   	-116.99		120.57   	-264.50		
 47.83   	-137.33		119.51   	-279.75		
 47.28   	-147.51		118.39   	-269.58		
 46.69   	-152.59		117.31   	-228.89		
 46.08   	-178.03		116.40   	-203.46		
 45.37   	-193.29		115.58   	-188.20		
 44.60   	-233.98		114.83   	-183.11		
 43.66   	-295.01		114.10   	-178.03		
 42.48   	-361.14		113.39   	-178.03		
 41.04   	-401.83		112.68   	-193.29		
 39.43   	-417.09		111.90   	-228.89		
 37.76   	-396.74		110.99   	-254.32		
 36.17   	-325.53		109.97   	-249.24		
 34.87   	-264.50		108.97   	-249.24		
 33.81   	-239.06		107.98   	-269.58		
 32.86   	-228.89		106.90   	-300.10		
 31.94   	-203.46		105.70   	-325.53		
 31.13   	-162.77		104.39   	-320.45		
 30.48   	-122.07		103.11   	-335.71		
 29.99   	 -96.64		101.77   	-356.05		
 29.60   	 -91.56		100.35   	-381.48		
 29.24   	-106.82		 98.82   	-396.74		
 28.81   	-122.07		 97.23   	-391.66		
 28.32   	-116.99		 95.67   	-391.66		
 27.85   	-111.90		 94.10   	-381.48		
 27.41   	-111.90		 92.57   	-366.22		
 26.96   	-127.16		 91.11   	-340.79		
 26.45   	-142.42		 89.75   	-295.01		
 25.88   	-137.33		 88.57   	-223.80		
 25.33   	-127.16		 87.67   	-167.85		
 24.82   	-111.90		 87.00   	-152.59		
 24.37   	 -91.56		 86.39   	-167.85		
 24.01   	 -81.38		 85.72   	-167.85		
 23.68   	 -66.12		 85.05   	-157.68		
 23.42   	 -66.12		 84.41   	-142.42		
 23.15   	 -66.12		 83.85   	-122.07		
 22.89   	 -76.30		 83.36   	-127.16		
 22.58   	 -71.21		 82.85   	-142.42		
 22.30   	 -71.21		 82.28   	-127.16		
 22.01   	 -61.04		 81.77   	-127.16		
 21.77   	 -76.30		 81.26   	-162.77		
 21.46   	 -91.56		 80.61   	-188.20		
 21.10   	 -86.47		 79.86   	-157.68		
 20.75   	 -81.38		 79.23   	-106.82		
 20.43   	 -76.30		 78.80   	 -55.95		
 20.12   	 -71.21		 78.58   	 -55.95		
 19.84   	 -76.30		 78.35   	 -76.30		
 19.53   	 -91.56		 78.05   	 -96.64		
 19.17   	 -96.64		 77.66   	 -91.56		
 18.78   	 -91.56		 77.29   	 -61.04		
 18.41   	 -76.30		 77.05   	 -45.78		
 18.11   	 -76.30		 76.87   	 -61.04		
 17.80   	 -81.38		 76.62   	 -45.78		
 17.48   	 -86.47		 76.44   	 -35.61		
 17.13   	 -81.38		 76.30   	 -45.78		
 16.81   	 -71.21		 76.11   	 -66.12		
 16.52   	 -76.30		 75.85   	 -86.47		
 16.22   	 -76.30		 75.50   	-116.99		
 15.91   	 -71.21		 75.04   	-111.90		
 15.63   	 -61.04		 74.59   	 -81.38		
 15.38   	 -50.86		 74.26   	 -50.86		
 15.18   	 -45.78		 74.06   	 -55.95		
 14.99   	 -71.21		 73.83   	 -81.38		
 14.71   	 -91.56		 73.51   	-106.82		
 14.34   	 -86.47		 73.08   	-106.82		
 14.00   	 -66.12		 72.65   	 -76.30		
 13.73   	 -50.86		 72.35   	 -40.69		
 13.53   	 -35.61		 72.19   	 -40.69		
 13.39   	 -40.69		 72.02   	 -66.12		
 13.22   	 -45.78		 71.76   	 -91.56		
 13.04   	 -35.61		 71.39   	 -91.56		
 12.90(D)	   0.00		 71.03   	 -76.30		
 12.90   	  20.35		 70.72   	 -71.21		
 12.98   	  45.78		 70.44   	 -66.12		
 13.16   	  50.86		 70.17   	 -66.12		
 13.37   	  40.69		 69.91   	 -55.95		
 13.53   	  20.35		 69.68   	 -66.12		
 13.61   	  15.26		 69.42   	 -81.38		
 13.67   	 -15.26		 69.09   	 -86.47		
 13.61   	 -25.43		 68.75   	 -81.38		
 13.51   	  10.17		 68.42   	 -66.12		
 13.55   	  91.56		 68.16   	 -50.86		
 13.92   	 147.51		 67.95   	 -50.86		
 14.51   	 132.25		 67.75   	 -50.86		
 15.04   	 132.25		 67.55   	 -55.95		
 15.56   	 218.72		 67.32   	 -71.21		
 16.44   	 371.31		 67.04   	 -76.30		
 17.92   	 462.87		 66.73   	 -71.21		
 19.78   	 467.95		 66.45   	 -61.04		
 21.65   	 412.00		 66.21   	 -45.78		
 23.30   	 406.92		 66.02   	 -66.12		
 24.92   	 493.39		 65.76   	 -81.38		
 26.90   	 437.43		 65.43   	 -86.47		
 28.65   	 178.03		 65.09   	 -76.30		
 29.36   	  35.61		 64.78   	 -50.86		
 29.50   	 193.29		 64.58   	 -40.69		
 30.27   	 432.35		 64.41   	 -35.61		
 32.00   	 483.21		 64.27   	 -55.95		
 33.94   	 361.14		 64.05   	 -81.38		
 35.38   	 244.15		 63.72   	-122.07		
 36.36   	 233.98		 63.23   	-132.25		
 37.29   	 310.27		 62.71   	-106.82		
 38.53   	 345.88		 62.28   	 -76.30		
 39.92   	 320.45		 61.97   	 -61.04		
 41.20   	 254.32		 61.73   	 -66.12		
 42.22   	 203.46		 61.46   	 -45.78		
 43.03   	 203.46		 61.28(D)	  35.61		
 43.85   	 223.80		 61.42   	 213.63		
 44.74   	 203.46		 62.28   	 508.65		
 45.55   	 157.68		 64.31   	 869.78		
 46.18   	 132.25		 67.79   	1220.75		
 46.71   	 132.25		 72.68   	1429.29		
 47.24   	 132.25		 78.39   	1444.55		
 47.77   	 132.25		 84.17   	1322.48		
 48.30   	 111.90		 89.46   	1174.97		
 48.75   	  96.64		 94.16   	1022.38		
 49.14   	  71.21		 98.25   	 859.61		
 49.42   	  50.86		101.69   	 681.58		
 49.62   	  45.78		104.41   	 473.04		
 49.81   	  25.43		106.31   	 300.10		
 49.91(S)	 -10.17		107.51   	 183.11		
 49.87   	 -45.78		108.24   	 106.82		
 49.68   	 -30.52		108.67   	  81.38		
 49.56   	   5.09		108.99   	  86.47		
 49.58   	  20.35		109.34   	 147.51		
 49.66   	 -15.26		109.93   	 223.80		
 49.60   	 -45.78		110.82   	 279.75		
 49.42   	 -66.12		111.94   	 295.01		
 49.16   	 -71.21		113.12   	 300.10		
 48.87   	 -55.95		114.32   	 305.19		
 48.65   	 -61.04		115.54   	 300.10		
 48.40   	 -86.47		116.74   	 284.84		
 48.06   	-106.82		117.88   	 244.15		
 47.63   	-116.99		118.86   	 167.85		
 47.16   	-111.90		119.53   	  71.21		
 46.71   	-106.82		119.82(S)	 -35.61		
 46.29   	-111.90		119.67   	-122.07		
 45.84   	-127.16		119.19   	-167.85		
 45.33   	-142.42		118.51   	-198.37		
 44.76   	-142.42		117.72   	-223.80		
 44.19   	-142.42		116.83   	-264.50		
 43.62   	-137.33		115.77   	-269.58		
 43.07   	-142.42		114.69   	-259.41		
 42.50   	-162.77		113.65   	-259.41		
 41.85   	-172.94		112.61   	-264.50		
 41.16   	-178.03		111.56   	-259.41		
 40.45   	-183.11		110.52   	-239.06		
 39.72   	-198.37		109.56   	-198.37		
 38.92   	-239.06		108.77   	-172.94		
 37.97   	-295.01		108.08   	-178.03		
 36.79   	-330.62		107.36   	-198.37		
 35.46   	-366.22		106.57   	-228.89		
 34.00   	-381.48		105.66   	-239.06		
 32.47   	-386.57		104.70   	-223.80		
 30.93   	-345.88		103.80   	-208.54		
 29.54   	-269.58		102.97   	-228.89		
 28.46   	-208.54		102.05   	-249.24		
 27.63   	-183.11		101.06   	-264.50		
 26.90   	-172.94		100.00   	-289.93		
 26.21   	-142.42		 98.84   	-315.36		
 25.64   	-101.73		 97.58   	-330.62		
 25.23   	 -76.30		 96.26   	-345.88		
 24.92   	 -71.21		 94.87   	-366.22		
 24.64   	 -91.56		 93.41   	-376.40		
 24.27   	-106.82		 91.90   	-376.40		
 23.85   	-111.90		 90.40   	-366.22		
 23.40   	-111.90		 88.93   	-356.05		
 22.95   	-122.07		 87.51   	-325.53		
 22.46   	-116.99		 86.21   	-279.75		
 21.99   	-122.07		 85.09   	-233.98		
 21.51   	-116.99		 84.15   	-193.29		
 21.04   	-122.07		 83.38   	-167.85		
 20.55   	-122.07		 82.71   	-142.42		
 20.06   	-111.90		 82.14   	-122.07		
 19.61   	-116.99		 81.65   	-116.99		
 19.15   	-106.82		 81.18   	-127.16		
 18.72   	-101.73		 80.67   	-132.25		
 18.31   	 -71.21		 80.14   	-127.16		
 18.03   	 -61.04		 79.63   	-127.16		
 17.78   	 -71.21		 79.12   	-132.25		
 17.50   	 -76.30		 78.60   	-147.51		
 17.19   	 -76.30		 78.01   	-152.59		
 16.89   	 -66.12		 77.40   	-142.42		
 16.62   	 -50.86		 76.83   	-116.99		
 16.42   	 -61.04		 76.36   	 -96.64		
 16.17   	 -81.38		 75.97   	 -91.56		
 15.85   	 -71.21		 75.60   	 -86.47		
 15.56   	 -40.69		 75.26   	 -71.21		
 15.40   	 -40.69		 74.97   	 -66.12		
 15.24   	 -71.21		 74.71   	 -71.21		
 14.95   	 -91.56		 74.42   	 -61.04		
 14.59   	 -81.38		 74.18   	 -50.86		
 14.26   	 -66.12		 73.98   	 -35.61		
 14.00   	 -45.78		 73.83   	 -25.43		
 13.81   	 -50.86		 73.73   	 -45.78		
 13.61   	 -71.21		 73.55   	 -86.47		
 13.33   	 -91.56		 73.20   	-111.90		
 12.96   	 -76.30		 72.76   	 -91.56		
 12.66   	 -55.95		 72.39   	 -35.61		
 12.43   	 -45.78		 72.25   	  -5.09		
 12.25   	 -40.69		 72.23   	 -30.52		
 12.09   	 -30.52		 72.11   	 -86.47		
 11.96   	 -15.26		 71.76   	-122.07		
 11.90   	   0.00		 71.27   	-101.73		
 11.90   	  -5.09		 70.86   	 -61.04		
 11.88   	 -10.17		 70.62   	 -30.52		
 11.84   	   0.00		 70.50   	 -35.61		
 11.84   	  15.26		 70.36   	 -40.69		
 11.90   	   5.09		 70.19   	 -50.86		
 11.92   	 -61.04		 69.99   	 -66.12		
 11.68   	-137.33		 69.73   	-132.25		
 11.13   	  15.26		 69.20   	 -71.21		
 11.19   	  30.52		 68.91   	 -45.78		
 11.31   	  -5.09		 68.73   	 -25.43		
 11.29   	 -40.69		 68.63   	 -25.43		
 11.13   	 -61.04		 68.52   	 -50.86		
 10.89   	 -40.69		 68.32   	 -86.47		
 10.72   	 -15.26		 67.98   	-111.90		
 10.66(D)	   0.00		 67.53   	 -86.47		
 10.66   	  30.52		 67.18   	 -30.52		
 10.78   	  76.30		 67.06   	 -10.17		
 11.09   	 116.99		 67.02   	 -35.61		
 11.56   	 162.77		 66.88   	 -55.95		
 12.21   	 183.11		 66.65   	 -50.86		
 12.94   	 183.11		 66.45   	 -55.95		
 13.67   	 269.58		 66.23   	 -61.04		
 14.75   	 396.74		 65.98   	 -76.30		
 16.34   	 412.00		 65.68   	 -81.38		
 17.99   	 361.14		 65.35   	 -61.04		
 19.43   	 350.97		 65.11   	 -30.52		
 20.83   	 401.83		 64.98   	 -20.35		
 22.44   	 462.87		 64.90   	 -20.35		
 24.29   	 498.47		 64.82   	 -66.12		
 26.29   	 473.04		 64.56   	 -96.64		
 28.18   	 432.35		 64.17   	 -76.30		
 29.91   	 427.26		 63.87   	 -35.61		
 31.62   	 452.69		 63.72   	 -40.69		
 33.43   	 467.95		 63.56   	 -55.95		
 35.30   	 447.61		 63.34   	 -61.04		
 37.09   	 406.92		 63.09   	 -61.04		
 38.72   	 376.40		 62.85   	 -71.21		
 40.22   	 376.40		 62.56   	-101.73		
 41.73   	 376.40		 62.16   	-116.99		
 43.23   	 350.97		 61.69   	-106.82		
 44.64   	 310.27		 61.26   	 -81.38		
 45.88   	 289.93		 60.94   	 -40.69		
 47.04   	 289.93		 60.77   	 -10.17		
 48.20   	 259.41		 60.73(D)	  55.95		
 49.24   	 228.89		 60.96   	 218.72		
 50.15   	 203.46		 61.83   	 473.04		
 50.97   	 193.29		 63.72   	 808.75		
 51.74   	 178.03		 66.96   	1113.93		
 52.45   	 162.77		 71.41   	1327.56		
 53.10   	 137.33		 76.72   	1398.77		
 53.65   	 111.90		 82.32   	1327.56		
 54.10   	 101.73		 87.63   	1195.32		
 54.51   	 111.90		 92.41   	1063.07		
 54.95   	 111.90		 96.66   	 895.22		
 55.40   	 101.73		100.24   	 691.76		
 55.81   	  81.38		103.01   	 478.13		
 56.13   	  66.12		104.92   	 295.01		
 56.40   	  66.12		106.10   	 162.77		
 56.66   	  45.78		106.75   	  96.64		
 56.85   	  35.61		107.14   	 106.82		
 56.99   	  35.61		107.57   	 172.94		
 57.13   	  20.35		108.26   	 198.37		
 57.21   	   5.09		109.05   	 193.29		
 57.23   	   0.00		109.83   	 193.29		
 57.23   	  10.17		110.60   	 223.80		
 57.27(S)	  -5.09		111.49   	 289.93		
 57.25   	 -20.35		112.65   	 335.71		
 57.17   	 -45.78		114.00   	 340.79		
 56.99   	 -40.69		115.36   	 330.62		
 56.83   	 -40.69		116.68   	 300.10		
 56.66   	 -50.86		117.88   	 228.89		
 56.46   	 -71.21		118.80   	  96.64		
 56.17   	 -66.12		119.19(S)	 -25.43		
 55.91   	 -71.21		119.08   	-116.99		
 55.63   	 -76.30		118.62   	-183.11		
 55.32   	 -96.64		117.88   	-208.54		
 54.93   	-111.90		117.05   	-208.54		
 54.49   	-132.25		116.22   	-213.63		
 53.96   	-122.07		115.36   	-223.80		
 53.47   	-111.90		114.47   	-249.24		
 53.02   	-127.16		113.47   	-279.75		
 52.51   	-132.25		112.35   	-284.84		
 51.98   	-132.25		111.21   	-244.15		
 51.45   	-132.25		110.23   	-228.89		
 50.93   	-142.42		109.32   	-218.72		
 50.36   	-198.37		108.44   	-208.54		
 49.56   	-269.58		107.61   	-162.77		
 48.48   	-310.27		106.96   	-142.42		
 47.24   	-335.71		106.39   	-172.94		
 45.90   	-371.31		105.70   	-208.54		
 44.41   	-412.00		104.86   	-228.89		
 42.77   	-412.00		103.95   	-223.80		
 41.12   	-361.14		103.05   	-244.15		
 39.67   	-274.67		102.07   	-269.58		
 38.58   	-208.54		101.00   	-269.58		
 37.74   	-183.11		 99.92   	-284.84		
 37.01   	-178.03		 98.78   	-315.36		
 36.30   	-167.85		 97.52   	-350.97		
 35.63   	-132.25		 96.11   	-376.40		
 35.10   	-101.73		 94.61   	-412.00		
 34.69   	 -96.64		 92.96   	-412.00		
 34.30   	-116.99		 91.31   	-391.66		
 33.84   	-132.25		 89.75   	-361.14		
 33.31   	-142.42		 88.30   	-320.45		
 32.74   	-147.51		 87.02   	-284.84		
 32.15   	-152.59		 85.88   	-249.24		
 31.54   	-157.68		 84.88   	-218.72		
 30.91   	-162.77		 84.01   	-193.29		
 30.25   	-157.68		 83.23   	-188.20		
 29.62   	-152.59		 82.48   	-178.03		
 29.01   	-152.59		 81.77   	-147.51		
 28.40   	-152.59		 81.18   	-116.99		
 27.79   	-137.33		 80.71   	 -91.56		
 27.24   	-127.16		 80.35   	-101.73		
 26.73   	-116.99		 79.94   	-127.16		
 26.27   	-106.82		 79.43   	-152.59		
 25.84   	-101.73		 78.82   	-167.85		
 25.43   	 -91.56		 78.15   	-162.77		
 25.07   	 -91.56		 77.50   	-137.33		
 24.70   	 -86.47		 76.95   	-106.82		
 24.35   	 -81.38		 76.52   	 -76.30		
 24.03   	 -81.38		 76.22   	 -81.38		
 23.70   	 -76.30		 75.89   	-101.73		
 23.40   	 -86.47		 75.48   	-116.99		
 23.05   	 -96.64		 75.01   	-127.16		
 22.67   	 -86.47		 74.51   	-116.99		
 22.32   	 -91.56		 74.04   	 -71.21		
 21.95   	 -81.38		 73.75   	 -30.52		
 21.63   	 -81.38		 73.63   	  -5.09		
 21.30   	 -76.30		 73.61   	 -25.43		
 21.00   	 -76.30		 73.51   	 -66.12		
 20.69   	 -76.30		 73.24   	-101.73		
 20.39   	 -76.30		 72.84   	-116.99		
 20.08   	 -76.30		 72.37   	-101.73		
 19.78   	 -66.12		 71.96   	 -71.21		
 19.51   	 -50.86		 71.68   	 -45.78		
 19.31   	 -55.95		 71.50   	 -45.78		
 19.08   	 -50.86		 71.31   	 -45.78		
 18.88   	 -45.78		 71.13   	 -45.78		
 18.70   	 -45.78		 70.95   	 -76.30		
 18.51   	 -35.61		 70.64   	-111.90		
 18.37   	 -40.69		 70.19   	-116.99		
 18.21   	 -35.61		 69.73   	 -91.56		
 18.07   	 -35.61		 69.36   	 -61.04		
 17.92   	 -55.95		 69.11   	 -30.52		
 17.70   	 -81.38		 68.99   	 -30.52		
 17.38   	 -86.47		 68.87   	 -45.78		
 17.03   	-116.99		 68.69   	-122.07		
 16.56   	 -35.61		 68.20   	 -81.38		
 16.42   	 -50.86		 67.87   	 -91.56		
 16.22   	 -50.86		 67.51   	 -76.30		
 16.01   	 -55.95		 67.20   	 -40.69		
 15.79   	 -40.69		 67.04   	 -15.26		
 15.63   	 -35.61		 66.98   	 -25.43		
 15.48   	 -40.69		 66.88   	 -55.95		
 15.32   	 -61.04		 66.65   	 -81.38		
 15.08   	 -66.12		 66.33   	 -81.38		
 14.81   	 -30.52		 66.00   	 -76.30		
 14.69(D)	  40.69		 65.70   	 -71.21		
 14.85   	 106.82		 65.41   	 -55.95		
 15.28   	 101.73		 65.19   	 -30.52		
 15.69   	  76.30		 65.07   	 -20.35		
 15.99   	 152.59		 64.98   	 -25.43		
 16.60   	 305.19		 64.88   	 -55.95		
 17.82   	 437.43		 64.66   	 -86.47		
 19.57   	 467.95		 64.31   	 -91.56		
 21.44   	 412.00		 63.95   	 -76.30		
 23.09   	 406.92		 63.64   	 -40.69		
 24.72   	 508.65		 63.48   	 -15.26		
 26.75   	 544.25		 63.42   	 -35.61		
 28.93   	 325.53		 63.28   	 -61.04		
 30.23   	  96.64		 63.03   	 -55.95		
 30.62   	 178.03		 62.81   	 -40.69		
 31.33   	 447.61		 62.64   	 -40.69		
 33.12   	 564.60		 62.48   	 -66.12		
 35.38   	 447.61		 62.22   	 -96.64		
 37.17   	 300.10		 61.83   	 -86.47		
 38.37   	 264.50		 61.49   	 -61.04		
 39.43   	 345.88		 61.24   	 -45.78		
 40.81   	 432.35		 61.06   	 -66.12		
 42.54   	 401.83		 60.79   	 -96.64		
 44.15   	 295.01		 60.41   	 -86.47		
 45.33   	 218.72		 60.06   	 -45.78		
 46.21   	 223.80		 59.88(D)	  45.78		
 47.10   	 259.41		 60.06   	 203.46		
 48.14   	 259.41		 60.87   	 467.95		
 49.18   	 213.63		 62.75   	 844.35		
 50.03   	 152.59		 66.12   	1225.83		
 50.64   	 122.07		 71.03   	1459.81		
 51.13   	 116.99		 76.87   	1485.24		
 51.60   	 137.33		 82.81   	1353.00		
 52.15   	 142.42		 88.22   	1195.32		
 52.72   	 122.07		 93.00   	1093.59		
 53.20   	  81.38		 97.37   	 971.51		
 53.53   	  71.21		101.26   	 773.14		
 53.81   	  81.38		104.35   	 539.16		
 54.14   	  66.12		106.51   	 335.71		
 54.40   	  35.61		107.85   	 228.89		
 54.55(S)	   0.00		108.77   	 198.37		
 54.55   	 -35.61		109.56   	 183.11		
 54.40   	 -40.69		110.29   	 157.68		
 54.24   	  -5.09		110.93   	 167.85		
 54.22   	  25.43		111.60   	 223.80		
 54.32   	   0.00		112.49   	 295.01		
 54.32   	 -30.52		113.67   	 340.79		
 54.20   	 -40.69		115.04   	 366.22		
 54.04   	 -45.78		116.50   	 386.57		
 53.86   	 -45.78		118.05   	 396.74		
 53.67   	 -55.95		119.63   	 381.48		
 53.45   	 -76.30		121.16   	 315.36		
 53.14   	 -81.38		122.42   	 218.72		
 52.82   	 -81.38		123.30   	 111.90		
 52.49   	 -81.38		123.74   	  20.35		
 52.17   	 -91.56		123.82(S)	 -71.21		
 51.80   	 -96.64		123.54   	-127.16		
 51.41   	 -86.47		123.03   	-167.85		
 51.07   	 -91.56		122.36   	-223.80		
 50.70   	-111.90		121.46   	-254.32		
 50.25   	-116.99		120.45   	-239.06		
 49.79   	-127.16		119.49   	-223.80		
 49.28   	-132.25		118.60   	-228.89		
 48.75   	-147.51		117.68   	-254.32		
 48.16   	-162.77		116.66   	-249.24		
 47.51   	-172.94		115.67   	-218.72		
 46.82   	-172.94		114.79   	-172.94		
 46.12   	-203.46		114.10   	-132.25		
 45.31   	-223.80		113.57   	-137.33		
 44.41   	-264.50		113.02   	-167.85		
 43.36   	-315.36		112.35   	-183.11		
 42.10   	-386.57		111.62   	-178.03		
 40.55   	-422.18		110.90   	-183.11		
 38.86   	-412.00		110.17   	-208.54		
 37.21   	-356.05		109.34   	-249.24		
 35.79   	-279.75		108.34   	-269.58		
 34.67   	-244.15		107.26   	-254.32		
 33.69   	-218.72		106.25   	-264.50		
 32.82   	-203.46		105.19   	-310.27		
 32.00   	-172.94		103.95   	-361.14		
 31.31   	-147.51		102.50   	-386.57		
 30.72   	-106.82		100.96   	-361.14		
 30.29   	 -86.47		 99.51   	-345.88		
 29.95   	 -86.47		 98.13   	-376.40		
 29.60   	-101.73		 96.62   	-386.57		
 29.20   	-116.99		 95.08   	-386.57		
 28.73   	-122.07		 93.53   	-376.40		
 28.24   	-116.99		 92.02   	-376.40		
 27.77   	-116.99		 90.52   	-376.40		
 27.30   	-132.25		 89.01   	-340.79		
 26.78   	-142.42		 87.65   	-274.67		
 26.21   	-137.33		 86.55   	-218.72		
 25.66   	-106.82		 85.68   	-172.94		
