WITTCASE NUMBER: HA003150
SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  RV     	  RV'		  RFA     	  RFA'		
  5.41(D)	   5.09		 56.15   	 -45.78		
  5.43   	  10.17		 55.97   	 -50.86		
  5.47   	  20.35		 55.77   	 -50.86		
  5.55   	  25.43		 55.56   	 -55.95		
  5.66   	  30.52		 55.34   	 -55.95		
  5.78   	  40.69		 55.12   	 -61.04		
  5.94   	  40.69		 54.87   	 -55.95		
  6.10   	  50.86		 54.65   	 -55.95		
  6.31   	  55.95		 54.43   	 -50.86		
  6.53   	  61.04		 54.22   	 -40.69		
  6.78   	  71.21		 54.06   	 -40.69		
  7.06   	  66.12		 53.90   	 -35.61		
  7.32   	  61.04		 53.75   	 -40.69		
  7.57   	  55.95		 53.59   	 -40.69		
  7.79   	  45.78		 53.43   	 -35.61		
  7.98   	  35.61		 53.29   	 -45.78		
  8.12   	  25.43		 53.10   	 -40.69		
  8.22   	   5.09		 52.94   	 -40.69		
  8.24   	 -15.26		 52.78   	 -40.69		
  8.18   	 -25.43		 52.61   	 -35.61		
  8.08   	 -35.61		 52.47   	 -35.61		
  7.93   	 -45.78		 52.33   	 -35.61		
  7.75   	 -40.69		 52.19   	 -45.78		
  7.59   	 -30.52		 52.00   	 -40.69		
  7.47   	 -25.43		 51.84   	 -35.61		
  7.37   	 -10.17		 51.70   	 -35.61		
  7.32   	  15.26		 51.56   	 -35.61		
  7.39   	  35.61		 51.41   	 -35.61		
  7.53   	  50.86		 51.27   	 -25.43		
  7.73   	  55.95		 51.17   	 -25.43		
  7.96   	  66.12		 51.07   	 -30.52		
  8.22   	  71.21		 50.95   	 -30.52		
  8.50   	  71.21		 50.82   	 -35.61		
  8.79   	  71.21		 50.68   	 -30.52		
  9.07   	  71.21		 50.56   	 -25.43		
  9.36   	  66.12		 50.46   	 -25.43		
  9.62   	  66.12		 50.36   	 -15.26		
  9.89   	  66.12		 50.29   	 -25.43		
 10.15   	  61.04		 50.19   	 -20.35		
 10.40   	  50.86		 50.11   	 -20.35		
 10.60   	  40.69		 50.03   	 -20.35		
 10.76   	  25.43		 49.95   	 -20.35		
 10.86   	  15.26		 49.87   	 -25.43		
 10.93   	   5.09		 49.77   	 -25.43		
 10.95   	  -5.09		 49.66   	 -20.35		
 10.93   	 -30.52		 49.58   	 -30.52		
 10.80   	 -25.43		 49.46   	 -20.35		
 10.70   	 -25.43		 49.38   	 -25.43		
 10.60   	 -25.43		 49.28   	 -25.43		
 10.50   	 -25.43		 49.18   	 -25.43		
 10.40   	 -35.61		 49.07   	 -30.52		
 10.25   	 -40.69		 48.95   	 -20.35		
 10.09   	 -40.69		 48.87   	 -25.43		
  9.93   	 -30.52		 48.77   	 -25.43		
  9.81   	 -30.52		 48.67   	 -25.43		
  9.68   	 -10.17		 48.57   	 -20.35		
  9.64(E)	   5.09		 48.48   	 -20.35		
  9.66   	  25.43		 48.40   	 -20.35		
  9.77   	  55.95		 48.32   	 -20.35		
  9.99   	  76.30		 48.24   	 -20.35		
 10.29   	 106.82		 48.16   	 -25.43		
 10.72   	 111.90		 48.06   	 -20.35		
 11.17   	 116.99		 47.98   	 -20.35		
 11.64   	 111.90		 47.89   	 -20.35		
 12.09   	 132.25		 47.81   	 -25.43		
 12.61   	 172.94		 47.71   	 -25.43		
 13.31   	 208.54		 47.61   	 -20.35		
 14.14   	 264.50		 47.53   	 -25.43		
 15.20   	 279.75		 47.43   	 -25.43		
 16.32   	 254.32		 47.32   	 -20.35		
 17.33   	 325.53		 47.24   	 -25.43		
 18.64   	 345.88		 47.14   	 -20.35		
 20.02   	 366.22		 47.06   	 -25.43		
 21.49   	 381.48		 46.96   	 -15.26		
 23.01   	 376.40		 46.90   	 -20.35		
 24.52   	 396.74		 46.82   	 -15.26		
 26.10   	 406.92		 46.75   	 -25.43		
 27.73   	 427.26		 46.65   	 -20.35		
 29.44   	 437.43		 46.57   	 -15.26		
 31.19   	 442.52		 46.51   	 -10.17		
 32.96   	 447.61		 46.47   	 -15.26		
 34.75   	 452.69		 46.41   	 -15.26		
 36.56   	 462.87		 46.35   	 -15.26		
 38.41   	 452.69		 46.29   	 -15.26		
 40.22   	 452.69		 46.23   	 -10.17		
 42.03   	 437.43		 46.18   	 -10.17		
 43.78   	 427.26		 46.14   	 -15.26		
 45.49   	 412.00		 46.08   	 -15.26		
 47.14   	 391.66		 46.02   	 -10.17		
 48.71   	 361.14		 45.98   	 -10.17		
 50.15   	 335.71		 45.94   	 -20.35		
 51.50   	 310.27		 45.86   	 -15.26		
 52.74   	 274.67		 45.80   	 -10.17		
 53.83   	 254.32		 45.76   	 -10.17		
 54.85   	 218.72		 45.72   	 -10.17		
 55.73   	 193.29		 45.68   	 -15.26		
 56.50   	 167.85		 45.62   	 -10.17		
 57.17   	 142.42		 45.57   	 -15.26		
 57.74   	 127.16		 45.51   	 -15.26		
 58.25   	 111.90		 45.45   	 -20.35		
 58.70   	 106.82		 45.37   	 -20.35		
 59.12   	  91.56		 45.29   	 -25.43		
 59.49   	  91.56		 45.19   	 -25.43		
 59.86   	  96.64		 45.09   	 -20.35		
 60.24   	  91.56		 45.00   	 -25.43		
 60.61   	 101.73		 44.90   	 -15.26		
 61.02   	 106.82		 44.84   	 -20.35		
 61.44   	 122.07		 44.76   	 -20.35		
 61.93   	 127.16		 44.68   	 -20.35		
 62.44   	 142.42		 44.60   	 -15.26		
 63.01   	 147.51		 44.54   	 -15.26		
 63.60   	 167.85		 44.48   	 -10.17		
 64.27   	 172.94		 44.44   	 -15.26		
 64.96   	 183.11		 44.37   	 -10.17		
 65.70   	 188.20		 44.33(D)	   0.00		
 66.45   	 198.37		 44.33   	  10.17		
 67.24   	 198.37		 44.37   	  25.43		
 68.04   	 203.46		 44.48   	  45.78		
 68.85   	 198.37		 44.66   	  76.30		
 69.64   	 203.46		 44.96   	 127.16		
 70.46   	 198.37		 45.47   	 193.29		
 71.25   	 193.29		 46.25   	 254.32		
 72.02   	 188.20		 47.26   	 300.10		
 72.78   	 188.20		 48.46   	 330.62		
 73.53   	 188.20		 49.79   	 320.45		
 74.28   	 178.03		 51.07   	 279.75		
 74.99   	 172.94		 52.19   	 218.72		
 75.69   	 157.68		 53.06   	 147.51		
 76.32   	 147.51		 53.65   	  86.47		
 76.91   	 132.25		 54.00   	  35.61		
 77.44   	 106.82		 54.14   	  10.17		
 77.86   	  96.64		 54.18   	   5.09		
 78.25   	  71.21		 54.20   	  30.52		
 78.53   	  61.04		 54.32   	  66.12		
 78.78   	  40.69		 54.59   	 101.73		
 78.94   	  25.43		 54.99   	 142.42		
 79.04   	   5.09		 55.56   	 172.94		
 79.06(S)	 -10.17		 56.26   	 183.11		
 79.02   	 -25.43		 56.99   	 188.20		
 78.92   	 -45.78		 57.74   	 183.11		
 78.74   	 -61.04		 58.47   	 183.11		
 78.49   	 -86.47		 59.21   	 172.94		
 78.15   	-101.73		 59.90   	 157.68		
 77.74   	-116.99		 60.53   	 157.68		
 77.27   	-147.51		 61.16   	 147.51		
 76.68   	-172.94		 61.75   	 142.42		
 75.99   	-193.29		 62.32   	 147.51		
 75.22   	-223.80		 62.91   	 147.51		
 74.32   	-249.24		 63.50   	 152.59		
 73.33   	-279.75		 64.11   	 152.59		
 72.21   	-310.27		 64.72   	 142.42		
 70.97   	-335.71		 65.29   	 142.42		
 69.62   	-361.14		 65.86   	 137.33		
 68.18   	-396.74		 66.41   	 127.16		
 66.59   	-427.26		 66.92   	 111.90		
 64.88   	-467.95		 67.36   	 106.82		
 63.01   	-498.47		 67.79   	 101.73		
 61.02   	-528.99		 68.20   	  91.56		
 58.90   	-539.16		 68.57   	  96.64		
 56.74   	-534.08		 68.95   	  91.56		
 54.61   	-523.90		 69.32   	  81.38		
 52.51   	-528.99		 69.64   	  76.30		
 50.40   	-539.16		 69.95   	  66.12		
 48.24   	-528.99		 70.21   	  61.04		
 46.12   	-503.56		 70.46   	  35.61		
 44.11   	-483.21		 70.60   	  25.43		
 42.18   	-473.04		 70.70   	  10.17		
 40.28   	-457.78		 70.74   	   5.09		
 38.45   	-442.52		 70.76(S)	 -10.17		
 36.68   	-422.18		 70.72   	 -25.43		
 34.99   	-406.92		 70.62   	 -40.69		
 33.37   	-386.57		 70.46   	 -45.78		
 31.82   	-371.31		 70.27   	 -50.86		
 30.34   	-356.05		 70.07   	 -50.86		
 28.91   	-340.79		 69.87   	 -50.86		
 27.55   	-330.62		 69.66   	 -55.95		
 26.23   	-325.53		 69.44   	 -61.04		
 24.92   	-325.53		 69.20   	 -66.12		
 23.62   	-320.45		 68.93   	 -66.12		
 22.34   	-310.27		 68.67   	 -81.38		
 21.10   	-310.27		 68.34   	 -86.47		
 19.86   	-300.10		 68.00   	 -91.56		
 18.66   	-295.01		 67.63   	-101.73		
 17.48   	-284.84		 67.22   	-111.90		
 16.34   	-274.67		 66.77   	-111.90		
 15.24   	-264.50		 66.33   	-111.90		
 14.18   	-259.41		 65.88   	 -96.64		
 13.14   	-239.06		 65.49   	 -91.56		
 12.19   	-208.54		 65.13   	 -76.30		
 11.35   	-167.85		 64.82   	 -71.21		
 10.68   	-132.25		 64.54   	 -55.95		
 10.15   	-111.90		 64.31   	 -40.69		
  9.70   	 -86.47		 64.15   	 -45.78		
  9.36   	 -61.04		 63.97   	 -45.78		
  9.11   	 -35.61		 63.78   	 -50.86		
  8.97   	 -25.43		 63.58   	 -50.86		
  8.87   	 -15.26		 63.38   	 -71.21		
  8.81   	  10.17		 63.09   	 -76.30		
  8.85   	  25.43		 62.79   	 -91.56		
  8.95   	  30.52		 62.42   	 -86.47		
  9.07   	  30.52		 62.08   	 -96.64		
  9.20   	  25.43		 61.69   	 -96.64		
  9.30   	  25.43		 61.30   	 -96.64		
  9.40   	  15.26		 60.92   	 -86.47		
  9.46   	  10.17		 60.57   	 -81.38		
  9.50   	  -5.09		 60.24   	 -76.30		
  9.48   	 -10.17		 59.94   	 -71.21		
  9.44   	 -20.35		 59.65   	 -71.21		
  9.36   	 -30.52		 59.37   	 -61.04		
  9.24   	 -35.61		 59.12   	 -61.04		
  9.09   	 -45.78		 58.88   	 -55.95		
  8.91   	 -45.78		 58.66   	 -61.04		
  8.73   	 -45.78		 58.41   	 -61.04		
  8.55   	 -45.78		 58.17   	 -66.12		
  8.36   	 -35.61		 57.90   	 -61.04		
  8.22   	 -25.43		 57.66   	 -55.95		
  8.12   	 -15.26		 57.44   	 -55.95		
  8.06   	 -10.17		 57.21   	 -55.95		
  8.02(D)	   0.00		 56.99   	 -55.95		
  8.02   	  10.17		 56.76   	 -50.86		
  8.06   	   5.09		 56.56   	 -55.95		
  8.08   	  10.17		 56.34   	 -50.86		
  8.12   	  20.35		 56.13   	 -50.86		
  8.20   	  20.35		 55.93   	 -50.86		
  8.28   	  25.43		 55.73   	 -50.86		
  8.38   	  25.43		 55.52   	 -50.86		
  8.48   	  30.52		 55.32   	 -45.78		
  8.61   	  35.61		 55.14   	 -45.78		
  8.75   	  35.61		 54.95   	 -40.69		
  8.89   	  30.52		 54.79   	 -50.86		
  9.01   	  30.52		 54.59   	 -40.69		
  9.14   	  25.43		 54.43   	 -40.69		
  9.24   	  35.61		 54.26   	 -30.52		
  9.38   	  35.61		 54.14   	 -35.61		
  9.52   	  35.61		 54.00   	 -35.61		
  9.66   	  30.52		 53.86   	 -40.69		
  9.79   	  25.43		 53.69   	 -35.61		
  9.89   	  20.35		 53.55   	 -40.69		
  9.97   	  10.17		 53.39   	 -40.69		
 10.01   	   5.09		 53.22   	 -35.61		
 10.03   	   0.00		 53.08   	 -35.61		
 10.03   	   5.09		 52.94   	 -35.61		
 10.05   	   5.09		 52.80   	 -35.61		
 10.07   	   0.00		 52.65   	 -30.52		
 10.07   	   5.09		 52.53   	 -30.52		
 10.09   	  10.17		 52.41   	 -30.52		
 10.13   	  15.26		 52.29   	 -35.61		
 10.19   	  20.35		 52.15   	 -40.69		
 10.27   	  20.35		 51.98   	 -30.52		
 10.36   	  15.26		 51.86   	 -30.52		
 10.42   	  20.35		 51.74   	 -25.43		
 10.50   	  10.17		 51.64   	 -30.52		
 10.54   	   5.09		 51.52   	 -30.52		
 10.56   	 -15.26		 51.39   	 -25.43		
 10.50   	 -30.52		 51.29   	 -30.52		
 10.38   	 -50.86		 51.17   	 -20.35		
 10.17   	 -45.78		 51.09   	 -20.35		
  9.99   	 -35.61		 51.01   	 -30.52		
  9.85   	 -15.26		 50.88   	 -25.43		
  9.79   	  -5.09		 50.78   	 -25.43		
  9.77   	  10.17		 50.68   	 -20.35		
  9.81   	  35.61		 50.60   	 -25.43		
  9.95   	  91.56		 50.50   	 -20.35		
 10.32   	  76.30		 50.42   	 -20.35		
 10.62   	  66.12		 50.34   	 -20.35		
 10.89   	  66.12		 50.25   	 -25.43		
 11.15   	  55.95		 50.15   	 -25.43		
 11.37   	  50.86		 50.05   	 -30.52		
 11.58   	  20.35		 49.93   	 -25.43		
 11.66   	   5.09		 49.83   	 -30.52		
 11.68   	 -10.17		 49.70   	 -30.52		
 11.64   	 -20.35		 49.58   	 -30.52		
 11.56   	 -25.43		 49.46   	 -25.43		
 11.45   	 -25.43		 49.36   	 -30.52		
 11.35   	 -20.35		 49.24   	 -25.43		
 11.27   	 -15.26		 49.14   	 -25.43		
 11.21(E)	  10.17		 49.03   	 -25.43		
 11.25   	  50.86		 48.93   	 -20.35		
 11.45   	  81.38		 48.85   	 -25.43		
 11.78   	 101.73		 48.75   	 -25.43		
 12.19   	 127.16		 48.65   	 -30.52		
 12.70   	 147.51		 48.52   	 -20.35		
 13.29   	 172.94		 48.44   	 -20.35		
 13.98   	 183.11		 48.36   	 -20.35		
 14.71   	 188.20		 48.28   	 -20.35		
 15.46   	 198.37		 48.20   	 -25.43		
 16.26   	 208.54		 48.10   	 -30.52		
 17.09   	 264.50		 47.98   	 -25.43		
 18.15   	 284.84		 47.87   	 -25.43		
 19.29   	 320.45		 47.77   	 -25.43		
 20.57   	 340.79		 47.67   	 -30.52		
 21.93   	 361.14		 47.55   	 -25.43		
 23.38   	 381.48		 47.45   	 -25.43		
 24.90   	 406.92		 47.34   	 -25.43		
 26.53   	 422.18		 47.24   	 -15.26		
 28.22   	 427.26		 47.18   	 -15.26		
 29.93   	 427.26		 47.12   	 -20.35		
 31.64   	 432.35		 47.04   	 -15.26		
 33.37   	 427.26		 46.98   	 -20.35		
 35.08   	 427.26		 46.90   	 -15.26		
 36.79   	 422.18		 46.84   	 -15.26		
 38.47   	 412.00		 46.77   	 -20.35		
 40.12   	 401.83		 46.69   	 -15.26		
 41.73   	 391.66		 46.63   	 -20.35		
 43.30   	 376.40		 46.55   	 -10.17		
 44.80   	 361.14		 46.51   	 -10.17		
 46.25   	 340.79		 46.47   	 -10.17		
