WITTCASE NUMBER: HA002728
SAMPLE NUMBER:   11
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  MPA     	  MPA'		  RFA     	  RFA'		
 68.83   	  66.12		 92.39   	 -50.86		
 69.09   	  71.21		 92.19   	 -55.95		
 69.38   	  71.21		 91.96   	 -50.86		
 69.66   	  81.38		 91.76   	 -50.86		
 69.99   	  96.64		 91.56   	 -40.69		
 70.38   	 132.25		 91.39   	 -30.52		
 70.91   	 157.68		 91.27   	 -25.43		
 71.54   	 162.77		 91.17   	 -10.17		
 72.19   	 142.42		 91.13   	 -15.26		
 72.76   	 116.99		 91.07   	 -10.17		
 73.22   	 101.73		 91.03   	 -15.26		
 73.63   	 101.73		 90.97   	 -25.43		
 74.04   	  91.56		 90.86   	 -35.61		
 74.40   	 101.73		 90.72   	 -50.86		
 74.81   	 106.82		 90.52   	 -55.95		
 75.24   	 111.90		 90.29   	 -66.12		
 75.69   	 116.99		 90.03   	 -71.21		
 76.15   	 147.51		 89.75   	 -76.30		
 76.74   	 172.94		 89.44   	 -71.21		
 77.44   	 218.72		 89.16   	 -71.21		
 78.31   	 264.50		 88.87   	 -66.12		
 79.37   	 361.14		 88.61   	 -55.95		
 80.81   	 376.40		 88.38   	 -50.86		
 82.32   	 412.00		 88.18   	 -30.52		
 83.97   	 437.43		 88.06   	 -10.17		
 85.72   	 457.78		 88.02   	  15.26		
 87.55   	 467.95		 88.08   	  66.12		
 89.42   	 478.13		 88.34   	 132.25		
 91.33   	 508.65		 88.87   	 228.89		
 93.37   	 528.99		 89.79   	 345.88		
 95.48   	 528.99		 91.17   	 473.04		
 97.60   	 503.56		 93.06   	 569.68		
 99.61   	 467.95		 95.34   	 625.63		
101.48   	 417.09		 97.84   	 640.89		
103.15   	 366.22		100.41   	 620.55		
104.62   	 330.62		102.89   	 574.77		
105.94   	 300.10		105.19   	 513.73		
107.14   	 274.67		107.24   	 457.78		
108.24   	 244.15		109.07   	 432.35		
109.22   	 198.37		110.80   	 427.26		
110.01   	 167.85		112.51   	 442.52		
110.68   	 147.51		114.28   	 478.13		
111.27   	 132.25		116.19   	 518.82		
111.80   	 122.07		118.27   	 564.60		
112.29   	 116.99		120.53   	 595.11		
112.76   	 116.99		122.91   	 600.20		
113.22   	 122.07		125.31   	 625.63		
113.71   	 127.16		127.81   	 564.60		
114.22   	 122.07		130.07   	 503.56		
114.71   	 122.07		132.08   	 432.35		
115.20   	 111.90		133.81   	 371.31		
115.65   	  96.64		135.30   	 305.19		
116.03   	  76.30		136.52   	 254.32		
116.34   	  45.78		137.54   	 208.54		
116.52   	  20.35		138.37   	 167.85		
116.60   	   5.09		139.04   	 137.33		
116.62(S)	 -10.17		139.59   	 111.90		
116.58   	  -5.09		140.04   	  81.38		
116.56   	 -20.35		140.37   	  50.86		
116.48   	 -45.78		140.57   	  25.43		
116.30   	 -76.30		140.67(S)	 -10.17		
115.99   	-111.90		140.63   	 -40.69		
115.54   	-152.59		140.47   	 -81.38		
114.93   	-193.29		140.14   	-106.82		
114.16   	-223.80		139.71   	-142.42		
113.27   	-244.15		139.14   	-172.94		
112.29   	-269.58		138.45   	-193.29		
111.21   	-279.75		137.68   	-208.54		
110.09   	-264.50		136.85   	-228.89		
109.03   	-269.58		135.93   	-239.06		
107.95   	-335.71		134.97   	-249.24		
106.61   	-427.26		133.98   	-259.41		
104.90   	-478.13		132.94   	-269.58		
102.99   	-437.43		131.86   	-284.84		
101.24   	-376.40		130.72   	-289.93		
 99.74   	-376.40		129.56   	-300.10		
 98.23   	-417.09		128.36   	-300.10		
 96.56   	-427.26		127.16   	-305.19		
 94.85   	-412.00		125.94   	-310.27		
 93.20   	-376.40		124.70   	-315.36		
 91.70   	-350.97		123.44   	-315.36		
 90.29   	-335.71		122.18   	-310.27		
 88.95   	-325.53		120.94   	-315.36		
 87.65   	-325.53		119.67   	-315.36		
 86.35   	-305.19		118.41   	-305.19		
 85.13   	-289.93		117.19   	-295.01		
 83.97   	-279.75		116.01   	-279.75		
 82.85   	-279.75		114.89   	-259.41		
 81.73   	-218.72		113.86   	-233.98		
 80.85   	-137.33		112.92   	-208.54		
 80.30   	 -71.21		112.09   	-178.03		
 80.02   	  30.52		111.37   	-162.77		
 80.14   	 289.93		110.72   	-142.42		
 81.30   	 610.37		110.15   	-137.33		
 83.74   	 539.16		109.60   	-132.25		
 85.90   	 172.94		109.07   	-142.42		
 86.59   	 -15.26		108.50   	-142.42		
 86.53   	  20.35		107.93   	-147.51		
 86.61   	  50.86		107.34   	-152.59		
 86.82   	  40.69		106.73   	-152.59		
 86.98   	  10.17		106.12   	-147.51		
 87.02   	 -86.47		105.53   	-142.42		
 86.67   	-178.03		104.96   	-132.25		
 85.96   	-228.89		104.43   	-122.07		
 85.05   	-233.98		103.95   	-106.82		
 84.11   	-223.80		103.52   	 -96.64		
 83.21   	-218.72		103.13   	 -91.56		
 82.34   	-218.72		102.77   	 -86.47		
 81.46   	-213.63		102.42   	 -81.38		
 80.61   	-208.54		102.10   	 -81.38		
 79.78   	-213.63		101.77   	 -81.38		
 78.92   	-208.54		101.44   	 -81.38		
 78.09   	-183.11		101.12   	 -71.21		
 77.35   	-167.85		100.83   	 -76.30		
 76.68   	-152.59		100.53   	 -71.21		
 76.07   	-152.59		100.24   	 -66.12		
 75.46   	-152.59		 99.98   	 -61.04		
 74.85   	-142.42		 99.74   	 -50.86		
 74.28   	-127.16		 99.53   	 -55.95		
 73.77   	-106.82		 99.31   	 -50.86		
 73.35   	 -91.56		 99.10   	 -50.86		
 72.98   	 -81.38		 98.90   	 -55.95		
 72.65   	 -71.21		 98.68   	 -55.95		
 72.37   	 -55.95		 98.45   	 -50.86		
 72.15   	 -40.69		 98.25   	 -61.04		
 71.98   	 -30.52		 98.01   	 -61.04		
 71.86   	 -30.52		 97.76   	 -66.12		
 71.74   	 -35.61		 97.50   	 -61.04		
 71.60   	 -50.86		 97.25   	 -61.04		
 71.39   	 -66.12		 97.01   	 -61.04		
 71.13   	 -81.38		 96.76   	 -66.12		
 70.80   	 -81.38		 96.50   	 -55.95		
 70.48   	 -76.30		 96.28   	 -55.95		
 70.17   	 -66.12		 96.05   	 -55.95		
 69.91   	 -61.04		 95.83   	 -45.78		
 69.66   	 -40.69		 95.65   	 -45.78		
 69.50   	 -20.35		 95.46   	 -35.61		
 69.42   	 -10.17		 95.32   	 -35.61		
 69.38   	 -20.35		 95.18   	 -35.61		
 69.30   	 -25.43		 95.04   	 -30.52		
 69.20   	 -10.17		 94.91   	 -35.61		
 69.16   	   0.00		 94.77   	 -35.61		
 69.16   	   0.00		 94.63   	 -45.78		
 69.16   	  -5.09		 94.45   	 -50.86		
 69.14   	 -20.35		 94.24   	 -61.04		
 69.05   	 -25.43		 94.00   	 -66.12		
 68.95   	 -25.43		 93.73   	 -86.47		
 68.85   	 -15.26		 93.39   	 -81.38		
 68.79   	 -10.17		 93.06   	 -81.38		
 68.75   	 -40.69		 92.74   	 -76.30		
 68.59   	 -81.38		 92.43   	 -71.21		
 68.26   	 -91.56		 92.15   	 -61.04		
 67.89   	 -71.21		 91.90   	 -55.95		
 67.61   	 -35.61		 91.68   	 -55.95		
 67.47   	 -10.17		 91.45   	 -45.78		
 67.43(D)	  20.35		 91.27   	 -40.69		
 67.51   	  50.86		 91.11   	 -40.69		
 67.71   	  81.38		 90.95   	 -40.69		
 68.04   	  96.64		 90.78   	 -40.69		
 68.42   	  96.64		 90.62   	 -45.78		
 68.81   	  96.64		 90.44   	 -40.69		
 69.20   	 122.07		 90.27   	 -40.69		
 69.68   	 142.42		 90.11   	 -35.61		
 70.25   	 162.77		 89.97   	 -25.43		
 70.91   	 152.59		 89.87   	 -15.26		
 71.52   	 122.07		 89.81   	 -15.26		
 72.00   	  96.64		 89.75   	  -5.09		
 72.39   	  76.30		 89.72   	 -15.26		
 72.70   	  71.21		 89.66   	 -20.35		
 72.98   	  71.21		 89.58   	 -25.43		
 73.27   	  76.30		 89.48   	 -45.78		
 73.57   	  91.56		 89.30   	 -71.21		
 73.94   	 111.90		 89.01   	 -76.30		
 74.38   	 137.33		 88.71   	 -76.30		
 74.93   	 183.11		 88.40   	 -86.47		
 75.67   	 213.63		 88.06   	 -76.30		
 76.52   	 249.24		 87.75   	 -76.30		
 77.52   	 284.84		 87.45   	 -66.12		
 78.66   	 330.62		 87.18   	 -61.04		
 79.98   	 376.40		 86.94   	 -45.78		
 81.48   	 427.26		 86.75   	 -35.61		
 83.19   	 478.13		 86.61   	 -20.35		
 85.11   	 513.73		 86.53(D)	   5.09		
 87.16   	 564.60		 86.55   	  45.78		
 89.42   	 625.63		 86.73   	  96.64		
 91.92   	 676.50		 87.12   	 183.11		
 94.63   	 651.07		 87.85   	 284.84		
 97.23   	 569.68		 88.99   	 412.00		
 99.51   	 473.04		 90.64   	 528.99		
101.40   	 437.43		 92.76   	 605.29		
103.15   	 432.35		 95.18   	 645.98		
104.88   	 376.40		 97.76   	 635.81		
106.39   	 284.84		100.30   	 595.11		
107.53   	 193.29		102.69   	 544.25		
108.30   	 137.33		104.86   	 488.30		
108.85   	 106.82		106.82   	 442.52		
109.28   	  71.21		108.59   	 478.13		
109.56   	  61.04		110.50   	 493.39		
109.81   	  55.95		112.47   	 528.99		
110.03   	  55.95		114.59   	 564.60		
110.25   	  71.21		116.85   	 600.20		
110.54   	  81.38		119.25   	 610.37		
110.86   	  66.12		121.69   	 605.29		
111.13   	  55.95		124.11   	 584.94		
111.35   	  76.30		126.45   	 544.25		
111.66   	 106.82		128.63   	 488.30		
112.09   	 142.42		130.58   	 427.26		
112.65   	 178.03		132.29   	 361.14		
113.37   	 172.94		133.73   	 310.27		
114.06   	 152.59		134.97   	 254.32		
114.67   	 137.33		135.99   	 208.54		
115.22   	 127.16		136.83   	 167.85		
115.73   	 111.90		137.50   	 137.33		
116.17   	  91.56		138.05   	 111.90		
116.54   	  55.95		138.49   	  81.38		
116.76   	  15.26		138.82   	  55.95		
116.83(S)	 -20.35		139.04   	  30.52		
116.74   	 -66.12		139.17   	   5.09		
116.48   	-122.07		139.19(S)	 -35.61		
115.99   	-172.94		139.04   	 -61.04		
115.30   	-218.72		138.80   	 -96.64		
114.42   	-325.53		138.41   	-178.03		
113.12   	-340.79		137.70   	-198.37		
111.76   	-254.32		136.91   	-218.72		
110.74   	-137.33		136.03   	-233.98		
110.19   	-157.68		135.10   	-244.15		
109.56   	-320.45		134.12   	-254.32		
108.28   	-432.35		133.10   	-264.50		
106.55   	-457.78		132.04   	-279.75		
104.72   	-447.61		130.93   	-279.75		
102.93   	-406.92		129.81   	-289.93		
101.30   	-376.40		128.65   	-289.93		
 99.80   	-381.48		127.49   	-300.10		
 98.27   	-396.74		126.29   	-300.10		
 96.68   	-396.74		125.09   	-305.19		
 95.10   	-381.48		123.87   	-310.27		
 93.57   	-340.79		122.62   	-310.27		
 92.21   	-295.01		121.38   	-310.27		
 91.03   	-249.24		120.14   	-320.45		
 90.03   	-233.98		118.86   	-315.36		
 89.09   	-239.06		117.60   	-305.19		
 88.14   	-239.06		116.38   	-295.01		
 87.18   	-223.80		115.20   	-279.75		
 86.29   	-203.46		114.08   	-264.50		
 85.47   	-193.29		113.02   	-239.06		
 84.70   	-183.11		112.06   	-213.63		
 83.97   	-188.20		111.21   	-183.11		
 83.21   	-162.77		110.48   	-167.85		
 82.56   	-142.42		109.81   	-147.51		
 81.99   	-116.99		109.22   	-137.33		
 81.53   	-106.82		108.67   	-137.33		
 81.10   	 -91.56		108.12   	-137.33		
 80.73   	 -91.56		107.57   	-142.42		
 80.37   	 -86.47		107.00   	-147.51		
 80.02   	 -61.04		106.41   	-152.59		
 79.78   	 -30.52		105.80   	-152.59		
 79.65   	   5.09		105.19   	-147.51		
 79.67   	  45.78		104.60   	-137.33		
 79.86   	  76.30		104.05   	-132.25		
 80.16   	  91.56		103.52   	-116.99		
 80.53   	  96.64		103.05   	-111.90		
 80.92   	  96.64		102.60   	-106.82		
 81.30   	  96.64		102.18   	 -91.56		
 81.69   	 101.73		101.81   	 -86.47		
 82.10   	  86.47		101.46   	 -81.38		
 82.44   	  66.12		101.14   	 -81.38		
 82.71   	  45.78		100.81   	 -81.38		
 82.89   	  -5.09		100.49   	 -81.38		
 82.87   	 -45.78		100.16   	 -76.30		
 82.69   	 -91.56		 99.86   	 -76.30		
 82.32   	-127.16		 99.55   	 -76.30		
 81.81   	-147.51		 99.25   	 -71.21		
 81.22   	-178.03		 98.96   	 -66.12		
 80.51   	-213.63		 98.70   	 -61.04		
 79.65   	-233.98		 98.45   	 -55.95		
 78.72   	-239.06		 98.23   	 -50.86		
 77.76   	-218.72		 98.03   	 -50.86		
 76.89   	-198.37		 97.82   	 -45.78		
 76.09   	-193.29		 97.64   	 -50.86		
 75.32   	-183.11		 97.44   	 -55.95		
 74.59   	-152.59		 97.21   	 -61.04		
 73.98   	-106.82		 96.97   	 -61.04		
 73.55   	 -76.30		 96.72   	 -66.12		
 73.24   	 -86.47		 96.46   	 -66.12		
 72.90   	-137.33		 96.19   	 -81.38		
 72.35   	-111.90		 95.87   	 -71.21		
 71.90   	 -66.12		 95.58   	 -66.12		
 71.64   	 -20.35		 95.32   	 -66.12		
 71.56   	 -25.43		 95.06   	 -61.04		
 71.45   	 -45.78		 94.81   	 -55.95		
 71.27   	 -45.78		 94.59   	 -45.78		
 71.09   	 -30.52		 94.40   	 -45.78		
 70.97   	 -35.61		 94.22   	 -40.69		
 70.82   	 -55.95		 94.06   	 -40.69		
 70.60   	 -61.04		 93.90   	 -40.69		
 70.36   	 -30.52		 93.73   	 -35.61		
 70.23   	 -20.35		 93.59   	 -35.61		
 70.15   	 -20.35		 93.45   	 -45.78		
 70.07   	 -40.69		 93.27   	 -50.86		
 69.91   	 -40.69		 93.06   	 -55.95		
 69.75   	 -40.69		 92.84   	 -55.95		
 69.58   	 -40.69		 92.61   	 -66.12		
 69.42   	 -40.69		 92.35   	 -66.12		
 69.26   	 -50.86		 92.09   	 -71.21		
 69.05   	 -40.69		 91.80   	 -76.30		
 68.89   	 -40.69		 91.50   	 -71.21		
 68.73   	 -45.78		 91.21   	 -71.21		
 68.55   	 -55.95		 90.93   	 -66.12		
 68.32   	 -40.69		 90.66   	 -61.04		
 68.16(D)	   0.00		 90.42   	 -55.95		
 68.16   	  15.26		 90.19   	 -55.95		
 68.22   	  15.26		 89.97   	 -50.86		
 68.28   	  10.17		 89.77   	 -45.78		
 68.32   	  20.35		 89.58   	 -45.78		
 68.40   	  40.69		 89.40   	 -40.69		
 68.57   	  66.12		 89.24   	 -45.78		
 68.83   	  81.38		 89.05   	 -40.69		
 69.16   	  91.56		 88.89   	 -35.61		
 69.52   	 106.82		 88.75   	 -30.52		
 69.95   	 116.99		 88.63   	 -20.35		
 70.42   	 116.99		 88.54   	 -15.26		
 70.88   	 111.90		 88.48   	  -5.09		
 71.33   	  96.64		 88.46   	 -10.17		
 71.72   	  91.56		 88.42   	  -5.09		
 72.09   	  81.38		 88.40   	 -20.35		
 72.41   	  96.64		 88.32   	 -25.43		
 72.80   	 101.73		 88.22   	 -45.78		
 73.20   	 122.07		 88.04   	 -50.86		
 73.69   	 137.33		 87.83   	 -66.12		
 74.24   	 167.85		 87.57   	 -76.30		
 74.91   	 193.29		 87.26   	 -81.38		
 75.69   	 223.80		 86.94   	 -81.38		
 76.58   	 254.32		 86.61   	 -81.38		
 77.60   	 300.10		 86.29   	 -71.21		
 78.80   	 498.47		 86.00   	 -61.04		
 80.79   	 569.68		 85.76   	 -50.86		
 83.07   	 590.03		 85.55   	 -35.61		
 85.43   	 554.42		 85.41   	 -20.35		
 87.65   	 549.34		 85.33(D)	  15.26		
 89.85   	 544.25		 85.39   	  55.95		
 92.02   	 518.82		 85.62   	 122.07		
 94.10   	 473.04		 86.10   	 218.72		
 95.99   	 447.61		 86.98   	 335.71		
 97.78   	 406.92		 88.32   	 462.87		
 99.41   	 335.71		 90.17   	 569.68		
100.75   	 284.84		 92.45   	 640.89		
101.89   	 223.80		 95.01   	 651.07		
102.79   	 178.03		 97.62   	 625.63		
103.50   	 167.85		100.12   	 584.94		
104.17   	 178.03		102.46   	 518.82		
104.88   	 188.20		104.54   	 462.87		
105.64   	 178.03		106.39   	 427.26		
106.35   	 167.85		108.10   	 412.00		
107.02   	 162.77		109.75   	 427.26		
107.67   	 162.77		111.45   	 462.87		
108.32   	 162.77		113.31   	 508.65		
108.97   	 167.85		115.34   	 549.34		
109.64   	 157.68		117.54   	 584.94		
110.27   	 162.77		119.88   	 595.11		
110.93   	 193.29		122.26   	 640.89		
111.70   	 218.72		124.82   	 579.86		
112.57   	 244.15		127.14   	 513.73		
113.55   	 254.32		129.20   	 447.61		
114.57   	 239.06		130.99   	 381.48		
115.52   	 208.54		132.51   	 320.45		
116.36   	 167.85		133.79   	 264.50		
117.03   	 116.99		134.85   	 218.72		
117.50   	  61.04		135.73   	 178.03		
117.74(S)	  -5.09		136.44   	 142.42		
117.72   	 -45.78		137.01   	 116.99		
117.54   	 -86.47		137.48   	  86.47		
117.19   	-116.99		137.82   	  61.04		
116.72   	-147.51		138.07   	  25.43		
116.13   	-162.77		138.17(S)	   0.00		
115.48   	-183.11		138.17   	 -35.61		
114.75   	-183.11		138.03   	 -66.12		
114.02   	-213.63		137.76   	 -96.64		
113.16   	-259.41		137.37   	-127.16		
112.13   	-264.50		136.87   	-162.77		
111.07   	-183.11		136.22   	-183.11		
110.34   	 -86.47		135.48   	-208.54		
109.99   	-132.25		134.65   	-223.80		
109.46   	-289.93		133.75   	-239.06		
108.30   	-412.00		132.80   	-254.32		
106.65   	-457.78		131.78   	-259.41		
104.82   	-442.52		130.74   	-269.58		
103.05   	-391.66		129.66   	-269.58		
101.48   	-356.05		128.59   	-279.75		
100.06   	-361.14		127.47   	-289.93		
 98.62   	-381.48		126.31   	-289.93		
 97.09   	-381.48		125.15   	-300.10		
 95.56   	-361.14		123.95   	-300.10		
 94.12   	-330.62		122.75   	-310.27		
 92.80   	-295.01		121.51   	-310.27		
 91.62   	-259.41		120.26   	-315.36		
 90.58   	-239.06		119.00   	-305.19		
 89.62   	-239.06		117.78   	-305.19		
 88.67   	-228.89		116.56   	-300.10		
 87.75   	-213.63		115.36   	-284.84		
 86.90   	-178.03		114.22   	-274.67		
 86.18   	-157.68		113.12   	-249.24		
 85.55   	-127.16		112.13   	-228.89		
 85.05   	-106.82		111.21   	-203.46		
 84.62   	-111.90		110.40   	-183.11		
 84.17   	-122.07		109.66   	-162.77		
 83.68   	-106.82		109.01   	-142.42		
 83.26   	 -91.56		108.44   	-137.33		
 82.89   	 -96.64		107.89   	-132.25		
 82.50   	-111.90		107.36   	-137.33		
 82.05   	-142.42		106.82   	-137.33		
 81.48   	-183.11		106.27   	-142.42		
 80.75   	-167.85		105.70   	-152.59		
 80.08   	-116.99		105.09   	-147.51		
 79.61   	 -61.04		104.50   	-152.59		
 79.37   	 -20.35		103.89   	-142.42		
 79.29   	  20.35		103.32   	-132.25		
 79.37   	  30.52		102.79   	-122.07		
 79.49   	  35.61		102.30   	-106.82		
 79.63   	  55.95		101.87   	 -96.64		
 79.86   	  71.21		101.48   	 -91.56		
 80.14   	  66.12		101.12   	 -86.47		
 80.41   	  66.12		100.77   	 -76.30		
 80.67   	  55.95		100.47   	 -81.38		
 80.89   	  45.78		100.14   	 -76.30		
 81.08   	  30.52		 99.84   	 -76.30		
 81.20   	  10.17		 99.53   	 -81.38		
 81.24   	 -15.26		 99.21   	 -71.21		
 81.18   	 -55.95		 98.92   	 -76.30		
 80.96   	 -96.64		 98.62   	 -66.12		
 80.57   	-142.42		 98.35   	 -61.04		
 80.00   	-188.20		 98.11   	 -61.04		
 79.25   	-198.37		 97.86   	 -55.95		
 78.45   	-183.11		 97.64   	 -55.95		
 77.72   	-172.94		 97.42   	 -50.86		
 77.03   	-162.77		 97.21   	 -50.86		
 76.38   	-157.68		 97.01   	 -50.86		
 75.75   	-172.94		 96.81   	 -61.04		
 75.06   	-157.68		 96.56   	 -55.95		
 74.42   	-132.25		 96.34   	 -61.04		
 73.90   	-116.99		 96.09   	 -61.04		
 73.43   	-116.99		 95.85   	 -66.12		
 72.96   	-116.99		 95.58   	 -61.04		
 72.49   	-111.90		 95.34   	 -66.12		
 72.04   	 -96.64		 95.08   	 -61.04		
 71.66   	 -71.21		 94.83   	 -61.04		
 71.37   	 -30.52		 94.59   	 -50.86		
 71.25   	 -30.52		 94.38   	 -50.86		
 71.13   	 -50.86		 94.18   	 -45.78		
 70.93   	 -50.86		 94.00   	 -40.69		
 70.72   	 -35.61		 93.83   	 -40.69		
 70.58   	 -30.52		 93.67   	 -30.52		
 70.46   	 -45.78		 93.55   	 -30.52		
 70.27   	 -40.69		 93.43   	 -35.61		
 70.11   	 -35.61		 93.29   	 -35.61		
 69.97   	 -25.43		 93.14   	 -40.69		
 69.87   	 -25.43		 92.98   	 -45.78		
 69.77   	 -30.52		 92.80   	 -50.86		
 69.64   	 -35.61		 92.59   	 -61.04		
 69.50   	 -50.86		 92.35   	 -61.04		
 69.30   	 -45.78		 92.11   	 -81.38		
 69.11   	 -45.78		 91.78   	 -81.38		
 68.93   	 -40.69		 91.45   	 -76.30		
 68.77   	 -40.69		 91.15   	 -81.38		
 68.61   	 -40.69		 90.82   	 -71.21		
 68.44   	 -50.86		 90.54   	 -61.04		
 68.24   	 -35.61		 90.29   	 -55.95		
 68.10   	 -15.26		 90.07   	 -50.86		
 68.04(D)	   5.09		 89.87   	 -45.78		
 68.06   	  15.26		 89.68   	 -40.69		
 68.12   	  10.17		 89.52   	 -40.69		
 68.16   	  10.17		 89.36   	 -45.78		
 68.20   	  20.35		 89.18   	 -40.69		
 68.28   	  45.78		 89.01   	 -45.78		
 68.46   	  66.12		 88.83   	 -45.78		
 68.73   	  91.56		 88.65   	 -45.78		
 69.09   	 106.82		 88.46   	 -35.61		
 69.52   	 122.07		 88.32   	 -25.43		
 70.01   	 127.16		 88.22   	 -15.26		
 70.52   	 127.16		 88.16   	  -5.09		
 71.03   	 106.82		 88.14   	  -5.09		
 71.45   	  81.38		 88.12   	 -10.17		
 71.78   	  76.30		 88.08   	 -10.17		
 72.09   	  81.38		 88.04   	 -20.35		
 72.41   	  91.56		 87.95   	 -35.61		
 72.78   	 142.42		 87.81   	 -66.12		
 73.35   	 167.85		 87.55   	 -71.21		
 74.02   	 188.20		 87.26   	 -81.38		
 74.77   	 223.80		 86.94   	 -76.30		
 75.67   	 254.32		 86.63   	 -81.38		
