WITTCASE NUMBER: HA002488
SAMPLE NUMBER:   4
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  MPA     	  MPA'		  RFA     	  RFA'		
 40.35   	   5.09		 59.55   	 157.68		
 40.37   	 -25.43		 60.18   	 162.77		
 40.26   	 -45.78		 60.83   	 167.85		
 40.08   	 -35.61		 61.51   	 172.94		
 39.94   	  -5.09		 62.20   	 178.03		
 39.92   	  15.26		 62.91   	 178.03		
 39.98   	  20.35		 63.62   	 178.03		
 40.06   	  25.43		 64.33   	 178.03		
 40.16   	  25.43		 65.05   	 178.03		
 40.26   	  35.61		 65.76   	 172.94		
 40.41   	  25.43		 66.45   	 157.68		
 40.51   	  20.35		 67.08   	 152.59		
 40.59   	   5.09		 67.69   	 137.33		
 40.61   	   5.09		 68.24   	 132.25		
 40.63   	   0.00		 68.77   	 132.25		
 40.63   	 -10.17		 69.30   	 137.33		
 40.59   	 -35.61		 69.85   	 132.25		
 40.45   	 -55.95		 70.38   	 132.25		
 40.22   	 -91.56		 70.91   	 116.99		
 39.86   	 -91.56		 71.37   	 106.82		
 39.49   	 -45.78		 71.80   	  71.21		
 39.31   	 122.07		 72.09   	  50.86		
 39.80   	 172.94		 72.29   	  25.43		
 40.49   	 -45.78		 72.39   	  15.26		
 40.31   	-178.03		 72.45   	  10.17		
 39.59   	-122.07		 72.49   	  10.17		
 39.10   	-106.82		 72.53   	   5.09		
 38.68   	-162.77		 72.55(S)	 -10.17		
 38.03   	-218.72		 72.51   	 -20.35		
 37.15   	-213.63		 72.43   	 -30.52		
 36.30   	-101.73		 72.31   	 -40.69		
 35.89   	   0.00		 72.15   	 -50.86		
 35.89   	 -20.35		 71.94   	 -61.04		
 35.81   	 -61.04		 71.70   	 -86.47		
 35.56   	 -40.69		 71.35   	-122.07		
 35.40   	  10.17		 70.86   	-142.42		
 35.44   	  30.52		 70.29   	-162.77		
 35.56   	  15.26		 69.64   	-162.77		
 35.63   	   5.09		 68.99   	-152.59		
 35.65   	  15.26		 68.38   	-137.33		
 35.71   	  25.43		 67.83   	-127.16		
 35.81   	   5.09		 67.32   	-122.07		
 35.83   	 -15.26		 66.84   	-116.99		
 35.77   	 -20.35		 66.37   	-111.90		
 35.69   	 -25.43		 65.92   	-116.99		
 35.58   	 -30.52		 65.45   	-132.25		
 35.46   	 -40.69		 64.92   	-137.33		
 35.30   	 -40.69		 64.37   	-142.42		
 35.14   	 -40.69		 63.80   	-152.59		
 34.97   	 -35.61		 63.19   	-152.59		
 34.83   	 -45.78		 62.58   	-162.77		
 34.65   	 -50.86		 61.93   	-157.68		
 34.45   	 -45.78		 61.30   	-152.59		
 34.26   	 -25.43		 60.69   	-147.51		
 34.16   	 -20.35		 60.10   	-137.33		
 34.08   	 -20.35		 59.55   	-127.16		
 34.00   	 -10.17		 59.04   	-111.90		
 33.96   	   0.00		 58.60   	-111.90		
 33.96   	   5.09		 58.15   	 -96.64		
 33.98   	   5.09		 57.76   	 -96.64		
 34.00   	  10.17		 57.38   	 -86.47		
 34.04   	  15.26		 57.03   	 -81.38		
 34.10   	  10.17		 56.70   	 -81.38		
 34.14   	   5.09		 56.38   	 -76.30		
 34.16   	   5.09		 56.07   	 -76.30		
 34.18   	   0.00		 55.77   	 -81.38		
 34.18   	 -10.17		 55.44   	 -76.30		
 34.14   	  -5.09		 55.14   	 -81.38		
 34.12   	 -15.26		 54.81   	 -81.38		
 34.06   	 -10.17		 54.49   	 -81.38		
 34.02   	 -20.35		 54.16   	 -76.30		
 33.94   	 -15.26		 53.86   	 -76.30		
 33.88   	 -15.26		 53.55   	 -71.21		
 33.81   	 -20.35		 53.27   	 -71.21		
 33.73   	 -20.35		 52.98   	 -66.12		
 33.65   	 -15.26		 52.72   	 -61.04		
 33.59   	 -20.35		 52.47   	 -61.04		
 33.51   	 -20.35		 52.23   	 -50.86		
 33.43   	 -25.43		 52.02   	 -55.95		
 33.33   	 -25.43		 51.80   	 -50.86		
 33.22   	 -30.52		 51.60   	 -50.86		
 33.10   	 -30.52		 51.39   	 -50.86		
 32.98   	 -30.52		 51.19   	 -45.78		
 32.86   	 -35.61		 51.01   	 -45.78		
 32.72   	 -40.69		 50.82   	 -50.86		
 32.55   	 -35.61		 50.62   	 -45.78		
 32.41   	 -40.69		 50.44   	 -45.78		
 32.25   	 -40.69		 50.25   	 -40.69		
 32.09   	 -40.69		 50.09   	 -45.78		
 31.92   	 -40.69		 49.91   	 -40.69		
 31.76   	 -35.61		 49.75   	 -40.69		
 31.62   	 -25.43		 49.58   	 -40.69		
 31.52   	 -20.35		 49.42   	 -35.61		
 31.43   	 -10.17		 49.28   	 -35.61		
 31.39   	 -10.17		 49.14   	 -40.69		
 31.35   	  -5.09		 48.97   	 -40.69		
 31.33   	   0.00		 48.81   	 -35.61		
 31.33   	   5.09		 48.67   	 -30.52		
 31.35   	   5.09		 48.55   	 -30.52		
 31.37   	  -5.09		 48.42   	 -35.61		
 31.35   	   5.09		 48.28   	 -25.43		
 31.37   	   5.09		 48.18   	 -30.52		
 31.39   	   0.00		 48.06   	 -25.43		
 31.39   	  -5.09		 47.96   	 -25.43		
 31.37   	  -5.09		 47.85   	 -30.52		
 31.35   	  -5.09		 47.73   	 -30.52		
 31.33   	 -15.26		 47.61   	 -30.52		
 31.27   	 -20.35		 47.49   	 -25.43		
 31.19   	 -20.35		 47.39   	 -30.52		
 31.11   	 -25.43		 47.26   	 -30.52		
 31.01   	 -25.43		 47.14   	 -30.52		
 30.91   	 -30.52		 47.02   	 -25.43		
 30.78   	 -25.43		 46.92   	 -25.43		
 30.68   	 -25.43		 46.82   	 -25.43		
 30.58   	 -35.61		 46.71   	 -25.43		
 30.44   	 -25.43		 46.61   	 -25.43		
 30.34   	 -30.52		 46.51   	 -20.35		
 30.21   	 -20.35		 46.43   	 -20.35		
 30.13   	 -25.43		 46.35   	 -20.35		
 30.03   	 -25.43		 46.27   	 -25.43		
 29.93   	 -25.43		 46.16   	 -20.35		
 29.83   	 -25.43		 46.08   	 -25.43		
 29.73   	 -20.35		 45.98   	 -20.35		
 29.64   	 -20.35		 45.90   	 -20.35		
 29.56   	 -20.35		 45.82   	 -25.43		
 29.48   	 -20.35		 45.72   	 -25.43		
 29.40   	 -25.43		 45.62   	 -25.43		
 29.30   	 -20.35		 45.51   	 -20.35		
 29.22   	 -15.26		 45.43   	 -20.35		
 29.16   	 -20.35		 45.35   	 -20.35		
 29.07   	 -25.43		 45.27   	 -20.35		
 28.97   	 -20.35		 45.19   	 -20.35		
 28.89   	 -25.43		 45.11   	 -15.26		
 28.79   	 -20.35		 45.05   	 -20.35		
 28.71   	 -20.35		 44.96   	 -20.35		
 28.63   	 -25.43		 44.88   	 -20.35		
 28.52   	 -20.35		 44.80   	 -20.35		
 28.44   	 -25.43		 44.72   	 -20.35		
 28.34   	 -20.35		 44.64   	 -25.43		
 28.26   	 -20.35		 44.54   	 -20.35		
 28.18   	 -20.35		 44.46   	 -15.26		
 28.10   	 -15.26		 44.39   	 -20.35		
 28.04   	 -15.26		 44.31   	 -20.35		
 27.98   	 -15.26		 44.23   	 -15.26		
 27.91   	 -15.26		 44.17   	 -20.35		
 27.85   	 -15.26		 44.09   	 -15.26		
 27.79   	 -15.26		 44.03   	 -20.35		
 27.73   	 -15.26		 43.95   	 -20.35		
 27.67   	 -20.35		 43.87   	 -15.26		
 27.59   	 -15.26		 43.80   	 -15.26		
 27.53   	 -15.26		 43.74   	 -15.26		
 27.47   	 -15.26		 43.68   	 -20.35		
 27.41   	 -20.35		 43.60   	 -15.26		
 27.32   	 -15.26		 43.54   	 -15.26		
 27.26   	 -20.35		 43.48   	 -20.35		
 27.18   	 -15.26		 43.40   	 -20.35		
 27.12   	 -20.35		 43.32   	 -20.35		
 27.04   	 -25.43		 43.23   	 -20.35		
 26.94   	 -15.26		 43.15   	 -20.35		
 26.88   	 -20.35		 43.07   	 -15.26		
 26.80   	 -15.26		 43.01   	 -15.26		
 26.73   	 -20.35		 42.95   	 -15.26		
 26.65   	 -20.35		 42.89   	 -15.26		
 26.57   	 -15.26		 42.83   	 -15.26		
 26.51   	 -20.35		 42.77   	 -15.26		
 26.43   	 -25.43		 42.71   	 -15.26		
 26.33   	 -25.43		 42.64   	 -15.26		
 26.23   	 -20.35		 42.58   	 -20.35		
 26.14   	 -25.43		 42.50   	 -20.35		
 26.04   	 -25.43		 42.42   	 -25.43		
 25.94   	 -25.43		 42.32   	 -25.43		
 25.84   	 -30.52		 42.22   	 -20.35		
 25.72   	 -25.43		 42.14   	 -25.43		
 25.62   	 -25.43		 42.03   	 -15.26		
 25.51   	 -25.43		 41.97   	 -20.35		
 25.41   	 -25.43		 41.89   	 -10.17		
 25.31   	 -25.43		 41.85   	 -15.26		
 25.21   	 -25.43		 41.79   	 -15.26		
 25.11   	 -25.43		 41.73   	 -10.17		
 25.00   	 -30.52		 41.69   	 -10.17		
 24.88   	 -25.43		 41.65   	 -15.26		
 24.78   	 -30.52		 41.59   	 -15.26		
 24.66   	 -30.52		 41.53   	 -20.35		
 24.54   	 -35.61		 41.44   	 -20.35		
 24.39   	 -35.61		 41.36   	 -15.26		
 24.25   	 -35.61		 41.30   	 -20.35		
 24.11   	 -35.61		 41.22   	 -20.35		
 23.97   	 -30.52		 41.14   	 -20.35		
 23.85   	 -35.61		 41.06   	 -20.35		
 23.70   	 -35.61		 40.98   	 -15.26		
 23.56   	 -35.61		 40.92   	 -20.35		
 23.42   	 -30.52		 40.83   	 -15.26		
 23.30   	 -35.61		 40.77   	 -15.26		
 23.15   	 -30.52		 40.71   	 -20.35		
 23.03   	 -35.61		 40.63   	 -15.26		
 22.89   	 -30.52		 40.57   	 -15.26		
 22.77   	 -35.61		 40.51   	 -10.17		
 22.62   	 -30.52		 40.47   	 -20.35		
 22.50   	 -35.61		 40.39   	 -20.35		
 22.36   	 -35.61		 40.31   	 -15.26		
 22.22   	 -35.61		 40.24   	 -20.35		
 22.08   	 -30.52		 40.16   	 -20.35		
 21.95   	 -35.61		 40.08   	 -20.35		
 21.81   	 -40.69		 40.00   	 -20.35		
 21.65   	 -30.52		 39.92   	 -15.26		
 21.53   	 -35.61		 39.86   	 -20.35		
 21.38   	 -30.52		 39.78   	 -20.35		
 21.26   	 -30.52		 39.69   	 -15.26		
 21.14   	 -30.52		 39.63   	 -15.26		
 21.02   	 -30.52		 39.57   	 -15.26		
 20.90   	 -30.52		 39.51   	 -15.26		
 20.77   	 -25.43		 39.45   	 -15.26		
 20.67   	 -25.43		 39.39   	 -15.26		
 20.57   	 -25.43		 39.33   	 -20.35		
 20.47   	 -25.43		 39.25   	 -15.26		
 20.37   	 -20.35		 39.19   	 -20.35		
 20.28   	 -25.43		 39.10   	 -20.35		
 20.18   	 -20.35		 39.02   	 -15.26		
 20.10   	 -20.35		 38.96   	 -20.35		
 20.02   	 -20.35		 38.88   	 -20.35		
 19.94   	 -25.43		 38.80   	 -20.35		
 19.84   	 -25.43		 38.72   	 -20.35		
 19.74   	 -20.35		 38.64   	 -20.35		
 19.65   	 -20.35		 38.56   	 -15.26		
 19.57   	 -20.35		 38.49   	 -15.26		
 19.49   	 -15.26		 38.43   	 -20.35		
 19.43   	 -20.35		 38.35   	 -15.26		
 19.35   	 -20.35		 38.29   	 -15.26		
 19.27   	 -15.26		 38.23   	 -15.26		
 19.21   	 -15.26		 38.17   	 -15.26		
 19.15   	 -20.35		 38.11   	 -15.26		
 19.06   	 -20.35		 38.05   	 -15.26		
 18.98   	 -25.43		 37.99   	 -20.35		
 18.88   	 -25.43		 37.90   	 -15.26		
 18.78   	 -15.26		 37.84   	 -15.26		
 18.72   	 -20.35		 37.78   	 -15.26		
 18.64   	 -30.52		 37.72   	 -20.35		
 18.51   	 -45.78		 37.64   	 -15.26		
 18.33   	 -66.12		 37.58   	 -15.26		
 18.07   	 -81.38		 37.52   	 -15.26		
 17.74   	 -96.64		 37.46   	 -10.17		
 17.35   	-147.51		 37.42   	 -15.26		
 16.76   	-188.20		 37.35   	 -10.17		
 16.01   	-137.33		 37.31   	 -10.17		
 15.46   	  81.38		 37.27   	 -20.35		
 15.79   	 142.42		 37.19   	 -20.35		
 16.36   	 178.03		 37.11   	 -20.35		
 17.07   	 208.54		 37.03   	 -20.35		
 17.90   	 259.41		 36.95   	 -25.43		
 18.94   	 264.50		 36.85   	 -15.26		
 20.00   	 203.46		 36.79   	 -15.26		
 20.81   	 142.42		 36.72   	 -20.35		
 21.38   	 127.16		 36.64   	 -10.17		
 21.89   	 116.99		 36.60   	 -15.26		
 22.36   	  76.30		 36.54   	 -10.17		
 22.67   	  40.69		 36.50   	 -10.17		
 22.83   	  40.69		 36.46   	 -15.26		
 22.99   	  61.04		 36.40   	 -10.17		
 23.23   	  45.78		 36.36   	 -10.17		
 23.42   	   5.09		 36.32   	  -5.09		
 23.44   	 -25.43		 36.30   	 -10.17		
 23.34   	 -25.43		 36.26   	 -10.17		
 23.23   	 -15.26		 36.22   	  -5.09		
 23.17   	 -10.17		 36.20   	 -10.17		
 23.13   	 -15.26		 36.15   	  -5.09		
 23.07   	  10.17		 36.13   	 -10.17		
 23.11   	  45.78		 36.09   	  -5.09		
 23.30   	  71.21		 36.07   	 -10.17		
 23.58   	  81.38		 36.03   	  -5.09		
 23.91   	 101.73		 36.01   	 -15.26		
 24.31   	  96.64		 35.95   	 -10.17		
 24.70   	  96.64		 35.91   	 -15.26		
 25.09   	  86.47		 35.85   	 -15.26		
 25.43   	  81.38		 35.79   	 -20.35		
 25.76   	  76.30		 35.71   	 -15.26		
 26.06   	  76.30		 35.65   	 -10.17		
 26.37   	  76.30		 35.61   	  -5.09		
 26.67   	  71.21		 35.58(D)	   0.00		
 26.96   	  71.21		 35.58   	  10.17		
 27.24   	  66.12		 35.63   	  25.43		
 27.51   	  66.12		 35.73   	  45.78		
 27.77   	  66.12		 35.91   	  86.47		
 28.04   	  71.21		 36.26   	 147.51		
 28.32   	  71.21		 36.85   	 228.89		
 28.61   	  71.21		 37.76   	 305.19		
 28.89   	  71.21		 38.98   	 366.22		
 29.18   	  76.30		 40.45   	 386.57		
 29.48   	  81.38		 41.99   	 381.48		
 29.81   	  86.47		 43.52   	 330.62		
 30.15   	  96.64		 44.84   	 264.50		
 30.54   	  96.64		 45.90   	 183.11		
 30.93   	 101.73		 46.63   	 116.99		
 31.33   	 101.73		 47.10   	  66.12		
 31.74   	 101.73		 47.37   	  40.69		
 32.15   	 127.16		 47.53   	  76.30		
 32.66   	 122.07		 47.83   	 106.82		
 33.14   	 111.90		 48.26   	 142.42		
 33.59   	  96.64		 48.83   	 157.68		
 33.98   	  86.47		 49.46   	 178.03		
 34.32   	  66.12		 50.17   	 178.03		
 34.59   	  61.04		 50.88   	 162.77		
 34.83   	  50.86		 51.54   	 147.51		
 35.04   	  35.61		 52.13   	 132.25		
 35.18   	  30.52		 52.65   	 116.99		
 35.30   	  15.26		 53.12   	 101.73		
 35.36   	   5.09		 53.53   	  96.64		
 35.38   	  -5.09		 53.92   	 101.73		
 35.36   	   0.00		 54.32   	 101.73		
 35.36   	   0.00		 54.73   	 111.90		
 35.36   	   0.00		 55.18   	 116.99		
 35.36   	   0.00		 55.65   	 137.33		
 35.36   	  10.17		 56.20   	 137.33		
 35.40   	  10.17		 56.74   	 147.51		
 35.44   	   5.09		 57.33   	 137.33		
 35.46   	   5.09		 57.88   	 142.42		
 35.48   	   5.09		 58.45   	 137.33		
 35.50   	   0.00		 59.00   	 132.25		
 35.50   	 -15.26		 59.53   	 137.33		
 35.44   	 -35.61		 60.08   	 137.33		
 35.30   	 -40.69		 60.63   	 137.33		
 35.14   	 -30.52		 61.18   	 137.33		
 35.02   	 -20.35		 61.73   	 142.42		
 34.93   	  -5.09		 62.30   	 137.33		
 34.91   	 -10.17		 62.85   	 132.25		
 34.87   	 -15.26		 63.38   	 122.07		
 34.81   	 -10.17		 63.87   	 111.90		
 34.77   	 -15.26		 64.31   	 106.82		
 34.71   	 -15.26		 64.74   	 101.73		
 34.65   	 -25.43		 65.15   	  96.64		
 34.55   	 -35.61		 65.53   	  91.56		
 34.40   	 -40.69		 65.90   	  96.64		
 34.24   	  61.04		 66.29   	  91.56		
 34.49   	 233.98		 66.65   	  71.21		
 35.42   	 264.50		 66.94   	  55.95		
 36.48   	  35.61		 67.16   	  35.61		
 36.62   	-122.07		 67.30   	  30.52		
 36.13   	-122.07		 67.43   	  15.26		
 35.65   	-162.77		 67.49(S)	   0.00		
 34.99   	-264.50		 67.49   	 -10.17		
 33.94   	-279.75		 67.45   	 -20.35		
 32.82   	-259.41		 67.36   	 -30.52		
 31.78   	-213.63		 67.24   	 -50.86		
 30.93   	-137.33		 67.04   	 -50.86		
 30.38   	 -91.56		 66.84   	 -55.95		
 30.01   	 -66.12		 66.61   	 -71.21		
 29.75   	 -40.69		 66.33   	 -81.38		
 29.58   	  10.17		 66.00   	 -96.64		
 29.62   	  40.69		 65.62   	-101.73		
 29.79   	  45.78		 65.21   	-111.90		
 29.97   	  35.61		 64.76   	-116.99		
 30.11   	  30.52		 64.29   	-116.99		
 30.23   	   5.09		 63.82   	-127.16		
 30.25   	 -15.26		 63.32   	-132.25		
 30.19   	 -45.78		 62.79   	-132.25		
 30.01   	 -50.86		 62.26   	-137.33		
 29.81   	 -35.61		 61.71   	-142.42		
 29.66   	 -15.26		 61.14   	-147.51		
 29.60   	 -20.35		 60.55   	-147.51		
 29.52   	  -5.09		 59.96   	-152.59		
 29.50   	  15.26		 59.35   	-152.59		
 29.56   	  30.52		 58.74   	-147.51		
 29.68   	  40.69		 58.15   	-137.33		
 29.85   	  25.43		 57.60   	-127.16		
 29.95   	  30.52		 57.09   	-122.07		
 30.07   	  30.52		 56.60   	-106.82		
 30.19   	  25.43		 56.17   	 -96.64		
 30.29   	  10.17		 55.79   	 -86.47		
 30.34   	   0.00		 55.44   	 -86.47		
 30.34   	  -5.09		 55.10   	 -76.30		
 30.32   	 -10.17		 54.79   	 -81.38		
 30.27   	 -25.43		 54.47   	 -76.30		
 30.17   	 -30.52		 54.16   	 -81.38		
 30.05   	 -30.52		 53.83   	 -86.47		
 29.93   	 -35.61		 53.49   	 -91.56		
 29.79   	 -35.61		 53.12   	 -91.56		
 29.64   	 -45.78		 52.76   	 -86.47		
 29.46   	 -45.78		 52.41   	 -91.56		
 29.28   	 -40.69		 52.04   	 -81.38		
 29.11   	 -35.61		 51.72   	 -76.30		
 28.97   	 -30.52		 51.41   	 -71.21		
 28.85   	 -25.43		 51.13   	 -66.12		
 28.75   	 -25.43		 50.86   	 -61.04		
 28.65   	 -15.26		 50.62   	 -55.95		
 28.59   	 -15.26		 50.40   	 -50.86		
 28.52   	 -10.17		 50.19   	 -50.86		
 28.48   	  -5.09		 49.99   	 -50.86		
 28.46   	  -5.09		 49.79   	 -55.95		
 28.44   	  10.17		 49.56   	 -50.86		
 28.48   	  10.17		 49.36   	 -50.86		
 28.52   	  20.35		 49.16   	 -45.78		
 28.61   	  15.26		 48.97   	 -45.78		
 28.67   	   5.09		 48.79   	 -40.69		
 28.69   	   5.09		 48.63   	 -45.78		
 28.71   	   0.00		 48.44   	 -45.78		
 28.71   	 -15.26		 48.26   	 -35.61		
 28.65   	 -25.43		 48.12   	 -40.69		
 28.55   	 -35.61		 47.96   	 -35.61		
 28.40   	 -40.69		 47.81   	 -35.61		
 28.24   	 -40.69		 47.67   	 -30.52		
 28.08   	 -40.69		 47.55   	 -30.52		
 27.91   	 -35.61		 47.43   	 -30.52		
 27.77   	 -30.52		 47.30   	 -35.61		
 27.65   	 -20.35		 47.16   	 -30.52		
 27.57   	 -10.17		 47.04   	 -30.52		
 27.53   	   5.09		 46.92   	 -30.52		
 27.55   	   5.09		 46.80   	 -30.52		
 27.57   	   0.00		 46.67   	 -25.43		
 27.57   	   0.00		 46.57   	 -30.52		
 27.57   	   5.09		 46.45   	 -20.35		
 27.59   	 -10.17		 46.37   	 -20.35		
 27.55   	 -15.26		 46.29   	 -25.43		
 27.49   	 -20.35		 46.18   	 -20.35		
 27.41   	 -20.35		 46.10   	 -20.35		
 27.32   	 -20.35		 46.02   	 -15.26		
 27.24   	 -25.43		 45.96   	 -20.35		
 27.14   	 -20.35		 45.88   	 -15.26		
 27.06   	 -25.43		 45.82   	 -20.35		
 26.96   	 -20.35		 45.74   	 -15.26		
 26.88   	 -20.35		 45.68   	 -20.35		
 26.80   	 -20.35		 45.59   	 -20.35		
 26.71   	 -20.35		 45.51   	 -15.26		
 26.63   	 -15.26		 45.45   	 -20.35		
 26.57   	 -20.35		 45.37   	 -15.26		
 26.49   	 -20.35		 45.31   	 -20.35		
 26.41   	 -25.43		 45.23   	 -20.35		
 26.31   	 -25.43		 45.15   	 -20.35		
 26.21   	 -25.43		 45.07   	 -20.35		
 26.10   	 -25.43		 44.98   	 -15.26		
 26.00   	 -30.52		 44.92   	 -15.26		
 25.88   	 -25.43		 44.86   	 -20.35		
 25.78   	 -25.43		 44.78   	 -15.26		
 25.68   	 -25.43		 44.72   	 -20.35		
 25.57   	 -20.35		 44.64   	 -20.35		
 25.49   	 -20.35		 44.56   	 -15.26		
 25.41   	 -20.35		 44.50   	 -20.35		
 25.33   	 -20.35		 44.41   	 -20.35		
 25.25   	 -20.35		 44.33   	 -15.26		
 25.17   	 -15.26		 44.27   	 -20.35		
 25.11   	 -15.26		 44.19   	 -15.26		
 25.05   	 -10.17		 44.13   	 -15.26		
 25.00   	 -10.17		 44.07   	 -20.35		
 24.96   	 -10.17		 43.99   	 -15.26		
 24.92   	  -5.09		 43.93   	 -15.26		
 24.90   	 -10.17		 43.87   	 -20.35		
 24.86   	  -5.09		 43.78   	 -15.26		
 24.84   	  -5.09		 43.72   	 -15.26		
 24.82   	 -10.17		 43.66   	 -10.17		
 24.78   	  -5.09		 43.62   	 -15.26		
 24.76   	  -5.09		 43.56   	 -10.17		
 24.74   	  -5.09		 43.52   	 -15.26		
 24.72   	 -10.17		 43.46   	 -10.17		
 24.68   	  -5.09		 43.42   	 -15.26		
 24.66   	   0.00		 43.36   	 -15.26		
 24.66   	  -5.09		 43.30   	 -15.26		
 24.64   	   0.00		 43.23   	 -15.26		
 24.64   	  -5.09		 43.17   	 -20.35		
 24.62   	  -5.09		 43.09   	 -15.26		
 24.60   	   0.00		 43.03   	 -15.26		
 24.60   	  -5.09		 42.97   	 -10.17		
 24.58   	   0.00		 42.93   	 -15.26		
 24.58   	  -5.09		 42.87   	 -20.35		
 24.56   	  -5.09		 42.79   	 -15.26		
 24.54   	   0.00		 42.73   	 -15.26		
 24.54   	  -5.09		 42.67   	 -10.17		
 24.52   	  -5.09		 42.62   	 -15.26		
 24.50   	  -5.09		 42.56   	 -20.35		
 24.48   	  -5.09		 42.48   	 -15.26		
 24.46   	   0.00		 42.42   	 -15.26		
 24.46   	   0.00		 42.36   	 -15.26		
 24.46   	  -5.09		 42.30   	 -20.35		
 24.44   	  -5.09		 42.22   	 -15.26		
 24.41   	   0.00		 42.16   	 -10.17		
 24.41   	   0.00		 42.12   	 -15.26		
 24.41   	   0.00		 42.05   	 -15.26		
 24.41   	   0.00		 41.99   	 -15.26		
 24.41   	   0.00		 41.93   	 -15.26		
 24.41   	  -5.09		 41.87   	 -10.17		
 24.39   	   0.00		 41.83   	 -15.26		
 24.39   	 -10.17		 41.77   	 -15.26		
 24.35   	 -10.17		 41.71   	 -15.26		
 24.31   	  -5.09		 41.65   	 -15.26		
 24.29   	  -5.09		 41.59   	 -10.17		
 24.27   	 -10.17		 41.55   	 -15.26		
 24.23   	 -10.17		 41.49   	 -15.26		
 24.19   	 -10.17		 41.42   	 -15.26		
 24.15   	  -5.09		 41.36   	 -10.17		
 24.13   	  -5.09		 41.32   	 -10.17		
 24.11   	  -5.09		 41.28   	 -10.17		
 24.09   	 -10.17		 41.24   	 -15.26		
 24.05   	  -5.09		 41.18   	 -10.17		
 24.03   	   0.00		 41.14   	 -10.17		
 24.03   	  -5.09		 41.10   	 -10.17		
 24.01   	  -5.09		 41.06   	 -10.17		
 23.99   	  -5.09		 41.02   	 -10.17		
 23.97   	   0.00		 40.98   	 -15.26		
 23.97   	   0.00		 40.92   	 -10.17		
 23.97   	  -5.09		 40.87   	 -15.26		
