WITTCASE NUMBER: HA003378
SAMPLE NUMBER:   3
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  AO     	  AO'		  RV     	  RV'		
 47.71   	 -40.69		  7.83   	   0.00		
 47.55   	 -40.69		  7.83   	   0.00		
 47.39   	 -40.69		  7.83   	   0.00		
 47.22   	 -35.61		  7.83   	   0.00		
 47.08   	 -30.52		  7.83   	  -5.09		
 46.96   	 -30.52		  7.81   	   0.00		
 46.84   	 -30.52		  7.81(E)	   5.09		
 46.71   	 -30.52		  7.83   	   5.09		
 46.59   	 -35.61		  7.85   	   5.09		
 46.45   	 -45.78		  7.87   	  10.17		
 46.27   	 -50.86		  7.91   	  15.26		
 46.06   	 -45.78		  7.98   	  10.17		
 45.88   	 -40.69		  8.02   	  20.35		
 45.72   	 -35.61		  8.10   	  15.26		
 45.57   	 -50.86		  8.16   	  20.35		
 45.37   	 -40.69		  8.24   	  15.26		
 45.21   	 -40.69		  8.30   	  15.26		
 45.05   	 -50.86		  8.36   	  15.26		
 44.84   	 -50.86		  8.42   	  15.26		
 44.64   	 -30.52		  8.48   	  15.26		
 44.52   	 -25.43		  8.55   	  10.17		
 44.41   	 -30.52		  8.59   	  15.26		
 44.29   	 -30.52		  8.65   	  10.17		
 44.17   	 -30.52		  8.69   	   5.09		
 44.05   	 -35.61		  8.71   	  10.17		
 43.91   	 -35.61		  8.75   	  15.26		
 43.76   	 -25.43		  8.81   	  15.26		
 43.66   	 -30.52		  8.87   	  30.52		
 43.54   	 -35.61		  8.99   	  35.61		
 43.40   	 -35.61		  9.14   	  45.78		
 43.26   	 -25.43		  9.32   	  50.86		
 43.15   	 -25.43		  9.52   	  61.04		
 43.05   	 -35.61		  9.77   	  81.38		
 42.91   	 -30.52		 10.09   	 116.99		
 42.79   	 -20.35		 10.56   	 152.59		
 42.71   	 -20.35		 11.17   	 172.94		
 42.62   	 -30.52		 11.86   	 183.11		
 42.50   	 -35.61		 12.59   	 198.37		
 42.36   	 -30.52		 13.39   	 223.80		
 42.24   	 -40.69		 14.28   	 315.36		
 42.08   	 -40.69		 15.54   	 330.62		
 41.91   	 -35.61		 16.87   	 325.53		
 41.77   	 -20.35		 18.17   	 335.71		
 41.69   	 -25.43		 19.51   	 330.62		
 41.59   	 -35.61		 20.83   	 330.62		
 41.44   	 -25.43		 22.16   	 315.36		
 41.34   	 -30.52		 23.42   	 305.19		
 41.22   	 -30.52		 24.64   	 295.01		
 41.10   	 -25.43		 25.82   	 274.67		
 41.00   	 -25.43		 26.92   	 264.50		
 40.90   	 -15.26		 27.98   	 244.15		
 40.83   	 -10.17		 28.95   	 228.89		
 40.79   	 -15.26		 29.87   	 208.54		
 40.73(D)	   0.00		 30.70   	 188.20		
 40.73   	  15.26		 31.45   	 172.94		
 40.79   	  30.52		 32.15   	 157.68		
 40.92   	  50.86		 32.78   	 137.33		
 41.12   	  91.56		 33.33   	 127.16		
 41.49   	 142.42		 33.84   	 116.99		
 42.05   	 183.11		 34.30   	 111.90		
 42.79   	 218.72		 34.75   	  96.64		
 43.66   	 239.06		 35.14   	  91.56		
 44.62   	 244.15		 35.50   	  86.47		
 45.59   	 239.06		 35.85   	  81.38		
 46.55   	 259.41		 36.17   	  86.47		
 47.59   	 259.41		 36.52   	  81.38		
 48.63   	 259.41		 36.85   	  81.38		
 49.66   	 269.58		 37.17   	  76.30		
 50.74   	 289.93		 37.48   	  76.30		
 51.90   	 300.10		 37.78   	  81.38		
 53.10   	 305.19		 38.11   	  76.30		
 54.32   	 310.27		 38.41   	  71.21		
 55.56   	 300.10		 38.70   	  76.30		
 56.76   	 279.75		 39.00   	  71.21		
 57.88   	 264.50		 39.29   	  66.12		
 58.94   	 239.06		 39.55   	  66.12		
 59.90   	 223.80		 39.82   	  61.04		
 60.79   	 208.54		 40.06   	  55.95		
 61.63   	 208.54		 40.28   	  50.86		
 62.46   	 203.46		 40.49   	  45.78		
 63.28   	 203.46		 40.67   	  40.69		
 64.09   	 188.20		 40.83   	  35.61		
 64.84   	 178.03		 40.98   	  30.52		
 65.55   	 162.77		 41.10   	  25.43		
 66.21   	 137.33		 41.20   	  15.26		
 66.75   	 111.90		 41.26   	  10.17		
 67.20   	  91.56		 41.30   	  10.17		
 67.57   	  71.21		 41.34(S)	   0.00		
 67.85   	  55.95		 41.34   	  -5.09		
 68.08   	  45.78		 41.32   	  -5.09		
 68.26   	  25.43		 41.30   	 -15.26		
 68.36   	  20.35		 41.24   	 -15.26		
 68.44(S)	   0.00		 41.18   	 -20.35		
 68.44   	 -20.35		 41.10   	 -20.35		
 68.36   	 -40.69		 41.02   	 -30.52		
 68.20   	 -45.78		 40.90   	 -25.43		
 68.02   	 -61.04		 40.79   	 -35.61		
 67.77   	 -66.12		 40.65   	 -35.61		
 67.51   	 -71.21		 40.51   	 -40.69		
 67.22   	 -76.30		 40.35   	 -35.61		
 66.92   	-101.73		 40.20   	 -45.78		
 66.51   	-101.73		 40.02   	 -50.86		
 66.10   	-101.73		 39.82   	 -50.86		
 65.70   	 -96.64		 39.61   	 -55.95		
 65.31   	 -96.64		 39.39   	 -66.12		
 64.92   	-101.73		 39.12   	 -66.12		
 64.52   	-101.73		 38.86   	 -81.38		
 64.11   	-111.90		 38.53   	 -96.64		
 63.66   	-111.90		 38.15   	-106.82		
 63.21   	-106.82		 37.72   	-132.25		
 62.79   	-101.73		 37.19   	-152.59		
 62.38   	-111.90		 36.58   	-172.94		
 61.93   	-106.82		 35.89   	-188.20		
 61.51   	-101.73		 35.14   	-213.63		
 61.10   	-106.82		 34.28   	-244.15		
 60.67   	-106.82		 33.31   	-259.41		
 60.24   	-106.82		 32.27   	-289.93		
 59.82   	-111.90		 31.11   	-310.27		
 59.37   	-116.99		 29.87   	-330.62		
 58.90   	-127.16		 28.55   	-350.97		
 58.39   	-132.25		 27.14   	-366.22		
 57.86   	-132.25		 25.68   	-376.40		
 57.33   	-142.42		 24.17   	-381.48		
 56.76   	-157.68		 22.64   	-371.31		
 56.13   	-162.77		 21.16   	-371.31		
 55.48   	-142.42		 19.67   	-361.14		
 54.91   	-127.16		 18.23   	-345.88		
 54.40   	-122.07		 16.85   	-330.62		
 53.92   	-106.82		 15.52   	-315.36		
 53.49   	 -81.38		 14.26   	-295.01		
 53.16   	 -61.04		 13.08   	-274.67		
 52.92   	 -71.21		 11.98   	-249.24		
 52.63   	 -76.30		 10.99   	-233.98		
 52.33   	 -66.12		 10.05   	-208.54		
 52.06   	 -66.12		  9.22   	-193.29		
 51.80   	 -81.38		  8.44   	-167.85		
 51.47   	 -81.38		  7.77   	-152.59		
 51.15   	 -76.30		  7.16   	-137.33		
 50.84   	 -76.30		  6.61   	-116.99		
 50.54   	 -71.21		  6.14   	 -91.56		
 50.25   	 -61.04		  5.78   	 -76.30		
 50.01   	 -50.86		  5.47   	 -55.95		
 49.81   	 -45.78		  5.25   	 -45.78		
 49.62   	 -45.78		  5.07   	 -30.52		
 49.44   	 -40.69		  4.94   	 -25.43		
 49.28   	 -40.69		  4.84   	 -15.26		
 49.11   	 -40.69		  4.78   	  -5.09		
 48.95   	 -35.61		  4.76   	  -5.09		
 48.81   	 -45.78		  4.74(D)	   5.09		
 48.63   	 -45.78		  4.76   	   5.09		
 48.44   	 -35.61		  4.78   	  10.17		
 48.30   	 -35.61		  4.82   	  20.35		
 48.16   	 -35.61		  4.90   	  20.35		
 48.02   	 -25.43		  4.98   	  20.35		
 47.91   	 -20.35		  5.07   	  25.43		
 47.83   	 -25.43		  5.17   	  30.52		
 47.73   	 -30.52		  5.29   	  35.61		
 47.61   	 -30.52		  5.43   	  40.69		
 47.49   	 -35.61		  5.60   	  40.69		
 47.34   	 -25.43		  5.76   	  35.61		
 47.24   	 -25.43		  5.90   	  40.69		
 47.14   	 -25.43		  6.06   	  35.61		
 47.04   	 -30.52		  6.21   	  30.52		
 46.92   	 -30.52		  6.33   	  25.43		
 46.80   	 -20.35		  6.43   	  20.35		
 46.71   	 -25.43		  6.51   	  15.26		
 46.61   	 -25.43		  6.57   	  15.26		
 46.51   	 -30.52		  6.63   	   5.09		
 46.39   	 -30.52		  6.65   	   5.09		
 46.27   	 -30.52		  6.67   	   0.00		
 46.14   	 -30.52		  6.67   	  -5.09		
 46.02   	 -35.61		  6.65   	 -10.17		
 45.88   	 -30.52		  6.61   	  -5.09		
 45.76   	 -25.43		  6.59   	   0.00		
 45.66   	 -35.61		  6.59   	  -5.09		
 45.51   	 -30.52		  6.57   	   0.00		
 45.39   	 -35.61		  6.57   	   0.00		
 45.25   	 -30.52		  6.57(E)	  10.17		
 45.13   	 -25.43		  6.61   	  10.17		
 45.03   	 -25.43		  6.65   	  20.35		
 44.92   	 -20.35		  6.73   	  25.43		
 44.84   	 -25.43		  6.84   	  25.43		
 44.74   	 -35.61		  6.94   	  35.61		
 44.60   	 -30.52		  7.08   	  35.61		
 44.48   	 -30.52		  7.22   	  40.69		
 44.35   	 -35.61		  7.39   	  40.69		
 44.21   	 -40.69		  7.55   	  45.78		
 44.05   	 -30.52		  7.73   	  40.69		
 43.93   	 -25.43		  7.89   	  40.69		
 43.82   	 -40.69		  8.06   	  40.69		
 43.66   	 -35.61		  8.22   	  25.43		
 43.52   	 -30.52		  8.32   	  30.52		
 43.40   	 -25.43		  8.44   	  25.43		
 43.30   	 -30.52		  8.55   	  25.43		
 43.17   	 -35.61		  8.65   	  20.35		
 43.03   	 -25.43		  8.73   	  15.26		
 42.93   	 -25.43		  8.79   	  20.35		
 42.83   	 -35.61		  8.87   	  20.35		
 42.69   	 -40.69		  8.95   	  25.43		
 42.52   	 -30.52		  9.05   	  35.61		
 42.40   	 -20.35		  9.20   	  40.69		
 42.32   	 -20.35		  9.36   	  45.78		
 42.24   	 -35.61		  9.54   	  45.78		
 42.10   	 -30.52		  9.73   	  55.95		
 41.97   	 -15.26		  9.95   	  81.38		
 41.91   	 -20.35		 10.27   	 137.33		
 41.83   	 -25.43		 10.82   	 167.85		
 41.73   	 -30.52		 11.50   	 172.94		
 41.61   	 -30.52		 12.19   	 172.94		
 41.49   	 -30.52		 12.88   	 198.37		
 41.36   	 -30.52		 13.67   	 218.72		
 41.24   	 -30.52		 14.55   	 305.19		
 41.12   	 -25.43		 15.77   	 315.36		
 41.02   	 -30.52		 17.03   	 310.27		
 40.90   	 -35.61		 18.27   	 305.19		
 40.75   	 -25.43		 19.49   	 305.19		
 40.65   	 -30.52		 20.71   	 305.19		
 40.53   	 -35.61		 21.93   	 300.10		
 40.39   	 -25.43		 23.13   	 279.75		
 40.28   	 -25.43		 24.25   	 274.67		
 40.18   	 -25.43		 25.35   	 254.32		
 40.08   	 -20.35		 26.37   	 239.06		
 40.00   	 -20.35		 27.32   	 218.72		
 39.92   	 -20.35		 28.20   	 208.54		
 39.84   	 -25.43		 29.03   	 193.29		
 39.74   	 -15.26		 29.81   	 178.03		
 39.67(D)	   0.00		 30.52   	 162.77		
 39.67   	   5.09		 31.17   	 152.59		
 39.69   	  20.35		 31.78   	 142.42		
 39.78   	  55.95		 32.35   	 132.25		
 40.00   	  81.38		 32.88   	 122.07		
 40.33   	 116.99		 33.37   	 111.90		
 40.79   	 162.77		 33.81   	 111.90		
 41.44   	 198.37		 34.26   	 106.82		
 42.24   	 218.72		 34.69   	 106.82		
 43.11   	 223.80		 35.12   	 106.82		
 44.01   	 264.50		 35.54   	 116.99		
 45.07   	 244.15		 36.01   	 111.90		
 46.04   	 239.06		 36.46   	 106.82		
 47.00   	 244.15		 36.89   	 101.73		
 47.98   	 259.41		 37.29   	 101.73		
 49.01   	 259.41		 37.70   	 101.73		
 50.05   	 274.67		 38.11   	  96.64		
 51.15   	 284.84		 38.49   	  91.56		
 52.29   	 279.75		 38.86   	  86.47		
 53.41   	 269.58		 39.21   	  86.47		
 54.49   	 254.32		 39.55   	  81.38		
 55.50   	 244.15		 39.88   	  76.30		
 56.48   	 233.98		 40.18   	  71.21		
 57.42   	 218.72		 40.47   	  66.12		
 58.29   	 203.46		 40.73   	  61.04		
 59.10   	 193.29		 40.98   	  55.95		
 59.88   	 198.37		 41.20   	  55.95		
 60.67   	 183.11		 41.42   	  45.78		
 61.40   	 178.03		 41.61   	  40.69		
 62.12   	 172.94		 41.77   	  30.52		
 62.81   	 167.85		 41.89   	  25.43		
 63.48   	 142.42		 41.99   	  25.43		
 64.05   	 127.16		 42.10   	  20.35		
 64.56   	 106.82		 42.18   	  20.35		
 64.98   	  86.47		 42.26   	   5.09		
 65.33   	  61.04		 42.28   	   5.09		
 65.57   	  40.69		 42.30(S)	   0.00		
 65.74   	  25.43		 42.30   	  -5.09		
 65.84   	  20.35		 42.28   	  -5.09		
 65.92(S)	   0.00		 42.26   	 -10.17		
 65.92   	 -15.26		 42.22   	 -15.26		
 65.86   	 -25.43		 42.16   	 -15.26		
 65.76   	 -30.52		 42.10   	 -25.43		
 65.64   	 -35.61		 41.99   	 -25.43		
 65.49   	 -50.86		 41.89   	 -25.43		
 65.29   	 -71.21		 41.79   	 -30.52		
 65.00   	 -81.38		 41.67   	 -40.69		
 64.68   	 -91.56		 41.51   	 -40.69		
 64.31   	 -91.56		 41.34   	 -40.69		
 63.95   	 -96.64		 41.18   	 -45.78		
 63.56   	 -86.47		 41.00   	 -50.86		
 63.21   	 -91.56		 40.79   	 -55.95		
 62.85   	 -96.64		 40.57   	 -61.04		
 62.46   	-101.73		 40.33   	 -71.21		
 62.05   	-101.73		 40.04   	 -81.38		
 61.65   	-101.73		 39.72   	 -96.64		
 61.24   	-111.90		 39.33   	-111.90		
 60.79   	-106.82		 38.88   	-132.25		
 60.37   	-111.90		 38.35   	-142.42		
 59.92   	-111.90		 37.78   	-162.77		
 59.47   	-122.07		 37.13   	-178.03		
 58.98   	-111.90		 36.42   	-198.37		
 58.53   	-111.90		 35.63   	-203.46		
 58.09   	-106.82		 34.81   	-213.63		
 57.66   	-111.90		 33.96   	-239.06		
 57.21   	-116.99		 33.00   	-279.75		
 56.74   	-116.99		 31.88   	-310.27		
 56.28   	-132.25		 30.64   	-330.62		
 55.75   	-147.51		 29.32   	-335.71		
 55.16   	-147.51		 27.98   	-350.97		
 54.57   	-137.33		 26.57   	-356.05		
 54.02   	-142.42		 25.15   	-366.22		
 53.45   	-137.33		 23.68   	-366.22		
 52.90   	-116.99		 22.22   	-366.22		
 52.43   	 -91.56		 20.75   	-356.05		
 52.06   	 -81.38		 19.33   	-350.97		
 51.74   	 -76.30		 17.92   	-335.71		
 51.43   	 -71.21		 16.58   	-320.45		
 51.15   	 -61.04		 15.30   	-310.27		
 50.91   	 -66.12		 14.06   	-289.93		
 50.64   	 -76.30		 12.90   	-274.67		
 50.34   	 -81.38		 11.80   	-249.24		
 50.01   	 -71.21		 10.80   	-233.98		
 49.73   	 -71.21		  9.87   	-208.54		
 49.44   	 -71.21		  9.03   	-183.11		
 49.16   	 -66.12		  8.30   	-162.77		
 48.89   	 -61.04		  7.65   	-142.42		
 48.65   	 -55.95		  7.08   	-122.07		
 48.42   	 -61.04		  6.59   	-106.82		
 48.18   	 -45.78		  6.16   	 -81.38		
 48.00   	 -35.61		  5.84   	 -61.04		
 47.85   	 -35.61		  5.60   	 -45.78		
 47.71   	 -35.61		  5.41   	 -35.61		
 47.57   	 -30.52		  5.27   	 -25.43		
 47.45   	 -35.61		  5.17   	 -15.26		
 47.30   	 -40.69		  5.11   	 -10.17		
 47.14   	 -35.61		  5.07(D)	   5.09		
 47.00   	 -35.61		  5.09   	   5.09		
 46.86   	 -30.52		  5.11   	  10.17		
 46.73   	 -30.52		  5.15   	  10.17		
 46.61   	 -20.35		  5.19   	  10.17		
 46.53   	 -25.43		  5.23   	  15.26		
 46.43   	 -30.52		  5.29   	  20.35		
 46.31   	 -25.43		  5.37   	  25.43		
 46.21   	 -25.43		  5.47   	  25.43		
 46.10   	 -30.52		  5.57   	  35.61		
 45.98   	 -35.61		  5.72   	  30.52		
 45.84   	 -25.43		  5.84   	  30.52		
 45.74   	 -25.43		  5.96   	  30.52		
 45.64   	 -25.43		  6.08   	  30.52		
 45.53   	 -25.43		  6.21   	  20.35		
 45.43   	 -15.26		  6.29   	  20.35		
 45.37   	 -25.43		  6.37   	  15.26		
 45.27   	 -30.52		  6.43   	  15.26		
 45.15   	 -25.43		  6.49   	  10.17		
 45.05   	 -20.35		  6.53   	   5.09		
 44.96   	 -30.52		  6.55   	   5.09		
 44.84   	 -40.69		  6.57   	   0.00		
 44.68   	 -25.43		  6.57   	   0.00		
 44.58   	 -30.52		  6.57   	  -5.09		
 44.46   	 -20.35		  6.55   	  -5.09		
 44.37   	 -25.43		  6.53   	   0.00		
 44.27   	 -15.26		  6.53   	  -5.09		
 44.21   	 -20.35		  6.51   	   5.09		
 44.13   	 -30.52		  6.53(E)	  10.17		
 44.01   	 -35.61		  6.57   	  15.26		
 43.87   	 -30.52		  6.63   	  15.26		
 43.74   	 -20.35		  6.69   	  25.43		
 43.66   	 -30.52		  6.80   	  30.52		
 43.54   	 -25.43		  6.92   	  35.61		
 43.44   	 -25.43		  7.06   	  45.78		
 43.34   	 -20.35		  7.24   	  40.69		
 43.26   	 -30.52		  7.41   	  40.69		
 43.13   	 -35.61		  7.57   	  50.86		
 42.99   	 -30.52		  7.77   	  50.86		
 42.87   	 -30.52		  7.98   	  45.78		
 42.75   	 -25.43		  8.16   	  45.78		
 42.64   	 -25.43		  8.34   	  35.61		
 42.54   	 -25.43		  8.48   	  35.61		
 42.44   	 -30.52		  8.63   	  25.43		
 42.32   	 -30.52		  8.73   	  25.43		
 42.20   	 -25.43		  8.83   	  25.43		
 42.10   	 -25.43		  8.93   	  20.35		
 41.99   	 -30.52		  9.01   	  25.43		
 41.87   	 -25.43		  9.11   	  20.35		
 41.77   	 -35.61		  9.20   	  25.43		
 41.63   	 -30.52		  9.30   	  30.52		
 41.51   	 -30.52		  9.42   	  35.61		
 41.38   	 -25.43		  9.56   	  40.69		
 41.28   	 -30.52		  9.73   	  45.78		
 41.16   	 -25.43		  9.91   	  50.86		
 41.06   	 -25.43		 10.11   	  91.56		
 40.96   	 -25.43		 10.48   	 137.33		
 40.85   	 -20.35		 11.03   	 162.77		
 40.77   	 -30.52		 11.68   	 162.77		
 40.65   	 -25.43		 12.33   	 178.03		
 40.55   	 -20.35		 13.04   	 198.37		
 40.47   	 -20.35		 13.84   	 218.72		
 40.39   	 -25.43		 14.71   	 300.10		
 40.28   	 -35.61		 15.91   	 310.27		
 40.14   	 -30.52		 17.15   	 305.19		
 40.02   	 -30.52		 18.37   	 305.19		
 39.90   	 -30.52		 19.59   	 305.19		
 39.78   	 -30.52		 20.81   	 300.10		
 39.65   	 -20.35		 22.01   	 295.01		
 39.57   	 -20.35		 23.19   	 279.75		
 39.49   	 -15.26		 24.31   	 264.50		
 39.43   	 -15.26		 25.37   	 249.24		
 39.37   	 -25.43		 26.37   	 239.06		
 39.27   	 -20.35		 27.32   	 218.72		
 39.19   	 -25.43		 28.20   	 203.46		
 39.08   	 -20.35		 29.01   	 193.29		
 39.00   	 -10.17		 29.79   	 178.03		
 38.96   	  -5.09		 30.50   	 167.85		
 38.94(D)	   5.09		 31.17   	 147.51		
 38.96   	  35.61		 31.76   	 137.33		
 39.10   	  71.21		 32.31   	 132.25		
 39.39   	 111.90		 32.84   	 122.07		
 39.84   	 142.42		 33.33   	 111.90		
 40.41   	 183.11		 33.77   	 111.90		
 41.14   	 213.63		 34.22   	 106.82		
 41.99   	 233.98		 34.65   	 106.82		
 42.93   	 244.15		 35.08   	 101.73		
 43.91   	 274.67		 35.48   	 116.99		
 45.00   	 264.50		 35.95   	 116.99		
 46.06   	 254.32		 36.42   	 106.82		
 47.08   	 259.41		 36.85   	 106.82		
 48.12   	 269.58		 37.27   	 106.82		
 49.20   	 274.67		 37.70   	 101.73		
 50.29   	 284.84		 38.11   	  96.64		
 51.43   	 289.93		 38.49   	  91.56		
 52.59   	 295.01		 38.86   	  91.56		
 53.77   	 284.84		 39.23   	  86.47		
 54.91   	 264.50		 39.57   	  81.38		
 55.97   	 244.15		 39.90   	  71.21		
 56.95   	 233.98		 40.18   	  71.21		
 57.88   	 218.72		 40.47   	  71.21		
 58.76   	 203.46		 40.75   	  61.04		
 59.57   	 203.46		 41.00   	  61.04		
 60.39   	 203.46		 41.24   	  50.86		
 61.20   	 203.46		 41.44   	  45.78		
 62.01   	 198.37		 41.63   	  35.61		
 62.81   	 198.37		 41.77   	  35.61		
 63.60   	 178.03		 41.91   	  35.61		
 64.31   	 157.68		 42.05   	  25.43		
 64.94   	 132.25		 42.16   	  20.35		
 65.47   	 106.82		 42.24   	  15.26		
 65.90   	  81.38		 42.30   	  10.17		
 66.23   	  55.95		 42.34   	   5.09		
 66.45   	  45.78		 42.36   	   5.09		
 66.63   	  30.52		 42.38(S)	   0.00		
 66.75   	  25.43		 42.38   	  -5.09		
 66.86   	  15.26		 42.36   	 -10.17		
 66.92(S)	   0.00		 42.32   	 -15.26		
 66.92   	 -20.35		 42.26   	 -15.26		
 66.84   	 -30.52		 42.20   	 -20.35		
 66.71   	 -50.86		 42.12   	 -25.43		
 66.51   	 -71.21		 42.01   	 -25.43		
 66.23   	 -81.38		 41.91   	 -35.61		
 65.90   	 -81.38		 41.77   	 -30.52		
 65.57   	 -91.56		 41.65   	 -40.69		
