WITTCASE NUMBER: HA003147
SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  RV     	  RV'		  RFA     	  RFA'		
 58.43   	 254.32		 36.09   	  10.17		
 59.45   	 269.58		 36.13   	  25.43		
 60.53   	 284.84		 36.24   	  45.78		
 61.67   	 289.93		 36.42   	  61.04		
 62.83   	 259.41		 36.66   	  86.47		
 63.87   	 223.80		 37.01   	 122.07		
 64.76   	 198.37		 37.50   	 152.59		
 65.55   	 198.37		 38.11   	 183.11		
 66.35   	 213.63		 38.84   	 213.63		
 67.20   	 233.98		 39.69   	 228.89		
 68.14   	 269.58		 40.61   	 249.24		
 69.22   	 325.53		 41.61   	 259.41		
 70.52   	 330.62		 42.64   	 264.50		
 71.84   	 244.15		 43.70   	 259.41		
 72.82   	 137.33		 44.74   	 239.06		
 73.37   	  40.69		 45.70   	 223.80		
 73.53(S)	 -25.43		 46.59   	 198.37		
 73.43   	 -71.21		 47.39   	 178.03		
 73.14   	-101.73		 48.10   	 152.59		
 72.74   	-122.07		 48.71   	 132.25		
 72.25   	-137.33		 49.24   	 106.82		
 71.70   	-152.59		 49.66   	  96.64		
 71.09   	-162.77		 50.05   	  81.38		
 70.44   	-167.85		 50.38   	  76.30		
 69.77   	-162.77		 50.68   	  71.21		
 69.11   	-147.51		 50.97   	  76.30		
 68.52   	-122.07		 51.27   	  86.47		
 68.04   	-101.73		 51.62   	  96.64		
 67.63   	 -71.21		 52.00   	 111.90		
 67.34   	 -45.78		 52.45   	 122.07		
 67.16   	 -25.43		 52.94   	 142.42		
 67.06   	  -5.09		 53.51   	 147.51		
 67.04   	  10.17		 54.10   	 157.68		
 67.08   	  25.43		 54.73   	 167.85		
 67.18   	  35.61		 55.40   	 167.85		
 67.32   	  40.69		 56.07   	 162.77		
 67.49   	  40.69		 56.72   	 152.59		
 67.65   	  30.52		 57.33   	 147.51		
 67.77   	  20.35		 57.92   	 132.25		
 67.85   	   0.00		 58.45   	 116.99		
 67.85   	 -20.35		 58.92   	  96.64		
 67.77   	 -45.78		 59.31   	  66.12		
 67.59   	 -76.30		 59.57   	  40.69		
 67.28   	-111.90		 59.74   	  35.61		
 66.84   	-152.59		 59.88   	  50.86		
 66.23   	-198.37		 60.08   	  45.78		
 65.43   	-244.15		 60.26   	  35.61		
 64.46   	-295.01		 60.41   	  25.43		
 63.28   	-350.97		 60.51   	  45.78		
 61.87   	-406.92		 60.69   	  61.04		
 60.24   	-462.87		 60.94   	  71.21		
 58.39   	-518.82		 61.22   	  71.21		
 56.32   	-584.94		 61.51   	  81.38		
 53.98   	-651.07		 61.83   	  96.64		
 51.37   	-712.10		 62.22   	  81.38		
 48.52   	-773.14		 62.54   	  76.30		
 45.43   	-818.92		 62.85   	  71.21		
 42.16   	-854.52		 63.13   	  61.04		
 38.74   	-874.87		 63.38   	  50.86		
 35.24   	-874.87		 63.58   	  35.61		
 31.74   	-849.44		 63.72   	  10.17		
 28.34   	-808.75		 63.76(S)	 -10.17		
 25.11   	-762.97		 63.72   	 -20.35		
 22.05   	-712.10		 63.64   	 -30.52		
 19.21   	-651.07		 63.52   	 -40.69		
 16.60   	-584.94		 63.36   	 -50.86		
 14.26   	-508.65		 63.15   	 -66.12		
 12.23   	-432.35		 62.89   	 -76.30		
 10.50   	-356.05		 62.58   	 -91.56		
  9.07   	-279.75		 62.22   	 -91.56		
  7.96   	-208.54		 61.85   	 -96.64		
  7.12   	-152.59		 61.46   	 -96.64		
  6.51   	-101.73		 61.08   	-101.73		
  6.10   	 -61.04		 60.67   	-106.82		
  5.86   	 -45.78		 60.24   	-106.82		
  5.68   	 -30.52		 59.82   	-106.82		
  5.55   	 -45.78		 59.39   	-111.90		
  5.37   	 -96.64		 58.94   	-111.90		
  4.98   	-178.03		 58.49   	-101.73		
  4.27   	-233.98		 58.09   	-111.90		
  3.34   	-218.72		 57.64   	-111.90		
  2.46   	-142.42		 57.19   	-106.82		
  1.89   	 -71.21		 56.76   	-101.73		
  1.61   	 -30.52		 56.36   	 -96.64		
  1.49   	 -15.26		 55.97   	 -91.56		
  1.42(D)	   0.00		 55.61   	 -81.38		
  1.42   	   0.00		 55.28   	 -71.21		
  1.42   	   5.09		 54.99   	 -66.12		
  1.44   	  15.26		 54.73   	 -61.04		
  1.51   	  35.61		 54.49   	 -55.95		
  1.65   	  35.61		 54.26   	 -50.86		
  1.79   	  25.43		 54.06   	 -50.86		
  1.89   	  20.35		 53.86   	 -50.86		
  1.97   	  10.17		 53.65   	 -61.04		
  2.01   	  15.26		 53.41   	 -61.04		
  2.08   	  20.35		 53.16   	 -66.12		
  2.16   	  25.43		 52.90   	 -66.12		
  2.26   	  30.52		 52.63   	 -71.21		
  2.38   	  40.69		 52.35   	 -71.21		
  2.54   	  45.78		 52.06   	 -76.30		
  2.73   	  45.78		 51.76   	 -76.30		
  2.91   	  45.78		 51.45   	 -71.21		
  3.09   	  50.86		 51.17   	 -66.12		
  3.30   	  50.86		 50.91   	 -66.12		
  3.50   	  45.78		 50.64   	 -61.04		
  3.68   	  35.61		 50.40   	 -61.04		
  3.83   	  30.52		 50.15   	 -55.95		
  3.95   	  25.43		 49.93   	 -50.86		
  4.05   	  20.35		 49.73   	 -50.86		
  4.13   	  15.26		 49.52   	 -50.86		
  4.19   	  15.26		 49.32   	 -50.86		
  4.25   	   5.09		 49.11   	 -40.69		
  4.27   	  10.17		 48.95   	 -45.78		
  4.31   	   5.09		 48.77   	 -45.78		
  4.33   	   5.09		 48.59   	 -45.78		
  4.35   	  10.17		 48.40   	 -50.86		
  4.39   	  10.17		 48.20   	 -50.86		
  4.44   	  20.35		 48.00   	 -50.86		
  4.52   	  20.35		 47.79   	 -55.95		
  4.60   	  40.69		 47.57   	 -50.86		
  4.76   	  45.78		 47.37   	 -50.86		
  4.94   	  55.95		 47.16   	 -55.95		
  5.17   	  55.95		 46.94   	 -45.78		
  5.39   	  55.95		 46.75   	 -50.86		
  5.62   	  45.78		 46.55   	 -45.78		
  5.80   	  35.61		 46.37   	 -40.69		
  5.94   	  40.69		 46.21   	 -40.69		
  6.10   	  45.78		 46.04   	 -40.69		
  6.29   	  50.86		 45.88   	 -35.61		
  6.49   	  50.86		 45.74   	 -40.69		
  6.69   	  55.95		 45.57   	 -35.61		
  6.92   	  55.95		 45.43   	 -30.52		
  7.14   	  55.95		 45.31   	 -30.52		
  7.37   	  61.04		 45.19   	 -30.52		
  7.61   	  50.86		 45.07   	 -30.52		
  7.81   	  45.78		 44.94   	 -35.61		
  8.00   	  35.61		 44.80   	 -30.52		
  8.14   	  25.43		 44.68   	 -40.69		
  8.24   	  10.17		 44.52   	 -35.61		
  8.28   	  10.17		 44.37   	 -40.69		
  8.32   	   0.00		 44.21   	 -35.61		
  8.32   	   0.00		 44.07   	 -35.61		
  8.32   	 -15.26		 43.93   	 -35.61		
  8.26   	 -20.35		 43.78   	 -35.61		
  8.18   	 -25.43		 43.64   	 -30.52		
  8.08   	 -25.43		 43.52   	 -30.52		
  7.98   	 -30.52		 43.40   	 -30.52		
  7.85   	 -30.52		 43.28   	 -30.52		
  7.73   	 -35.61		 43.15   	 -30.52		
  7.59   	 -25.43		 43.03   	 -30.52		
  7.49   	 -30.52		 42.91   	 -30.52		
  7.37   	 -25.43		 42.79   	 -30.52		
  7.26   	 -15.26		 42.67   	 -30.52		
  7.20   	 -10.17		 42.54   	 -25.43		
  7.16   	 -10.17		 42.44   	 -25.43		
  7.12   	   0.00		 42.34   	 -30.52		
  7.12   	   5.09		 42.22   	 -25.43		
  7.14   	  10.17		 42.12   	 -20.35		
  7.18   	  10.17		 42.03   	 -20.35		
  7.22   	  20.35		 41.95   	 -25.43		
  7.30   	  10.17		 41.85   	 -25.43		
  7.34   	  15.26		 41.75   	 -20.35		
  7.41   	  10.17		 41.67   	 -20.35		
  7.45   	  15.26		 41.59   	 -25.43		
  7.51   	  10.17		 41.49   	 -20.35		
  7.55   	  10.17		 41.40   	 -25.43		
  7.59   	  10.17		 41.30   	 -20.35		
  7.63   	  10.17		 41.22   	 -20.35		
  7.67   	  10.17		 41.14   	 -25.43		
  7.71   	   5.09		 41.04   	 -20.35		
  7.73   	   0.00		 40.96   	 -25.43		
  7.73   	  -5.09		 40.85   	 -20.35		
  7.71   	  -5.09		 40.77   	 -20.35		
  7.69   	  -5.09		 40.69   	 -25.43		
  7.67   	 -10.17		 40.59   	 -20.35		
  7.63   	 -10.17		 40.51   	 -25.43		
  7.59   	 -10.17		 40.41   	 -20.35		
  7.55   	 -15.26		 40.33   	 -25.43		
  7.49   	  -5.09		 40.22   	 -20.35		
  7.47   	 -10.17		 40.14   	 -20.35		
  7.43   	   0.00		 40.06   	 -20.35		
  7.43(E)	  10.17		 39.98   	 -20.35		
  7.47   	  15.26		 39.90   	 -15.26		
  7.53   	  25.43		 39.84   	 -20.35		
  7.63   	  50.86		 39.76   	 -15.26		
  7.83   	  55.95		 39.69   	 -15.26		
  8.06   	  55.95		 39.63   	 -20.35		
  8.28   	  61.04		 39.55   	 -15.26		
  8.52   	  71.21		 39.49   	 -15.26		
  8.81   	  66.12		 39.43   	 -15.26		
  9.07   	  66.12		 39.37   	 -20.35		
  9.34   	  66.12		 39.29   	 -15.26		
  9.60   	  55.95		 39.23   	 -15.26		
  9.83   	  45.78		 39.17   	 -20.35		
 10.01   	  40.69		 39.08   	 -15.26		
 10.17   	  40.69		 39.02   	 -20.35		
 10.34   	  30.52		 38.94   	 -20.35		
 10.46   	  30.52		 38.86   	 -15.26		
 10.58   	  40.69		 38.80   	 -20.35		
 10.74   	  50.86		 38.72   	 -15.26		
 10.95   	  86.47		 38.66   	 -20.35		
 11.29   	 127.16		 38.58   	 -15.26		
 11.80   	 188.20		 38.51   	 -15.26		
 12.55   	 239.06		 38.45   	 -15.26		
 13.51   	 274.67		 38.39   	 -15.26		
 14.61   	 310.27		 38.33   	 -20.35		
 15.85   	 350.97		 38.25   	 -15.26		
 17.25   	 386.57		 38.19   	 -10.17		
 18.80   	 427.26		 38.15   	 -20.35		
 20.51   	 554.42		 38.07   	 -15.26		
 22.73   	 584.94		 38.01   	 -10.17		
 25.07   	 610.37		 37.97   	 -10.17		
 27.51   	 615.46		 37.92   	 -15.26		
 29.97   	 605.29		 37.86   	 -10.17		
 32.39   	 584.94		 37.82   	 -10.17		
 34.73   	 569.68		 37.78   	 -10.17		
 37.01   	 549.34		 37.74   	 -10.17		
 39.21   	 539.16		 37.70   	 -10.17		
 41.36   	 523.90		 37.66   	 -10.17		
 43.46   	 503.56		 37.62   	 -15.26		
 45.47   	 473.04		 37.56   	 -10.17		
 47.37   	 396.74		 37.52   	 -10.17		
 48.95   	 305.19		 37.48   	 -10.17		
 50.17   	 223.80		 37.44   	 -10.17		
 51.07   	 157.68		 37.40   	 -10.17		
 51.70   	  96.64		 37.35   	 -10.17		
 52.09   	  45.78		 37.31   	 -10.17		
 52.27   	  10.17		 37.27   	 -15.26		
 52.31   	   5.09		 37.21   	 -10.17		
 52.33   	  10.17		 37.17   	 -15.26		
 52.37   	   5.09		 37.11   	 -10.17		
 52.39   	 -15.26		 37.07   	 -15.26		
 52.33   	  -5.09		 37.01   	 -10.17		
 52.31   	  15.26		 36.97   	 -10.17		
 52.37   	  25.43		 36.93   	 -10.17		
 52.47   	  61.04		 36.89   	 -10.17		
 52.72   	 101.73		 36.85   	  -5.09		
 53.12   	 152.59		 36.83   	 -10.17		
 53.73   	 178.03		 36.79   	  -5.09		
 54.45   	 188.20		 36.76   	  -5.09		
 55.20   	 203.46		 36.74   	  -5.09		
 56.01   	 218.72		 36.72   	  -5.09		
 56.89   	 239.06		 36.70(D)	   0.00		
 57.84   	 264.50		 36.70   	   5.09		
 58.90   	 259.41		 36.72   	   5.09		
 59.94   	 249.24		 36.74   	  15.26		
 60.94   	 233.98		 36.81   	  30.52		
 61.87   	 218.72		 36.93   	  40.69		
 62.75   	 208.54		 37.09   	  71.21		
 63.58   	 208.54		 37.38   	  96.64		
 64.41   	 213.63		 37.76   	 127.16		
 65.27   	 208.54		 38.27   	 157.68		
 66.10   	 223.80		 38.90   	 188.20		
 67.00   	 218.72		 39.65   	 218.72		
 67.87   	 233.98		 40.53   	 233.98		
 68.81   	 274.67		 41.46   	 249.24		
 69.91   	 300.10		 42.46   	 249.24		
 71.11   	 239.06		 43.46   	 249.24		
 72.06   	 127.16		 44.46   	 239.06		
 72.57   	  35.61		 45.41   	 223.80		
 72.72(S)	 -10.17		 46.31   	 208.54		
 72.68   	 -45.78		 47.14   	 178.03		
 72.49   	 -66.12		 47.85   	 157.68		
 72.23   	 -91.56		 48.48   	 137.33		
 71.86   	-101.73		 49.03   	 116.99		
 71.45   	-122.07		 49.50   	 101.73		
 70.97   	-137.33		 49.91   	  86.47		
 70.42   	-142.42		 50.25   	  81.38		
 69.85   	-137.33		 50.58   	  76.30		
 69.30   	-127.16		 50.88   	  81.38		
 68.79   	-106.82		 51.21   	  86.47		
 68.36   	 -86.47		 51.56   	 101.73		
 68.02   	 -71.21		 51.96   	 111.90		
 67.73   	 -50.86		 52.41   	 127.16		
 67.53   	 -40.69		 52.92   	 137.33		
 67.36   	 -20.35		 53.47   	 152.59		
 67.28   	   0.00		 54.08   	 162.77		
 67.28   	   5.09		 54.73   	 162.77		
 67.30   	  20.35		 55.38   	 162.77		
 67.39   	  20.35		 56.03   	 167.85		
 67.47   	  15.26		 56.70   	 157.68		
 67.53   	  15.26		 57.33   	 157.68		
 67.59   	   5.09		 57.97   	 137.33		
 67.61   	 -10.17		 58.51   	 127.16		
 67.57   	 -30.52		 59.02   	 111.90		
 67.45   	 -45.78		 59.47   	  86.47		
 67.26   	 -76.30		 59.82   	  66.12		
 66.96   	-106.82		 60.08   	  40.69		
 66.53   	-147.51		 60.24   	  25.43		
 65.94   	-188.20		 60.35   	  15.26		
 65.19   	-239.06		 60.41   	  15.26		
 64.23   	-289.93		 60.47   	   5.09		
 63.07   	-350.97		 60.49   	   0.00		
 61.67   	-401.83		 60.49   	  30.52		
 60.06   	-462.87		 60.61   	  50.86		
 58.21   	-523.90		 60.81   	  66.12		
 56.11   	-595.11		 61.08   	  76.30		
 53.73   	-661.24		 61.38   	  76.30		
 51.09   	-727.36		 61.69   	  76.30		
 48.18   	-788.40		 61.99   	  76.30		
 45.03   	-829.09		 62.30   	  86.47		
 41.71   	-869.78		 62.64   	  76.30		
 38.23   	-890.13		 62.95   	  61.04		
 34.67   	-890.13		 63.19   	  35.61		
 31.11   	-859.61		 63.34   	  35.61		
 27.67   	-818.92		 63.48   	  20.35		
 24.39   	-768.05		 63.56   	   5.09		
 21.32   	-712.10		 63.58(S)	 -25.43		
 18.47   	-645.98		 63.48   	 -30.52		
 15.89   	-574.77		 63.36   	 -30.52		
 13.59   	-503.56		 63.23   	 -50.86		
 11.58   	-422.18		 63.03   	 -71.21		
  9.89   	-340.79		 62.75   	 -86.47		
  8.52   	-259.41		 62.40   	 -86.47		
  7.49   	-198.37		 62.05   	 -96.64		
  6.69   	-142.42		 61.67   	 -96.64		
  6.12   	 -91.56		 61.28   	 -96.64		
  5.76   	 -61.04		 60.89   	-106.82		
  5.51   	 -30.52		 60.47   	-116.99		
  5.39   	 -35.61		 60.00   	-116.99		
  5.25   	 -55.95		 59.53   	-127.16		
  5.03   	-111.90		 59.02   	-127.16		
  4.58   	-193.29		 58.51   	-127.16		
  3.80   	-228.89		 58.01   	-132.25		
  2.89   	-188.20		 57.48   	-127.16		
  2.14   	-111.90		 56.97   	-116.99		
  1.69   	 -50.86		 56.50   	-106.82		
  1.49   	 -20.35		 56.07   	 -96.64		
  1.40   	 -15.26		 55.69   	 -86.47		
  1.34   	 -15.26		 55.34   	 -66.12		
  1.28   	 -15.26		 55.08   	 -55.95		
  1.22   	  -5.09		 54.85   	 -50.86		
  1.20(D)	  10.17		 54.65   	 -45.78		
  1.24   	  30.52		 54.47   	 -35.61		
  1.36   	  35.61		 54.32   	 -40.69		
  1.51   	  45.78		 54.16   	 -40.69		
  1.69   	  45.78		 54.00   	 -45.78		
  1.87   	  50.86		 53.81   	 -55.95		
  2.08   	  45.78		 53.59   	 -61.04		
  2.26   	  55.95		 53.35   	 -66.12		
  2.48   	  55.95		 53.08   	 -76.30		
  2.71   	  66.12		 52.78   	 -86.47		
  2.97   	  66.12		 52.43   	 -86.47		
  3.23   	  66.12		 52.09   	 -86.47		
  3.50   	  61.04		 51.74   	 -86.47		
  3.74   	  55.95		 51.39   	 -81.38		
  3.97   	  45.78		 51.07   	 -76.30		
  4.15   	  35.61		 50.76   	 -71.21		
  4.29   	  25.43		 50.48   	 -66.12		
  4.39   	  15.26		 50.21   	 -61.04		
  4.46   	  10.17		 49.97   	 -45.78		
  4.50   	   5.09		 49.79   	 -50.86		
  4.52   	   0.00		 49.58   	 -45.78		
  4.52   	   0.00		 49.40   	 -35.61		
  4.52   	  -5.09		 49.26   	 -40.69		
  4.50   	   0.00		 49.09   	 -40.69		
  4.50   	   0.00		 48.93   	 -40.69		
  4.50   	  10.17		 48.77   	 -35.61		
  4.54   	  15.26		 48.63   	 -45.78		
  4.60   	  25.43		 48.44   	 -45.78		
  4.70   	  40.69		 48.26   	 -50.86		
  4.86   	  45.78		 48.06   	 -50.86		
  5.05   	  61.04		 47.85   	 -55.95		
  5.29   	  61.04		 47.63   	 -50.86		
  5.53   	  55.95		 47.43   	 -55.95		
  5.76   	  45.78		 47.20   	 -50.86		
  5.94   	  40.69		 47.00   	 -55.95		
  6.10   	  40.69		 46.77   	 -55.95		
  6.27   	  40.69		 46.55   	 -50.86		
  6.43   	  45.78		 46.35   	 -45.78		
  6.61   	  50.86		 46.16   	 -40.69		
  6.82   	  45.78		 46.00   	 -40.69		
  7.00   	  45.78		 45.84   	 -35.61		
  7.18   	  40.69		 45.70   	 -30.52		
  7.34   	  30.52		 45.57   	 -30.52		
  7.47   	  30.52		 45.45   	 -30.52		
  7.59   	  15.26		 45.33   	 -30.52		
  7.65   	  10.17		 45.21   	 -30.52		
  7.69   	  10.17		 45.09   	 -25.43		
  7.73   	   0.00		 44.98   	 -30.52		
  7.73   	   0.00		 44.86   	 -30.52		
  7.73   	   0.00		 44.74   	 -30.52		
  7.73   	  -5.09		 44.62   	 -35.61		
  7.71   	  -5.09		 44.48   	 -35.61		
  7.69   	  -5.09		 44.33   	 -35.61		
  7.67   	 -10.17		 44.19   	 -35.61		
  7.63   	 -10.17		 44.05   	 -35.61		
  7.59   	 -10.17		 43.91   	 -35.61		
  7.55   	 -10.17		 43.76   	 -35.61		
  7.51   	 -10.17		 43.62   	 -35.61		
  7.47   	 -10.17		 43.48   	 -35.61		
  7.43   	 -10.17		 43.34   	 -35.61		
  7.39   	 -10.17		 43.19   	 -35.61		
  7.34   	  -5.09		 43.05   	 -30.52		
  7.32   	  -5.09		 42.93   	 -25.43		
  7.30   	  -5.09		 42.83   	 -30.52		
  7.28   	   0.00		 42.71   	 -25.43		
  7.28   	   5.09		 42.60   	 -30.52		
  7.30   	   5.09		 42.48   	 -25.43		
  7.32   	  10.17		 42.38   	 -25.43		
  7.37   	   5.09		 42.28   	 -20.35		
  7.39   	  10.17		 42.20   	 -20.35		
  7.43   	  10.17		 42.12   	 -25.43		
  7.47   	  10.17		 42.01   	 -20.35		
  7.51   	  10.17		 41.93   	 -25.43		
  7.55   	  10.17		 41.83   	 -20.35		
  7.59   	  10.17		 41.75   	 -20.35		
  7.63   	   5.09		 41.67   	 -30.52		
  7.65   	   5.09		 41.55   	 -20.35		
  7.67   	   0.00		 41.46   	 -25.43		
  7.67   	   0.00		 41.36   	 -25.43		
  7.67   	   0.00		 41.26   	 -20.35		
  7.67   	  -5.09		 41.18   	 -20.35		
  7.65   	  -5.09		 41.10   	 -20.35		
  7.63   	 -10.17		 41.02   	 -15.26		
  7.59   	 -10.17		 40.96   	 -20.35		
  7.55   	 -10.17		 40.87   	 -20.35		
  7.51   	 -10.17		 40.79   	 -25.43		
  7.47   	  -5.09		 40.69   	 -20.35		
  7.45   	  -5.09		 40.61   	 -25.43		
  7.43   	   0.00		 40.51   	 -20.35		
  7.43   	   0.00		 40.43   	 -25.43		
  7.43(E)	   5.09		 40.33   	 -20.35		
  7.45   	  15.26		 40.24   	 -20.35		
  7.51   	  20.35		 40.16   	 -20.35		
  7.59   	  30.52		 40.08   	 -20.35		
  7.71   	  55.95		 40.00   	 -20.35		
  7.93   	  55.95		 39.92   	 -20.35		
  8.16   	  66.12		 39.84   	 -20.35		
  8.42   	  61.04		 39.76   	 -15.26		
  8.67   	  61.04		 39.69   	 -20.35		
  8.91   	  61.04		 39.61   	 -15.26		
  9.16   	  61.04		 39.55   	 -20.35		
  9.40   	  55.95		 39.47   	 -10.17		
  9.62   	  45.78		 39.43   	 -20.35		
  9.81   	  35.61		 39.35   	 -15.26		
  9.95   	  35.61		 39.29   	 -15.26		
 10.09   	  30.52		 39.23   	 -20.35		
 10.21   	  30.52		 39.15   	 -15.26		
 10.34   	  30.52		 39.08   	 -20.35		
 10.46   	  50.86		 39.00   	 -15.26		
 10.66   	  66.12		 38.94   	 -20.35		
 10.93   	 111.90		 38.86   	 -20.35		
 11.37   	 167.85		 38.78   	 -15.26		
 12.04   	 218.72		 38.72   	 -15.26		
 12.92   	 269.58		 38.66   	 -15.26		
 14.00   	 300.10		 38.60   	 -15.26		
 15.20   	 345.88		 38.53   	 -15.26		
 16.58   	 376.40		 38.47   	 -10.17		
 18.09   	 417.09		 38.43   	 -15.26		
 19.76   	 447.61		 38.37   	 -15.26		
 21.55   	 579.86		 38.31   	 -15.26		
 23.87   	 610.37		 38.25   	 -15.26		
 26.31   	 620.55		 38.19   	 -15.26		
 28.79   	 630.72		 38.13   	 -15.26		
 31.31   	 630.72		 38.07   	 -15.26		
 33.84   	 610.37		 38.01   	 -15.26		
 36.28   	 579.86		 37.94   	 -15.26		
 38.60   	 534.08		 37.88   	 -10.17		
 40.73   	 518.82		 37.84   	 -15.26		
 42.81   	 493.39		 37.78   	 -10.17		
 44.78   	 473.04		 37.74   	 -15.26		
 46.67   	 437.43		 37.68   	 -10.17		
 48.42   	 376.40		 37.64   	 -10.17		
 49.93   	 269.58		 37.60   	 -10.17		
 51.01   	 167.85		 37.56   	 -10.17		
 51.68   	 101.73		 37.52   	 -15.26		
 52.09   	  55.95		 37.46   	  -5.09		
 52.31   	  40.69		 37.44   	 -10.17		
 52.47   	  40.69		 37.40   	 -10.17		
 52.63   	  35.61		 37.35   	 -10.17		
 52.78   	  10.17		 37.31   	  -5.09		
 52.82   	  -5.09		 37.29   	 -10.17		
 52.80   	   5.09		 37.25   	 -10.17		
 52.82   	  15.26		 37.21   	 -10.17		
 52.88   	  35.61		 37.17   	 -15.26		
 53.02   	  45.78		 37.11   	 -10.17		
 53.20   	  66.12		 37.07   	 -10.17		
 53.47   	  91.56		 37.03   	 -10.17		
 53.83   	 132.25		 36.99   	 -10.17		
 54.36   	 172.94		 36.95   	 -10.17		
 55.06   	 203.46		 36.91   	  -5.09		
 55.87   	 223.80		 36.89   	 -10.17		
 56.76   	 239.06		 36.85   	  -5.09		
 57.72   	 244.15		 36.83(D)	   0.00		
 58.70   	 249.24		 36.83   	   5.09		
 59.69   	 233.98		 36.85   	  10.17		
 60.63   	 239.06		 36.89   	  25.43		
 61.59   	 239.06		 36.99   	  40.69		
 62.54   	 244.15		 37.15   	  66.12		
 63.52   	 233.98		 37.42   	  91.56		
 64.46   	 223.80		 37.78   	 127.16		
 65.35   	 228.89		 38.29   	 157.68		
 66.27   	 228.89		 38.92   	 183.11		
 67.18   	 228.89		 39.65   	 213.63		
 68.10   	 249.24		 40.51   	 233.98		
 69.09   	 284.84		 41.44   	 249.24		
 70.23   	 300.10		 42.44   	 259.41		
 71.43   	 233.98		 43.48   	 259.41		
 72.37   	 122.07		 44.52   	 249.24		
 72.86   	  25.43		 45.51   	 233.98		
 72.96(S)	 -15.26		 46.45   	 213.63		
 72.90   	 -40.69		 47.30   	 198.37		
 72.74   	 -66.12		 48.10   	 172.94		
 72.47   	 -81.38		 48.79   	 147.51		
 72.15   	 -96.64		 49.38   	 127.16		
